entrezgene	hgnc_symbol	logFC_BC	PValue_BC	logFC_LC	PValue_LC	logFC_MUO	PValue_MUO	logFC_RA	PValue_RA	logFC_DCM	PValue_DCM	logFC_ICM	PValue_ICM
196074	METTL15	0.624394237	0.229105604	0.194124216	0.570215099	-0.218436106	0.002117364	NA	NA	-0.536611356704486	0.0934743831910986	-0.544291331	0.094995462
196074	METTL15	0.624394237	0.229105604	0.194124216	0.570215099	-0.090907507	0.060428351	NA	NA	-0.536611356704486	0.0934743831910986	-0.544291331	0.094995462
129025	ZNF280A	5.853169157	0.010228477	4.966450103	0.016558682	0.018397738	0.422963059	0.197052697774279	0.0132093089857354	NA	NA	NA	NA
143662	MUC15	-3.08702263	0.173613778	-0.986722767	0.370363643	-0.017028804	0.27267249	NA	NA	NA	NA	NA	NA
9839	ZEB2	-4.31476654	1.43e-06	-0.880267003	0.079383603	0.843401227	0.000992775	1.04107681303392	0.00866625764991967	-0.380752087254634	0.0873727415895965	-1.016761814	3.27e-05
2705	GJB1	3.333581177	0.098649478	2.052514234	0.102024232	0.007611957	0.769082584	0.0087539999209616	0.939325105999166	NA	NA	NA	NA
5093	PCBP1	0.406756702	0.20391261	-0.693354089	0.150185565	-0.158656529	0.022832327	-0.266281471536862	0.233373246695044	-0.0518474675247299	0.748774248155334	-0.099767813	0.567474864
3094	HINT1	-0.058898754	0.863988391	0.146695895	0.777302734	NA	NA	0.391333369022904	0.0357585956378589	-0.320409354804286	0.268042536610098	-0.722361942	0.018196318
285605	DTWD2	-0.117514286	0.794886076	-0.588430819	0.18286806	0.014508929	0.830676277	NA	NA	-0.011427698101162	0.956153535842696	0.017027767	0.943461158
9022	CLIC3	0.613474256	0.425229254	-1.88021715	0.042540974	0.048505509	0.1036985	0.0431157245836693	0.62382451908521	1.12414667151229	0.0405091839827762	1.669557701	0.003736829
283899	INO80E	1.248331866	0.001162537	0.536125425	0.176862681	0.002999444	0.964223588	NA	NA	0.214444214149076	0.310547525228449	0.675630723	0.003521939
646	BNC1	-1.89611175	0.180446974	4.317940188	0.004310982	0.036019459	0.038293483	-0.112466965253419	0.176269344212109	-0.0258813719357448	0.970486491715291	0.21378632	0.73439662
1677	DFFB	0.153867641	0.70369988	0.676007202	0.174891547	0.015642438	0.641537119	0.334005031389601	0.000649792057163057	0.477656659648856	0.142133928845336	0.320439941	0.350143273
27247	NFU1	-0.231688777	0.610909404	-0.151720362	0.741746335	-0.315307615	0.002212334	-0.102427532703252	0.738669057697394	-0.397179625347321	0.136678108932611	-0.793939186	0.009514246
84168	ANTXR1	-1.842096592	0.000216258	-0.383070069	0.481581855	0.461652483	0.000315973	0.10457974241404	0.169413267892171	0.00411277732955077	0.990544490092602	-0.54411036	0.093012625
150468	CKAP2L	2.220445249	0.007802875	3.370640269	0.000163256	0.032714847	0.2462065	NA	NA	0.128439226166538	0.817624725173565	0.146688934	0.822483372
123207	C15orf40	-0.419160482	0.246242567	0.180253374	0.604576343	-0.31614467	0.001029379	NA	NA	0.277461307084102	0.252788954623988	0.619115843	0.023969676
83640	RAMAC	0.790175829	0.056066682	NA	NA	NA	NA	NA	NA	-0.806698160984242	0.0490338484170774	-0.723382454	0.107625662
10887	PROKR1	-7.386136039	2.39e-05	1.4217966	0.194663214	NA	NA	NA	NA	NA	NA	NA	NA
200558	APLF	-1.894728511	0.028806071	0.437120013	0.395653777	-0.049412319	0.389132746	NA	NA	-0.0758513308662014	0.846714422527707	-0.28330307	0.45981706
654483	BOLA2B	3.398965732	0.005542673	1.344924348	0.171667387	NA	NA	NA	NA	-0.208107075248874	0.721111388267823	1.060998644	0.030358982
727851	RGPD8	-1.419062393	0.009093417	-0.435177444	0.522516312	NA	NA	NA	NA	-0.876037546371551	0.0643944533720944	-1.085404752	0.054979633
23119	HIC2	-0.467157293	0.162396964	-0.376243558	0.47559758	-0.040265765	0.557248324	-0.213742814974893	0.00262035796485879	0.403587782157331	0.100465727782227	0.357736749	0.267521956
7798	LUZP1	-1.670449977	3.59e-05	0.041339803	0.937274297	-0.014997213	0.766723197	-0.102573104914227	0.299615543007809	-0.132999538819601	0.304671843901313	0.127453479	0.389449105
284004	HEXD	0.978245637	0.023154338	NA	NA	NA	NA	NA	NA	0.0719797725485869	0.780436221853156	0.301955839	0.225472672
699	BUB1	2.602050705	0.00119381	2.564785242	0.000609508	0.032244005	0.573631214	0.114505282957799	0.0408152579020472	-0.0117612705224859	0.984686615043152	0.582046935	0.287203474
83985	SPNS1	0.872493248	0.119700167	0.030721692	0.961238756	0.005423409	0.942594571	NA	NA	0.140531731857471	0.427163805688847	-0.002358297	0.988819966
201255	LRRC45	2.547420678	9.57e-05	0.561013818	0.329403429	-0.015276229	0.665722141	NA	NA	-0.071270877771515	0.789209133330835	-0.17895638	0.597675627
1138	CHRNA5	1.691003838	0.107660206	2.749011468	0.010952293	0.108354842	0.103377088	0.0238794285995279	0.81760619876719	-0.244457960445113	0.603164852040839	-0.957929404	0.11968617
201254	CENPX	2.542717822	5.63e-05	1.19373018	0.124717467	NA	NA	-0.0753398207008731	0.816741727610217	0.0221858440096608	0.93980419761617	0.258470427	0.368346791
10555	AGPAT2	-2.685872023	0.00020959	-0.154616008	0.815685416	-0.215122768	0.028325936	-0.168640499189482	0.161088308190034	0.0390337722879574	0.866426198763866	0.399208876	0.071492509
79058	ASPSCR1	1.901550029	0.00073564	0.406779008	0.403638138	0.007114954	0.899811307	-0.284949685144481	0.188504560913266	0.0676954412071671	0.81296361958758	0.519768947	0.070958552
2194	FASN	0.315239436	0.699984241	-1.062170633	0.161541711	-1.230782637	9.16e-05	-0.154516822317272	0.101831586021771	-0.244403685838479	0.337035749141351	-0.486982125	0.085646381
7555	CNBP	0.231695333	0.450811204	-0.413056223	0.274068114	-0.239711218	0.00079824	-0.49335868473799	0.000662253109188643	-0.166239674518323	0.418579835975066	-0.374149381	0.089710639
4493	MT1E	0.373954389	0.568897812	-1.537306076	0.038213399	-0.097621374	0.304969888	-2.03326646551206	0.000103264116855545	0.471743109537778	0.106091952421501	0.967478478	0.001706024
64118	DUS1L	2.245078221	0.001058659	0.648234245	0.183622714	-0.046072823	0.61628426	-0.0131169406067277	0.941625826235352	-0.224876020739373	0.312430572046697	0.196679271	0.388149244
2873	GPS1	1.49326799	0.000921756	0.159147529	0.750883575	0.012329101	0.843872641	-0.181803943060944	0.244105205207623	0.138319268593257	0.308693146861692	0.232755785	0.166126918
5986	RFNG	1.136685671	0.013169372	0.212369737	0.679203881	-0.002057757	0.985087584	-0.0438175810603219	0.80491350459547	0.247760110582917	0.208194427942135	0.412913664	0.05866291
51181	DCXR	1.996421715	0.001290493	-0.185372876	0.76651819	-0.719970703	4.83e-05	-1.42877441311431	0.000185783910769966	0.331075121686155	0.171984123308423	0.725545505	0.002742917
7580	ZNF32	0.136009876	0.651502268	0.490796269	0.427732976	-0.098528181	0.275895236	0.147205833830683	0.302433230288573	-0.0138769724470405	0.917103330414935	-0.100689397	0.456237636
9079	LDB2	-3.978077935	1.12e-06	-2.53667385	1.08e-05	-0.099522183	0.331660182	-0.534228475109534	0.276331263688673	-0.157292151234548	0.457814628077888	-0.224279457	0.29019545
5881		2.284442919	0.000118689	2.063437715	0.004847972	NA	NA	0.134964799268926	0.111819838645389	0.776312119139363	0.105190368328216	-0.157982674	0.795635164
145957	NRG4	1.941962993	0.036668197	0.97675658	0.30636032	-0.004159112	0.807016771	NA	NA	NA	NA	NA	NA
3987	LIMS1	-1.149060123	0.00177059	-0.004588976	0.992180332	0.030953545	0.851215581	0.325453778154877	0.129546845799251	-0.609236247497105	0.00436231306754338	-0.780348853	0.001210735
123591	TMEM266	-0.105180153	0.874256955	-0.72521485	0.165511921	0.033979145	0.135568806	NA	NA	0.2587405014073	0.735256313871949	-0.322476706	0.675932244
22871	NLGN1	-3.425133644	0.007285872	0.193392142	0.808255553	-0.175240652	0.041916459	-0.742224484968581	1.29146716813991e-08	-0.378394607017274	0.0706938471916342	-0.414833235	0.100236648
202018	TAPT1	0.266782013	0.579957549	-1.334597828	0.001081635	-0.198608399	0.001335834	0.0161826883330272	0.882850387189666	-0.0567592968014081	0.714712124399833	0.1185199	0.488831415
7360	UGP2	-1.977350798	0.000101092	0.02444004	0.957232777	NA	NA	-0.754583030826318	0.00597446873182447	-0.47094372999751	0.105253586916665	-0.642873642	0.019794384
84894	LINGO1	1.656867393	0.068550411	1.799704973	0.035632887	-0.000340054	0.991884621	NA	NA	0.507579525498185	0.0792029137841816	0.683436446	0.03785307
3185	HNRNPF	0.609093021	0.075180067	0.113307053	0.78273478	-0.066667829	0.26099343	-0.523315709967894	0.0364753583650345	-0.558091351223718	0.00523262932083368	-0.868665817	4.07e-05
686	BTD	-0.813669536	0.074835842	-0.992818962	0.015593705	0.105669294	0.032070174	-0.046310340758458	0.64211271519992	0.110241744999861	0.657826755601108	-0.192147065	0.512630575
55454	CSGALNACT2	-0.443610041	0.353027364	-0.741082162	0.046244465	0.353201731	0.000878564	0.0174908899745816	0.956885654357847	-0.475006667641263	0.163069434065326	-0.656108303	0.062604422
5099	PCDH7	-1.12586199	0.136034271	0.216582199	0.731545151	0.412859234	0.06954164	0.0115724923001324	0.797070709228122	0.172978305425421	0.646630053300877	0.08528477	0.772788177
6091	ROBO1	-2.838393568	7.96e-05	0.579805447	0.387460565	-0.075422015	0.530652833	0.548032479711575	0.130569813911744	-0.251198307538882	0.432346806576963	-0.567570411	0.12120656
57099	AVEN	-0.336428861	0.431068829	0.545763381	0.289202236	-0.166294642	0.005932143	-0.283708937181181	0.043827460997812	0.0566085583509685	0.744154062145954	-0.347660152	0.1233572
5028	P2RY1	-1.038341302	0.150395395	-1.872363501	0.000404515	0.132036481	0.021321078	0.0212955974415996	0.762025694080769	-0.535750637482118	0.282535390093841	-1.471009191	0.021955803
5028	P2RY1	-1.038341302	0.150395395	-1.872363501	0.000404515	-0.00239781	0.920631252	0.0212955974415996	0.762025694080769	-0.535750637482118	0.282535390093841	-1.471009191	0.021955803
1501	CTNND2	2.532420346	0.068972164	-2.644383433	0.000849266	0.013863701	0.718291841	-0.0323740744495891	0.56587618176952	-0.0477900753657675	0.870816164151713	-0.625108111	0.024972008
81844	TRIM56	-0.840458506	0.046335164	-0.79654173	0.069853354	0.064592633	0.187620159	0.0707130429253651	0.636335770932851	-0.490728227218215	0.0346196982065048	-0.623623115	0.025157913
51327	AHSP	-3.882049945	0.03689178	-2.591005867	0.05086463	0.048540388	0.183464895	0.0994166305858442	0.143309785613729	NA	NA	NA	NA
7480	WNT10B	-4.022394517	0.000314372	1.572138545	0.070857617	0.057181221	0.269160736	-0.0886962338369406	0.434233672998314	1.61889601659028	0.0146090126587729	1.184326239	0.108253565
163688	CALML6	1.364546834	0.138759446	4.164932399	0.002733662	0.041416714	0.121187428	NA	NA	-0.21293575941379	0.79957427969364	1.570507878	0.062844225
9185	REPS2	1.321597917	0.0383591	-1.916967386	0.000144246	-0.098249163	0.164514249	0.0620682675838893	0.323772615179	0.482853213744904	0.225937390470612	-0.420242607	0.212516515
4584	MUC3A	-1.98947785	0.019379225	1.939350047	0.044220337	NA	NA	0.0632860412660685	0.614946450947716	-0.0949707951103694	0.772310858137849	0.240730309	0.515417705
94056	SYAP1	1.129384372	0.008607576	-0.187726979	0.523388812	-0.080915176	0.481237526	NA	NA	-0.182883454867497	0.260347730451801	-0.300603824	0.051735706
3684	ITGAM	-2.478809182	0.00133287	-2.028607148	0.000591249	0.977975026	2.55e-06	2.86792190737059	1.61850926710958e-08	0.271413676726747	0.582216318318843	-0.323846399	0.299038432
260434	PYDC1	1.172084199	0.56084614	1.699731634	0.23243239	0.083714078	0.030795032	NA	NA	NA	NA	NA	NA
8460	TPST1	-2.655236838	1.94e-05	0.029819741	0.933748234	-0.082275393	0.175462363	-0.544777049333185	0.0160880755265512	-0.108798432182298	0.688190587613001	-0.41361485	0.200725355
7104	TM4SF4	-1.695909673	0.064119885	2.507376954	0.025486167	0.015337264	0.364307331	-0.00508047502679876	0.945006414463079	NA	NA	NA	NA
163590	TOR1AIP2	0.695193474	0.06893083	0.335505327	0.46480726	-0.052995956	0.291399069	0.0507683650852231	0.823723735803186	-0.135622650084193	0.322258682886231	0.033421634	0.830851075
795	S100G	9.703171026	0.005422837	1.359708258	0.351767021	0.005615233	0.638428509	0.137184042789182	0.0516695675386793	NA	NA	NA	NA
4071	TM4SF1	0.431025845	0.402793504	0.833797942	0.205992061	-0.114536832	0.217760183	-1.13832834227673	0.0225202432184797	-0.470938089544112	0.00438973987249966	-0.298993873	0.101983829
23252	OTUD3	-0.870158491	0.02130619	0.425123317	0.342776037	-0.016584125	0.714526438	-0.0409291044456537	0.627364688033641	-0.133467817352588	0.506150731401246	-0.006929336	0.97217637
161725	OTUD7A	-0.242414141	0.764441267	0.091765542	0.893754175	0.038783483	0.343371245	NA	NA	-0.907825864582471	0.224151066124898	-1.164745262	0.125570405
2990	GUSB	0.587361375	0.158934963	-0.492274264	0.297230248	0.178536549	0.066665398	0.629356743379077	0.0342132660374056	0.315031010683246	0.038989527348725	0.553029317	0.002855462
8019	BRD3	-0.223104847	0.532685975	-0.259333219	0.556522111	-0.044834682	0.339073436	0.263873709618511	0.0941672202998451	0.215100579678572	0.124058065385215	0.489607695	0.003543453
51621	KLF13	-2.022672099	0.000748781	-1.703241356	0.002882935	-0.049168177	0.402451903	-0.0617339214948425	0.774342461800769	-0.12996906228602	0.679713359391346	-0.761133229	0.021724772
9758	FRMPD4	-6.073988544	1.14e-05	-3.306032551	0.024790801	-0.009852818	0.576541882	-0.021243776044046	0.776165183207141	0.466150908770443	0.0722265940156791	0.459647994	0.083901357
23414	ZFPM2	-3.962504797	5.65e-06	-0.047133995	0.928670406	NA	NA	-1.21772031936345	8.43258211255147e-07	0.0462182544533704	0.815488253498079	-0.060284572	0.772186929
92595	ZNF764	0.780766301	0.042966984	0.148112305	0.746266165	-0.225690569	0.002854864	NA	NA	0.0568369906756522	0.745882357650944	0.385170932	0.032837726
65988	ZNF747	0.877033972	0.029034882	-0.143586675	0.720593727	NA	NA	NA	NA	0.122139482329895	0.505604103110035	0.40418538	0.038604244
79724	ZNF768	1.350485436	0.000133761	0.459656071	0.387637307	-0.113821847	0.030998275	-0.00991185400422889	0.948333550452227	0.105228878185385	0.54885636860122	0.318934984	0.121695416
83756	TAS1R3	1.599144069	0.067068234	1.218335964	0.03261048	0.010838101	0.85472023	NA	NA	0.184643290232242	0.734262413178855	0.277683554	0.659216108
131616	TMEM42	-0.317436754	0.284846528	0.202957721	0.694660503	NA	NA	NA	NA	0.679663583032285	0.0039198225299117	0.389461644	0.110271631
10746	MAP3K2	-0.654494096	0.043699198	0.113881163	0.723672865	-0.05634417	0.449981731	-0.0546996341726489	0.774171635318818	-0.124728320278003	0.402297609616119	-0.218302807	0.110496065
126789	PUSL1	1.911797549	0.000996008	0.938087322	0.110951932	0.024884906	0.557814924	NA	NA	0.267059630664442	0.344533694457572	0.52172564	0.063555216
83443	SF3B5	0.553949619	0.106570433	0.332242389	0.622866421	0.162179127	0.021772027	0.139960749609367	0.504534387029209	0.167333591200541	0.299789651766595	0.016091388	0.93491374
7584	ZNF35	0.030107234	0.948611911	-0.386816194	0.372195663	-0.041974749	0.33286323	0.0814397412405476	0.391852763838745	-0.130728208940313	0.651440257066448	0.26295716	0.358508301
201798	TIGD4	1.112230926	0.09984627	0.704634599	0.432923892	0.021981377	0.240056882	NA	NA	0.743478179800393	0.247983494587532	-1.23445465	0.115359651
126917	IFFO2	0.332170925	0.618460424	0.314276653	0.585320079	0.016584124	0.867725044	NA	NA	0.313411667488639	0.154226285441836	0.541693668	0.022752284
57555	NLGN2	-0.181018873	0.530662361	0.929987589	0.075041621	0.141060965	0.02312708	NA	NA	-0.0716757842625262	0.778137199979395	-0.013261052	0.959244648
57555	NLGN2	-0.181018873	0.530662361	0.929987589	0.075041621	0.005109512	0.860546853	NA	NA	-0.0716757842625262	0.778137199979395	-0.013261052	0.959244648
4648	MYO7B	-3.767143476	0.00047671	-0.245274232	0.745965411	0.035426547	0.15286289	NA	NA	0.0324716420957961	0.941093440417207	1.43671828	0.017855305
1107	CHD3	0.783177189	0.185027691	-0.407530233	0.394710725	0.32999093	0.002865824	-0.0175097701555731	0.911499932726422	0.209544209653105	0.191300034701118	0.241606565	0.148864458
201799	TMEM154	0.379779287	0.52367354	0.740334116	0.120412183	0.025870186	0.423211449	NA	NA	0.0922412956771625	0.767575733670517	0.385374039	0.20221502
25924	MYRIP	-0.564033978	0.643220497	-0.990167788	0.140244232	-0.239807126	0.003618236	-0.602809332663787	0.0221065825854167	0.0189457126269773	0.970176074105704	-0.608052119	0.283861771
214	ALCAM	2.74540537	0.00343509	-0.690483063	0.16760318	0.928484233	3.83e-06	0.665609801552471	0.00452255085155878	-0.238455835791406	0.420056578134407	-0.261604094	0.409346473
7532	YWHAG	-0.731050089	0.05359783	0.266457302	0.522994957	0.080566421	0.185729997	NA	NA	-0.0367282214472808	0.853240754236039	-0.249118996	0.211504019
10477	UBE2E3	-1.220065751	0.060070425	-0.114983586	0.751785347	-0.042602537	0.527154646	NA	NA	-0.828702226383961	0.0017017329686538	-0.607364336	0.026587613
116840	CNTROB	0.752148297	0.032631778	-1.050936895	0.030363335	0.037998742	0.526686505	NA	NA	0.262654862683284	0.216674717955672	0.172532951	0.394011488
58485	TRAPPC1	0.99993024	0.004356262	-0.613384294	0.23705734	0.284075056	0.000659837	NA	NA	0.47058426469154	0.0353850661951742	0.821562081	0.00051005
131368	ZPLD1	7.228163626	0.011365813	5.217714623	0.001527278	0.015093122	0.479996007	NA	NA	NA	NA	NA	NA
131368	ZPLD1	7.228163626	0.011365813	5.217714623	0.001527278	-0.005501882	0.774813195	NA	NA	NA	NA	NA	NA
9196	KCNAB3	1.217994091	0.144613771	1.486503853	0.039469871	0.031058175	0.089547982	0.0883622465844223	0.380004652887232	0.560363321519878	0.377158688473341	0.655098549	0.289844303
327657	SERPINA9	4.962984294	0.010284696	-3.902634935	0.001988132	0.002694265	0.861555561	NA	NA	NA	NA	NA	NA
285596	FAM153A	-3.426670566	0.004058604	0.473099595	0.66618982	NA	NA	NA	NA	1.04221035601127	0.175335179354995	0.511143135	0.469405944
9283	GPR37L1	2.697641027	0.005223407	4.126427818	0.005632222	0.025905065	0.593513602	0.103649667716195	0.0980434047890373	NA	NA	NA	NA
375484	SIMC1	-0.205582201	0.760209086	-0.107588351	0.800490011	-0.061235702	0.166216137	NA	NA	-0.0791794752073424	0.652086640181163	0.024603067	0.914095109
201931	TMEM192	-0.241897148	0.644308599	-0.253461321	0.394383429	-0.250401088	0.001711062	NA	NA	-0.324890441461042	0.0531868118378976	-0.563634299	0.006739388
51617	NSG2	7.644614203	0.009423664	9.984719917	0.001019894	NA	NA	-0.0948124852854981	0.293867483689925	-1.04694295116033	0.131967021787735	-0.858978978	0.223802654
442590	SPDYE5	-0.343963924	0.649366627	1.835773751	0.038242642	-0.081883021	0.172049416	NA	NA	NA	NA	NA	NA
866	SERPINA6	4.762101108	0.139097776	1.185394531	0.383477604	0.056937082	0.076628927	0.0861274853010907	0.173678442048479	NA	NA	NA	NA
197320	ZNF778	-0.510037975	0.208771096	0.168052249	0.699760895	NA	NA	0.117757560715881	0.078549044809338	-0.607433616019015	0.118561800615118	-0.40279924	0.210460725
123606	NIPA1	0.543422431	0.069369515	0.078587351	0.811150011	-0.00909424	0.79129944	NA	NA	-0.225680472102727	0.1640125063812	-0.325447766	0.068193507
2298	FOXD4	1.90647896	0.032404591	-0.139991688	0.864071292	-0.045636857	0.467450107	NA	NA	NA	NA	NA	NA
7324	UBE2E1	0.641986692	0.051484494	-0.000464302	0.999017545	0.059273854	0.240849216	-0.0186646427681225	0.917219596951482	-0.566487007568104	0.0576219828152841	-0.844764383	0.001476882
220988	HNRNPA3	0.310102958	0.241322729	0.022487112	0.947601601	-0.132019046	0.001307133	-0.6672922651721	0.000564080790895779	-0.190192269467669	0.311569690385325	-0.261233927	0.239919379
23235	SIK2	-2.95028266	0.000783734	-1.385749238	0.000501785	-0.555629221	6.33e-05	0.103836452087006	0.692787370994685	-0.556536357040244	0.0233221822526124	-0.54350221	0.02059342
57484	RNF150	-4.823617253	1.46e-05	-0.511215266	0.382069713	0.261422293	0.057440499	NA	NA	-0.123350645491259	0.552906671860347	0.200974252	0.395519577
9720	CCDC144A	-1.836319539	0.101496548	2.544820595	0.026014939	-0.028023856	0.361482671	NA	NA	0.391151203923392	0.428785537760211	-0.115316189	0.783903719
3233		-3.226912963	0.004141651	5.13075625	0.000983104	-0.136579242	0.066575978	NA	NA	NA	NA	NA	NA
3233	HOXD4	-3.226912963	0.004141651	5.13075625	0.000983104	-0.136579242	0.066575978	NA	NA	NA	NA	NA	NA
3233		-3.226912963	0.004141651	5.13075625	0.000983104	0.027727398	0.609831478	NA	NA	NA	NA	NA	NA
3233	HOXD4	-3.226912963	0.004141651	5.13075625	0.000983104	0.027727398	0.609831478	NA	NA	NA	NA	NA	NA
1140	CHRNB1	0.036189992	0.933972708	0.11531464	0.792869828	NA	NA	0.0588484831288225	0.630689851893303	0.339846850772778	0.0898400657177212	-0.053737977	0.814180438
84640	USP38	0.673672666	0.22769384	-0.406434641	0.249339273	-0.194876533	5.26e-05	NA	NA	-0.503072183655311	0.099776159040904	-1.132206112	0.000834828
9121	SLC16A5	1.086457	0.079588691	-1.290553781	0.079296156	0.134547641	0.005048001	-0.0124957700831323	0.81025787474049	0.449306262387164	0.0503683676798679	0.527448578	0.041264806
140838	NANP	0.011485254	0.97580907	0.298853262	0.456440282	0.074759346	0.247777398	NA	NA	-0.224163595424373	0.530386540946592	-0.195214829	0.650746509
255239	ANKK1	2.326112405	0.099003628	1.81823527	0.133461505	-0.013453893	0.66483025	NA	NA	0.900207562870484	0.261013028838174	1.477162715	0.033407726
147	ADRA1B	-3.450226276	0.015601553	-3.69138729	0.000135202	0.030622211	0.716477122	-0.0861283253829521	0.136341909583566	-0.688906155472055	0.235958703265797	-1.449788015	0.021834309
56985	ADPRM	-0.544258782	0.130623481	-0.386690169	0.403376192	-0.08292934	0.043136298	-0.139748293692934	0.30487873164569	0.156434260391846	0.561555271708789	-0.489468765	0.142771365
2172	FABP6	3.615444774	0.005776718	0.611256737	0.583012004	0.012285505	0.640077707	-0.0489280564798671	0.491898192786323	-0.247304117429456	0.641706043218396	1.283504657	0.011252209
114825	PWWP2A	-0.193998266	0.612091765	-0.014014298	0.962832559	-0.199820384	4.91e-06	NA	NA	-0.282188261106578	0.14285007212315	0.121711707	0.604105087
55031	USP47	-0.244782836	0.460829249	-0.549568012	0.115730965	-0.256958007	7.48e-07	-1.00594712297714	0.00172178257346108	-0.538480026020139	0.045784188571447	-0.398765076	0.106951356
10015	PDCD6IP	0.156608664	0.685294059	-0.856302867	0.012815256	0.014334544	0.636814225	0.189431463955488	0.304864906159028	-0.0661681265571562	0.670447300586192	-0.275021566	0.102217514
7988	ZNF212	0.06209157	0.851603437	0.490072688	0.26296551	-0.03403146	0.474293147	0.214303676119745	0.0537373096533124	0.392385798587741	0.0655681579984165	0.262096275	0.293906872
56246	MRAP	-9.002083141	2.08e-07	-0.5693454	0.631651664	0.409859793	0.00247919	NA	NA	NA	NA	NA	NA
84140	FAM161A	-0.89391147	0.065414645	1.240248037	0.049517291	-0.276585171	5.32e-06	NA	NA	0.0167143920329939	0.954255321941501	0.812817848	0.004574513
84140	FAM161A	-0.89391147	0.065414645	1.240248037	0.049517291	-0.022635324	0.45872944	NA	NA	0.0167143920329939	0.954255321941501	0.812817848	0.004574513
8427	ZNF282	0.421597642	0.296334383	0.166231538	0.728946496	-0.110316685	0.100410279	-0.185575369061897	0.0892026332809357	0.0624263993090199	0.676717554330479	-0.030000695	0.858097634
2720	GLB1	0.439747333	0.258196969	-0.845850484	0.057124527	NA	NA	1.37349542394381	0.000192763639730371	0.165137828156317	0.449797387839041	-0.507062706	0.0286455
84520	GON7	1.049182585	0.031894876	0.183277517	0.681593499	NA	NA	NA	NA	-0.25656465893687	0.229356526972205	-0.019739317	0.934941962
10826	FAXDC2	-1.581066509	0.140361779	-2.101857276	0.000965482	-0.02920968	0.771061814	-0.774487359371712	4.37569077635004e-05	0.353709130853769	0.239083848542985	-0.101237526	0.73864928
10491	CRTAP	-1.894025242	0.000172892	-0.994799029	0.036263696	0.146798246	0.035505604	-0.463523205681318	0.0486015225738464	0.0830430376669312	0.689104119379722	-0.3312961	0.123132639
3316	HSPB2	-4.461931706	3.91e-06	-2.084057689	0.006526195	NA	NA	NA	NA	-0.177830819130235	0.358190844033247	-0.070756645	0.751207221
54714	CNGB3	-1.893349013	0.084712803	2.216509998	0.06298094	0.009076798	0.472514641	-0.18104443194819	0.115960298381754	-0.394954302199035	0.511589359962514	-0.503822735	0.398434153
6588	SLN	-0.388874178	0.699485425	0.157973931	0.897782761	-0.000523162	0.980753707	0.894376992938811	0.158418032164423	1.3973913012063	0.0152633807457494	0.594549348	0.225048525
23587	ELP5	0.163957231	0.595252621	-0.085804764	0.834829139	-0.241245818	0.024372685	-0.0324000594727245	0.883079921109762	0.205497815145477	0.299285027469157	0.653975227	0.003928584
152189	CMTM8	1.154835028	0.03340972	-0.806232252	0.133404952	-0.642944335	6.01e-05	NA	NA	-0.00706054731018497	0.980746391777195	-0.181148288	0.550625308
11337	GABARAP	0.116317292	0.764240543	-0.677406115	0.213798962	0.018589554	0.617663322	NA	NA	0.307034136695785	0.06498694012186	0.242738152	0.166603865
284194	LGALS9B	4.459967075	0.018550487	2.726252838	0.080872401	0.446166991	5.24e-06	NA	NA	NA	NA	NA	NA
9482	STX8	-0.347361466	0.399301499	-0.221506953	0.632841575	-0.149658203	0.044802047	-0.289196924566928	0.497336743926126	0.11215149482015	0.590183226785203	0.446157011	0.016578964
983	CDK1	2.577710664	0.000411599	2.391236353	0.00073723	0.012547084	0.638927369	0.429413123555178	0.000144766351485746	0.451593193818825	0.256177759559218	0.447121127	0.469564763
7314	UBB	0.132737653	0.622886256	-0.98317194	0.060461083	-0.091134212	0.045105595	-0.0471205402569161	0.750221419657924	-0.156029538845818	0.534162401668589	0.051844473	0.845394297
4798	NFRKB	-0.24406683	0.449617595	0.176448268	0.593452318	-0.135166714	0.001608495	-0.0632154319175759	0.387598062103491	0.135976179462277	0.466886956200763	-0.064973169	0.742647766
2167	FABP4	-9.439049302	0.000236358	-4.47957289	9.32e-06	-0.348563055	0.000225162	-4.66809416772823	4.74342586329367e-08	0.520852420006234	0.0502015889446539	0.527785447	0.120942588
143162	FRMPD2	0.982135304	0.562432604	1.814041213	0.279300851	-0.007045199	0.874515198	NA	NA	-1.03615320984453	0.143974084082656	-1.399297923	0.045600348
56980	PRDM10	-0.353109289	0.319032176	0.284522453	0.413551666	-0.018179757	0.761155848	0.0249368701425348	0.700807098856879	-0.278778775909419	0.2807745846327	0.100160429	0.699422387
10678	B3GNT2	0.462011584	0.281218625	-1.240462886	0.001015629	0.18648856	0.034381395	0.291076785131828	0.0682476502385157	0.00760047167475686	0.975379866612609	-0.213421591	0.368595668
2353	FOS	-2.824401139	0.001154158	-1.787243274	0.03441716	0.476370674	0.072722614	-3.45628539953286	0.00048972221786153	-2.17491109509167	0.000479841342762069	-1.056242385	0.038378042
10972	TMED10	0.418851188	0.22311133	-0.234387966	0.488373463	0.071881976	0.242658318	0.642002293918912	0.00601067201806497	-0.202554240646011	0.437547244908442	-0.571838404	0.049243469
6419	SETMAR	-0.013727238	0.954428684	-0.276773738	0.414155987	-0.048636301	0.615209963	-0.668796162374069	0.00499774794298097	0.201572495609428	0.211313874033036	0.123306316	0.481408433
