ensembl_gene_id	logFC_DCM	PValue_DCM	hgnc_symbol	entrezgene
ENSG00000162722	0.31373329045397	0.644718231902594	TRIM58	25893
ENSG00000162728	-0.782178250353515	0.130886056053449	KCNJ9	3765
ENSG00000162729	0.260825559009207	0.185592332670947	IGSF8	93185
ENSG00000162733	-1.24174636812023	0.0117864902891041	DDR2	4921
ENSG00000162734	-0.293229030657118	0.200441333187102	PEA15	8682
ENSG00000162735	0.0184271092520115	0.930772091039621	PEX19	5824
ENSG00000162736	0.284299815384749	0.0706263678019156	NCSTN	23385
ENSG00000162738	-0.517173530882424	0.0327392231807201	VANGL2	57216
ENSG00000162739	0.799133036362486	0.265215821459115	SLAMF6	114836
ENSG00000162745	0.270503665784974	0.613904637661044	OLFML2B	25903
ENSG00000162746	0.5639582500839	0.41575783638831	FCRLB	127943
ENSG00000162747	-1.51035413779597	0.0716715623357311	FCGR3B	2215
ENSG00000162753	2.28871650685301	0.00365227228402841	SLC9C2	284525
ENSG00000162755	0.221366925856156	0.452858640796997	KLHDC9	126823
ENSG00000162757	0.440028280342953	0.156248599227495	C1orf74	148304
ENSG00000162761	-0.278500662107728	0.673539790247095	LMX1A	4009
ENSG00000162763	-1.14264192218047	0.124653369873158	LRRC52	440699
ENSG00000162769	-0.153033827050461	0.514791603399217	FLVCR1	28982
ENSG00000162772	-1.77800089431063	0.00293184240713944	ATF3	467
ENSG00000162775	-0.1837456835729	0.414889718466667	RBM15	64783
ENSG00000162777	0.465631874824287	0.338411230622826	DENND2D	79961
ENSG00000162779	-0.692534478141738	0.352868224638916	AXDND1	126859
ENSG00000162783	0.0622059685986119	0.848278343223885	IER5	51278
ENSG00000162804	-0.0458857850964333	0.863465333085506	SNED1	25992
ENSG00000162813	-0.0444738825406686	0.889693316486572	BPNT1	10380
ENSG00000162814	0.560014691997267	0.192363363605156	SPATA17	128153
ENSG00000162817	-0.180420115639462	0.306809137274558	C1orf115	79762
ENSG00000162819	0.166283856026092	0.377306132549759	BROX	148362
ENSG00000162836	-0.246705206021967	0.307670678399284	ACP6	51205
ENSG00000162849	-0.203232340629619	0.672824262464014	KIF26B	55083
ENSG00000162851	-0.327332134819459	0.475601251225025	TFB2M	64216
ENSG00000162852	0.0281095408442773	0.886364710794889	CNST	163882
ENSG00000162869	0.149730897056458	0.354793906812312	PPP1R21	129285
ENSG00000162873	-0.864480550158491	0.230533020030829	KLHDC8A	55220
ENSG00000162877	0.584868175669032	0.36233579135004	PM20D1	148811
ENSG00000162878	0.218411750343056	0.29083674546807	PKDCC	91461
ENSG00000162881	1.21881974641558	0.00185946917361858	OXER1	165140
ENSG00000162882	0.844920075341231	0.00906597231328744	HAAO	23498
ENSG00000162885	-0.0622166761521757	0.764567690665312	B3GALNT2	148789
ENSG00000162889	-0.132698460567047	0.376189953300127	MAPKAPK2	9261
ENSG00000162892	-2.82928995356322	0.0304801637716668	IL24	11009
ENSG00000162894	0.332201392658235	0.296366850550217	FCMR	9214
ENSG00000162909	-0.204381967287269	0.243954075378227	CAPN2	824
ENSG00000162910	-0.0490801406825978	0.819850217791836	MRPL55	128308
ENSG00000162923	-0.10805024325638	0.344536116917566	WDR26	80232
ENSG00000162924	-0.666099625812506	0.118819871841731	REL	5966
ENSG00000162927	0.167822435816288	0.685170916677666	PUS10	150962
ENSG00000162928	-0.460778053027464	0.0778829522718162	PEX13	5194
ENSG00000162929	0.0235111866629628	0.90998546226414	KIAA1841	84542
ENSG00000162931	-0.1844329962675	0.742158215729619	TRIM17	51127
ENSG00000162944	0.0675209321467706	0.832875553035567	RFTN2	130132
ENSG00000162946	-0.35075705805372	0.120439287668895	DISC1	27185
ENSG00000162951	-0.0878575801477796	0.867746202236625	LRRTM1	347730
ENSG00000162959	-0.168015254456603	0.566344122170519	MEMO1	51072
ENSG00000162961	-0.0618775459961227	0.739966550675331	DPY30	84661
ENSG00000162971	-0.265031218855831	0.387999277463512	TYW5	129450
ENSG00000162972	-0.422204040963633	0.312621323203181	MAIP1	79568
ENSG00000162975	-0.533090156120719	0.313443252124755	KCNF1	3754
ENSG00000162976	0.378100974836035	0.0987449906934151	PQLC3	130814
ENSG00000162980	-0.425685305936361	0.0200136931313737	ARL5A	26225
ENSG00000162981	-0.211708259454569	0.66523727061129	FAM84A	151354
ENSG00000162989	0.813286855451152	0.183258015899517	KCNJ3	3760
ENSG00000162994	0.297840174780105	0.31651031091136	CLHC1	130162
ENSG00000162998	0.509078996727732	0.121652811434997	FRZB	2487
ENSG00000162999	0.399022439276812	0.187802758115951	DUSP19	142679
ENSG00000163001	0.171664952473744	0.284958853902804	CFAP36	112942
ENSG00000163002	-0.554961160371218	0.0676490119280333	NUP35	129401
ENSG00000163006	-0.881276474097792	0.153435053527144	CCDC138	165055
ENSG00000163013	-0.0834501627181814	0.872127985641208	FBXO41	150726
ENSG00000163017	-0.270899021032607	0.494496418582375	ACTG2	72
ENSG00000163026	0.356917014120364	0.172931110493595	WDCP	80304
ENSG00000163029	0.147264793197964	0.355131432322325	SMC6	79677
ENSG00000163032	-0.00208556942141462	0.994667285235223	VSNL1	7447
ENSG00000163040	0.669267712763089	0.219806400033057	CCDC74A	90557
ENSG00000163041	-0.195253803959888	0.276373394493758	H3F3A	3020
ENSG00000163050	-0.213871035878015	0.352479970310977	COQ8A	56997
ENSG00000163053	-0.00867455835127959	0.97041189587837	SLC16A14	151473
ENSG00000163060	0.513145213975858	0.27950679801123	TEKT4	150483
ENSG00000163069	-0.216164320958223	0.424135173904427	SGCB	6443
ENSG00000163071	0.383619885371747	0.240394280241793	SPATA18	132671
ENSG00000163072	-0.334139377698581	0.293705313594887	NOSTRIN	115677
ENSG00000163075	0.867001567980181	0.129625566722503	CFAP221	200373
ENSG00000163082	-1.51263592371832	0.00452189791416987	SGPP2	130367
ENSG00000163083	0.587736746365692	0.185301072143018	INHBB	3625
ENSG00000163092	-1.86052638543872	0.00812189390868196	XIRP2	129446
ENSG00000163093	0.167836354242541	0.611265903073839	BBS5	129880
ENSG00000163104	-0.104715555927525	0.515337407358481	SMARCAD1	56916
ENSG00000163106	-0.560464502042628	0.226520519896161	HPGDS	27306
ENSG00000163110	-0.275194894046134	0.0954383849078609	PDLIM5	10611
ENSG00000163114	0.138371126739059	0.735936668137866	PDHA2	5161
ENSG00000163116	0.896196601136986	0.191620759509135	STPG2	285555
ENSG00000163125	0.0392271111412516	0.771776067046517	RPRD2	23248
ENSG00000163126	0.489002593835509	0.202364886405424	ANKRD23	200539
ENSG00000163131	0.401311034871931	0.400098628256723	CTSS	1520
ENSG00000163132	-0.529829591598546	0.169279154106983	MSX1	4487
ENSG00000163138	-0.0208084297635475	0.942388817427948	PACRGL	133015
ENSG00000163141	0.593718694967496	0.171425743399172	BNIPL	149428
ENSG00000163145	-0.0918513921112612	0.810570278039286	C1QTNF7	114905
ENSG00000163154	0.687397013728955	0.276986939707349	TNFAIP8L2	79626
ENSG00000163155	0.290694833283231	0.163955361625795	LYSMD1	388695
ENSG00000163156	0.161768238754263	0.45091387590454	SCNM1	79005
ENSG00000163156	0.161768238754263	0.45091387590454	SCNM1	100534012
ENSG00000163157	0.590893734125329	0.273824992393863	TMOD4	29765
ENSG00000163159	0.390053449529447	0.00552043749128218	VPS72	6944
ENSG00000163161	0.355289536299532	0.0279436927691573	ERCC3	2071
ENSG00000163162	-0.325396129833777	0.186489306739804	RNF149	284996
ENSG00000163166	-0.0869419215257185	0.630350380592006	IWS1	55677
ENSG00000163170	0.253531626251373	0.23473838449766	BOLA3	388962
ENSG00000163171	-0.0714987401105465	0.680524400786125	CDC42EP3	10602
ENSG00000163191	-0.349353276890747	0.34554603389575	S100A11	6282
ENSG00000163214	0.0452480960996311	0.785903671009345	DHX57	90957
ENSG00000163219	-0.431949723276299	0.122159199386122	ARHGAP25	9938
ENSG00000163220	-0.17034265836734	0.812866704969554	S100A9	6280
ENSG00000163221	-1.06487764792643	0.157627786348625	S100A12	6283
ENSG00000163235	0.0108868697857881	0.986186471041301	TGFA	7039
ENSG00000163239	0.950908382266326	0.00919261479718787	TDRD10	126668
ENSG00000163249	-0.468810629208774	0.0404356685061451	CCNYL1	151195
ENSG00000163251	-0.439369141486397	0.0983605892170295	FZD5	7855
ENSG00000163257	-0.110326501788299	0.555509381946627	DCAF16	54876
ENSG00000163273	-1.01436717161465	0.0910421550130238	NPPC	4880
ENSG00000163281	-0.182928632574503	0.493645632956579	GNPDA2	132789
ENSG00000163285	0.475829883197458	0.446137607527118	GABRG1	2565
ENSG00000163288	0.457398902261527	0.0808478921334093	GABRB1	2560
ENSG00000163291	-0.126883554563864	0.562408265912045	PAQR3	152559
ENSG00000163293	-0.0857814756478745	0.900178440526807	NIPAL1	152519
ENSG00000163297	-0.0924590268605043	0.611169821096335	ANTXR2	118429
ENSG00000163312	0.0304305516254785	0.897900474237294	HELQ	113510
ENSG00000163319	-0.240437045201368	0.147053040861745	MRPS18C	51023
ENSG00000163320	-0.23708991850775	0.151294387314719	CGGBP1	8545
ENSG00000163322	-0.182807378015426	0.598551709833962	ABRAXAS1	84142
ENSG00000163328	-0.0828123003656935	0.694771356326754	GPR155	151556
ENSG00000163331	-0.219206127489585	0.721041188763844	DAPL1	92196
ENSG00000163344	-0.150559295651913	0.306541188619845	PMVK	10654
ENSG00000163346	0.124314388640027	0.364779243107768	PBXIP1	57326
ENSG00000163347	0.231002662708719	0.750683659555551	CLDN1	9076
ENSG00000163348	0.181468800526364	0.253221588485852	PYGO2	90780
ENSG00000163349	-0.270243505792701	0.212922807300898	HIPK1	204851
ENSG00000163354	0.122731864869326	0.765702124240004	DCST2	127579
ENSG00000163359	-0.194164349502928	0.432769874199834	COL6A3	1293
ENSG00000163374	-0.323864805405238	0.0269598583531601	YY1AP1	55249
ENSG00000163376	-0.0018028060802085	0.996129971652573	KBTBD8	84541
ENSG00000163378	-0.0309981405967123	0.864070216761804	EOGT	285203
ENSG00000163380	-0.150041515595628	0.515106858090836	LMOD3	56203
ENSG00000163382	-0.116894996711057	0.500993216019691	NAXE	128240
ENSG00000163389	-0.469674810595804	0.202866694502545	POGLUT1	56983
ENSG00000163393	-0.145833996433999	0.383432214860226	SLC22A15	55356
ENSG00000163395	0.360011293429189	0.466813155755133	IGFN1	91156
ENSG00000163399	-0.434838334548689	0.0656771999120242	ATP1A1	476
ENSG00000163406	-0.212502377341564	0.531814218423718	SLC15A2	6565
ENSG00000163412	-0.245452495640443	0.239196541477874	EIF4E3	317649
ENSG00000163428	-0.440859731222677	0.0320908047017855	LRRC58	116064
ENSG00000163430	-0.0401277433005269	0.873961440361906	FSTL1	11167
ENSG00000163431	0.483423437079807	0.0305009185916703	LMOD1	25802
ENSG00000163435	-1.62123659827543	0.0197990571212271	ELF3	1999
ENSG00000163444	-0.285973913043583	0.109093826625254	TMEM183A	92703
ENSG00000163453	0.43538156870735	0.0626478754819123	IGFBP7	3490
ENSG00000163462	-0.526238974844838	0.373051658296626	TRIM46	80128
ENSG00000163463	0.267430293980065	0.434380143101245	KRTCAP2	200185
ENSG00000163464	-1.05603898353468	0.124510672583714	CXCR1	3577
ENSG00000163466	-0.243245149625745	0.0762509088881263	ARPC2	10109
ENSG00000163467	1.07370789183845	0.120347588973866	TSACC	128229
ENSG00000163468	0.0698321813762898	0.739612142171897	CCT3	7203
ENSG00000163472	0.41973665793961	0.195738256874925	TMEM79	84283
ENSG00000163479	-0.177272914571791	0.196932646456947	SSR2	6746
ENSG00000163481	0.205905183919484	0.275037369018303	RNF25	64320
ENSG00000163482	0.360774336775599	0.132703832891649	STK36	27148
ENSG00000163485	0.160153971952394	0.626652933164686	ADORA1	134
ENSG00000163491	-0.543048624183461	0.0384941925551717	NEK10	152110
ENSG00000163492	-0.316875942091239	0.238909390097654	CCDC141	285025
ENSG00000163507	-0.828725997095905	0.170109080805148	CIP2A	57650
ENSG00000163508	-0.308913260591087	0.54392231863009	EOMES	8320
ENSG00000163510	-0.236563700354255	0.161386774305685	CWC22	57703
ENSG00000163512	-0.117936651259733	0.450375591545005	AZI2	64343
ENSG00000163513	-0.76807936295392	0.00728507345024603	TGFBR2	7048
ENSG00000163516	0.0713579157357482	0.660060770143979	ANKZF1	55139
ENSG00000163517	0.110023918953271	0.55635426392919	HDAC11	79885
ENSG00000163520	0.179148116158783	0.584966431698062	FBLN2	2199
ENSG00000163521	0.711902763362258	0.0424235333653374	GLB1L	79411
ENSG00000163527	-0.221951479969378	0.300968785560607	STT3B	201595
ENSG00000163528	-0.0400922135669701	0.773553104280523	CHCHD4	131474
ENSG00000163531	0.594315138468307	0.0193044957151953	NFASC	23114
ENSG00000163535	0.113012272583229	0.820255838523011	SGO2	151246
ENSG00000163536	0.20576803097537	0.586545614422262	SERPINI1	5274
ENSG00000163539	0.0391889519486357	0.804371750968856	CLASP2	23122
ENSG00000163541	-0.125427434909572	0.52475408168505	SUCLG1	8802
ENSG00000163545	-0.133809987757516	0.750564923681978	NUAK2	81788
ENSG00000163554	-0.0316932410523869	0.955337569311522	SPTA1	6708
ENSG00000163558	-0.738003621165187	0.0110823664858397	PRKCI	5584
ENSG00000163563	-0.0345073186713007	0.943104710521683	MNDA	4332
ENSG00000163564	0.13902545508656	0.856194343974823	PYHIN1	149628
ENSG00000163565	-0.719641967370465	0.0145687862437206	IFI16	3428
ENSG00000163568	-0.120264378679725	0.862938397903879	AIM2	9447
ENSG00000163576	0.721878171501146	0.192812193553705	EFHB	151651
ENSG00000163577	-0.103464300648829	0.630063235801642	EIF5A2	56648
ENSG00000163584	-0.588683120406049	0.16122426548303	RPL22L1	200916
ENSG00000163590	-0.174251983125964	0.376557411045914	PPM1L	151742
ENSG00000163596	0.376637220248779	0.113883068308078	ICA1L	130026
ENSG00000163597	-0.557194253443458	0.00519590676346243	SNHG16	NA
ENSG00000163599	0.499517604278544	0.430211496443316	CTLA4	1493
ENSG00000163602	-0.403736238913674	0.106675071023061	RYBP	23429
ENSG00000163605	-0.391253229412378	0.0416067883413059	PPP4R2	151987
ENSG00000163606	0.458880528440507	0.274540047387087	CD200R1	131450
ENSG00000163607	-0.416911201791814	0.128556524931552	GTPBP8	29083
ENSG00000163608	-0.187926205133771	0.247624541442657	NEPRO	25871
ENSG00000163611	0.355662708199099	0.203482302702283	SPICE1	152185
ENSG00000163617	0.160970400917288	0.525982428821008	CCDC191	57577
ENSG00000163618	-0.376961721344195	0.153813508333632	CADPS	8618
ENSG00000163624	-0.764411759370274	0.0636374780574376	CDS1	1040
ENSG00000163625	0.125479281293543	0.341255917390415	WDFY3	23001
ENSG00000163626	0.041645453655947	0.821709966221014	COX18	285521
ENSG00000163629	0.204415855579214	0.415911564670495	PTPN13	5783
ENSG00000163633	0.188244479173681	0.45011252739297	C4orf36	132989
ENSG00000163634	0.288851441448583	0.266180720033911	THOC7	80145
ENSG00000163635	-0.462687288749521	0.0274281638533736	ATXN7	6314
ENSG00000163636	-0.155918356572837	0.487160744416986	PSMD6	9861
ENSG00000163637	0.493518097042771	0.0426121754684752	PRICKLE2	166336
ENSG00000163638	-1.16475193973636	0.00985883046324491	ADAMTS9	56999
ENSG00000163644	-0.322260617153753	0.263298684802621	PPM1K	152926
ENSG00000163645	0.175969322894296	0.774260652437848	ERICH6	131831
ENSG00000163655	-0.269034915756875	0.191100533290768	GMPS	8833
ENSG00000163659	-0.753724854353178	0.0231074322921822	TIPARP	25976
ENSG00000163660	-0.276355805973643	0.250166588765275	CCNL1	57018
ENSG00000163661	-3.69666856066009	0.00213180099270562	PTX3	5806
ENSG00000163666	0.800214535896386	0.124927476229827	HESX1	8820
ENSG00000163673	-0.0574615209784653	0.932974293112264	DCLK3	85443
ENSG00000163681	0.118036339922844	0.58951279424185	SLMAP	7871
ENSG00000163682	0.15010809292704	0.532263341583066	RPL9	6133
ENSG00000163683	-0.271080784604009	0.454662370254346	SMIM14	201895
ENSG00000163684	-0.209469822351288	0.753562741785139	RPP14	11102
ENSG00000163686	-0.133981721549264	0.550714552182334	ABHD6	57406
ENSG00000163687	0.202507430198696	0.693721311954047	DNASE1L3	1776
ENSG00000163689	0.87035575517294	0.10318268451592	C3orf67	200844
ENSG00000163694	0.211036279526648	0.669976813050216	RBM47	54502
ENSG00000163697	0.13650469926903	0.305679724345505	APBB2	323
ENSG00000163701	0.081220048650855	0.849236226792641	IL17RE	132014
ENSG00000163702	0.0667171068684288	0.731164034408774	IL17RC	84818
ENSG00000163703	0.612667828717275	0.00307886645722682	CRELD1	78987
ENSG00000163704	0.275774358649119	0.412602616432311	PRRT3	285368
ENSG00000163710	0.331250146154685	0.081857872646619	PCOLCE2	26577
ENSG00000163714	-0.170024660515474	0.377314302826284	U2SURP	23350
ENSG00000163719	0.214413493079757	0.186494894996326	MTMR14	64419
ENSG00000163728	0.140379403477355	0.332496129692783	TTC14	151613
ENSG00000163734	-1.59601725042697	0.0310257771682644	CXCL3	2921
ENSG00000163736	-0.996220887205775	0.232297026000427	PPBP	5473
ENSG00000163738	0.0916928821081625	0.624141841684893	MTHFD2L	441024
ENSG00000163739	-1.99558529771508	0.0205007820585001	CXCL1	2919
ENSG00000163743	-0.0967127885713123	0.602838559137262	RCHY1	25898
ENSG00000163749	-0.0864445380316205	0.867642912705492	CCDC158	339965
ENSG00000163751	-1.65939385558218	0.0394857924299506	CPA3	1359
ENSG00000163754	-0.167329004208228	0.430247290874377	GYG1	2992
ENSG00000163755	0.00661708869612351	0.975628211096181	HPS3	84343
ENSG00000163762	-0.715109675866316	0.0172670161993193	TM4SF18	116441
ENSG00000163781	-0.389345624848322	0.0250558394665123	TOPBP1	11073
ENSG00000163785	-0.123995805061025	0.578372425342721	RYK	6259
ENSG00000163788	-0.227865491424962	0.378937605221867	SNRK	54861
ENSG00000163793	0.0317542483769841	0.932498472794846	DNAJC5G	285126
ENSG00000163794	0.646635162871055	0.157940208980436	UCN	7349
ENSG00000163795	-0.0996272693198553	0.736024730035678	ZNF513	130557
ENSG00000163798	-0.154440272830066	0.390225304062416	SLC4A1AP	22950
ENSG00000163803	-0.088986471373045	0.844567586235261	PLB1	151056
ENSG00000163807	-0.0623617218678999	0.810313347515699	KIAA1143	57456
ENSG00000163808	0.376018091720433	0.403305162862094	KIF15	56992
ENSG00000163811	-1.0963440113628	0.0135912217373916	WDR43	23160
ENSG00000163812	0.0933397791038463	0.507153018782626	ZDHHC3	51304
ENSG00000163814	-0.75818943374224	0.241724813965353	CDCP1	64866
ENSG00000163815	0.75646949132934	0.000756039120874495	CLEC3B	7123
ENSG00000163817	-1.57424667525481	0.0453565883318266	SLC6A20	54716
ENSG00000163818	0.21934357424265	0.342469574105611	LZTFL1	54585
ENSG00000163820	-0.253416468054187	0.272066987036052	FYCO1	79443
ENSG00000163823	-0.314148190256752	0.600339056418549	CCR1	1230
ENSG00000163827	-0.275805282575073	0.168846554739849	LRRC2	79442
ENSG00000163832	0.0100967355399734	0.942886248662081	ELP6	54859
ENSG00000163833	-0.0282741055695221	0.913383296993532	FBXO40	51725
ENSG00000163840	-0.596259193316066	0.100938746233438	DTX3L	151636
ENSG00000163848	-0.400000892465173	0.0244403605169302	ZNF148	7707
ENSG00000163864	-0.129414502389766	0.617679350640581	NMNAT3	349565
ENSG00000163866	-0.133894405707163	0.512189463303722	SMIM12	113444
ENSG00000163867	0.197406286550498	0.256604229556776	ZMYM6	9204
ENSG00000163870	0.376900544896554	0.0786761620982224	TPRA1	131601
ENSG00000163872	0.0262814147792316	0.893001217489581	YEATS2	55689
ENSG00000163873	-1.1419484708354	0.0104550753499824	GRIK3	2899
ENSG00000163874	-0.758243214396788	0.0398354333164577	ZC3H12A	80149
ENSG00000163875	0.116895970925619	0.50513670457886	MEAF6	64769
ENSG00000163877	-0.181139472282079	0.357869720061217	SNIP1	79753
ENSG00000163879	0.577526605440906	0.0720462626057272	DNALI1	7802
ENSG00000163882	-0.119789046238507	0.633083497938215	POLR2H	5437
ENSG00000163884	-0.359238916341334	0.217602799157561	KLF15	28999
ENSG00000163898	-0.42185795832672	0.454172591649067	LIPH	200879
ENSG00000163900	0.131110569231896	0.365005641544802	TMEM41A	90407
ENSG00000163902	-0.143145070868255	0.486035855651827	RPN1	6184
ENSG00000163904	-0.261878922153149	0.0373987248294125	SENP2	59343
ENSG00000163909	-0.442009387612213	0.153276749333512	HEYL	26508
ENSG00000163913	0.107018283718126	0.450186583557618	IFT122	55764
ENSG00000163918	-0.174495751128897	0.487740960699432	RFC4	5984
ENSG00000163923	-0.266376648745814	0.547158478714858	RPL39L	116832
ENSG00000163930	-0.0767165327729538	0.568553490906111	BAP1	8314
ENSG00000163931	0.0331558153242671	0.908703302577911	TKT	7086
ENSG00000163932	-0.115546802740943	0.630908882434608	PRKCD	5580
ENSG00000163933	0.0693316576648438	0.70223153577067	RFT1	91869
ENSG00000163935	-0.328523475458466	0.0546608597363701	SFMBT1	51460
ENSG00000163938	-0.811621526699687	0.0125852934791229	GNL3	26354
ENSG00000163939	-0.434532308077394	0.00410117653080118	PBRM1	55193
ENSG00000163945	-0.125133081644847	0.533783750016841	UVSSA	57654
ENSG00000163945	-0.125133081644847	0.533783750016841	UVSSA	285464
ENSG00000163946	-0.0587047438944524	0.718117330955305	TASOR	23272
ENSG00000163947	-0.271672699766368	0.204559766296087	ARHGEF3	50650
ENSG00000163950	-0.129971224406356	0.587049715995674	SLBP	7884
ENSG00000163956	0.33531074623369	0.0249764138577465	LRPAP1	4043
ENSG00000163960	-0.0211974128263678	0.882888990964716	UBXN7	26043
ENSG00000163961	-0.294789292462918	0.0295471317904325	RNF168	165918
ENSG00000163964	0.0328713276744077	0.850889689007837	PIGX	54965
ENSG00000163975	-0.270778852342972	0.583978624687149	MELTF	4241
ENSG00000163982	1.37253642793251	0.0430140536116816	OTOP1	133060
ENSG00000163995	-0.0646088131893164	0.762283590097357	ABLIM2	84448
ENSG00000164002	-0.384489133277948	0.230268843220521	EXO5	64789
ENSG00000164008	0.159034849731707	0.331891563082259	C1orf50	79078
ENSG00000164010	0.279197059914999	0.192637577658318	ERMAP	114625
ENSG00000164011	0.248958192189453	0.199884206055429	ZNF691	51058
ENSG00000164022	-0.324178103399134	0.0566660455326967	AIMP1	9255
ENSG00000164023	-1.45424591284275	0.00757513225934861	SGMS2	166929
ENSG00000164024	-0.37362352832092	0.0160693821879584	METAP1	23173
ENSG00000164031	-0.0487821853208061	0.765989850577484	DNAJB14	79982
ENSG00000164032	-0.397832208091388	0.125562608718067	H2AFZ	3015
ENSG00000164035	-0.362803812908563	0.0326433075596794	EMCN	51705
ENSG00000164038	0.257082498650828	0.412032333210357	SLC9B2	133308
ENSG00000164039	-0.0871068205071303	0.675054317485214	BDH2	56898
ENSG00000164040	-0.214660104706762	0.152394978067578	PGRMC2	10424
ENSG00000164045	-1.18761370516034	0.01001957146264	CDC25A	993
ENSG00000164048	-0.051946806030993	0.809036054552969	ZNF589	51385
ENSG00000164050	0.0551386294519915	0.810942383840193	PLXNB1	5364
ENSG00000164051	0.115063647027047	0.751581742593744	CCDC51	79714
ENSG00000164053	0.424967726075576	0.110175784909389	ATRIP	84126
ENSG00000164054	-0.0575687148238534	0.745057407512565	SHISA5	51246
ENSG00000164056	-0.500907213435126	0.0496943401368062	SPRY1	10252
ENSG00000164061	0.98832779852389	0.00272795399880409	BSN	8927
ENSG00000164062	-0.099712621104155	0.648079725472694	APEH	327
ENSG00000164066	0.692616695828438	0.000732086116698418	INTU	27152
ENSG00000164068	0.330385857853181	0.0786790109835357	RNF123	63891
ENSG00000164070	-0.128980422177731	0.682568213933523	HSPA4L	22824
ENSG00000164073	-0.284388380644035	0.128452405033648	MFSD8	256471
ENSG00000164074	-0.201692682620497	0.514571093769304	ABHD18	80167
ENSG00000164077	0.137019652167868	0.42841823557164	MON1A	84315
ENSG00000164078	0.356015078495081	0.183949928264864	MST1R	4486
ENSG00000164080	-0.215050447320425	0.294925739617365	RAD54L2	23132
ENSG00000164081	0.22138283068884	0.250479623895627	TEX264	51368
ENSG00000164082	0.683974908038872	0.140941570909586	GRM2	2912
ENSG00000164086	0.283830787987774	0.227918948385918	DUSP7	1849
ENSG00000164087	-0.110546976761038	0.842816028265997	POC1A	25886
ENSG00000164088	0.389889711091015	0.118891733672054	PPM1M	132160
ENSG00000164089	-1.68706560947092	0.00194387530424776	ETNPPL	64850
ENSG00000164091	-0.145929008989045	0.240606704832669	WDR82	80335
ENSG00000164093	0.175582225613134	0.77214733199691	PITX2	5308
ENSG00000164096	-0.331923609717522	0.112726665139006	C4orf3	401152
ENSG00000164099	-0.398726872816821	0.540447865842833	PRSS12	8492
ENSG00000164104	0.264733804579589	0.215592929438069	HMGB2	3148
ENSG00000164105	-0.0754876161109264	0.83313265735516	SAP30	8819
ENSG00000164106	1.16234419662566	0.0911796465577738	SCRG1	11341
ENSG00000164107	0.0863217558810967	0.647009308279467	HAND2	9464
ENSG00000164109	-0.440586502678564	0.448819543338959	MAD2L1	4085
ENSG00000164111	-0.193953654007833	0.456838378451606	ANXA5	308
ENSG00000164112	1.39495993993785	0.114406297983356	TMEM155	132332
ENSG00000164114	-0.102786368442278	0.627840619889581	MAP9	79884
ENSG00000164116	-0.36478993901415	0.121848813312192	GUCY1A1	2982
ENSG00000164117	0.0576159882718597	0.725933025180194	FBXO8	26269
ENSG00000164118	-0.0703760510533789	0.669600638885399	CEP44	80817
ENSG00000164120	0.00463900867875911	0.992008846665337	HPGD	3248
ENSG00000164122	-0.346372275743476	0.417656106195749	ASB5	140458
ENSG00000164124	0.213831684179458	0.310767122608973	TMEM144	55314
ENSG00000164125	-0.184200831908614	0.552455486832066	GASK1B	51313
ENSG00000164128	-0.602346654420653	0.257136504177575	NPY1R	4886
ENSG00000164129	-0.0510971849097093	0.931828900640274	NPY5R	4889
ENSG00000164134	-0.503291058223759	0.0156809916325115	NAA15	80155
ENSG00000164136	-1.01571479009427	0.00595333772701854	IL15	3600
ENSG00000164142	-0.302910474882991	0.144363075974598	FAM160A1	729830
ENSG00000164144	0.178159621037253	0.253989318569692	ARFIP1	27236
ENSG00000164151	-0.476883147016245	0.0160249524754045	ICE1	23379
ENSG00000164161	-0.210867513920562	0.650635268925765	HHIP	64399
ENSG00000164162	-0.157684727306938	0.494301798415317	ANAPC10	10393
ENSG00000164163	-0.394339487911645	0.0896930621019793	ABCE1	6059
ENSG00000164164	-0.648371055247442	0.00217336486726165	OTUD4	54726
ENSG00000164167	-0.234171046665246	0.368947834369577	LSM6	11157
ENSG00000164168	-0.129258426533495	0.532791952280223	TMEM184C	55751
ENSG00000164169	-1.54325478962377	0.00484237156196741	PRMT9	90826
ENSG00000164171	-0.431858218697145	0.43395371905776	ITGA2	3673
ENSG00000164172	-0.180767221209851	0.170395637420425	MOCS2	4338
ENSG00000164176	0.149850424620506	0.5638465608668	EDIL3	10085
ENSG00000164180	-0.0452693022466149	0.830733304403519	TMEM161B	153396
ENSG00000164181	-0.166740098469296	0.700671035265562	ELOVL7	79993
ENSG00000164182	-0.496350738602927	0.0396622853872999	NDUFAF2	91942
ENSG00000164187	-0.126246899199168	0.565682862792363	LMBRD2	92255
ENSG00000164188	-0.720942825336253	0.232810623436532	RANBP3L	202151
ENSG00000164190	-0.269202266897218	0.079031424761741	NIPBL	25836
ENSG00000164197	-0.37689622402401	0.154677999876278	RNF180	285671
ENSG00000164199	0.379849656539554	0.404339201660606	ADGRV1	84059
ENSG00000164209	-0.377604838270668	0.0424678122929622	SLC25A46	91137
ENSG00000164211	-0.905976626765484	0.028382678678351	STARD4	134429
ENSG00000164219	-0.0998750103773228	0.748061094925333	PGGT1B	5229
ENSG00000164220	0.685061644432879	0.218391612626882	F2RL2	2151
ENSG00000164221	0.109679781170128	0.629474714957686	CCDC112	153733
ENSG00000164237	-0.371263530454185	0.16079786249622	CMBL	134147
