hgnc_symbol	entrezgene	logFC_NAFLD	PValue_NAFLD
OR6K2	81448	-0.100740023674603	0.368680059023176
MT1M	4499	0.33527729213492	0.368855035479131
CYP4X1	260293	0.209041889420635	0.36886652092931
PRO2012	55478	-0.279315961801589	0.368881423441732
PARN	5073	-0.058740412992063	0.3689336040337
AK9	221264	0.0725581949365104	0.368986654910979
FSD1L	83856	-0.0909472986587323	0.369030479994112
ATXN7L1	222255	0.126919689674599	0.369111971153864
IL33	90865	0.191170083801588	0.369117561191261
DMWD	1762	-0.079362761920633	0.369165373254955
MMS19	64210	-0.0604820953730156	0.369205600357747
CETN1	1068	0.0784510476269853	0.369292798017582
PDSS1	23590	-0.113365614015874	0.369298830385876
ACADVL	37	0.0668265823809495	0.369318232056932
USP41	373856	-0.164755441833335	0.369349236182564
MTCH1	23787	-0.0563090125476187	0.369363160952762
LY86	9450	-0.198133587119048	0.369414651327433
SIRT7	51547	0.0876493456746026	0.369478514509143
RXFP3	51289	0.126012430468254	0.36950030456488
SHROOM4	57477	-0.102752605666665	0.36952789651135
NUDT14	256281	0.107773191412699	0.369658426213204
SLC25A21	89874	0.0917403428015864	0.369734896281558
SLCO1B3	28234	0.191791184174601	0.36974701472798
ADRB2	154	0.108682513920633	0.369790559579045
ZNF124	7678	-0.134128284238094	0.369831303760681
PTPRS	5802	0.139311798658735	0.36990312147032
C12orf74	338809	0.0882743336984118	0.369925332593467
C19orf45	374877	0.0837718994206345	0.370008744446862
SELENBP1	8991	-0.137979824460317	0.37007736099537
CRYZL1	9946	-0.102586521619052	0.370089976979692
LOC105371228	105371228	-0.106322505238095	0.370173726495481
LHFP	10186	-0.175033802436509	0.370221233182808
PRDM11	56981	-0.0641564794127021	0.370229135370564
PRMT6	55170	0.133554127420634	0.370256215770171
OR2T32P	403241	0.125410796047618	0.370323550970819
GPR63	81491	-0.0930895585873035	0.370387482768099
FAM49B	51571	-0.104670284920635	0.370431537898418
PRPH	5630	0.101683576714287	0.370486489242317
MIR125A	406910	0.0882752460555536	0.370571877534185
MAN2B2	23324	-0.0801523745079322	0.370675849796101
ASCL1	429	-0.444699372031749	0.370685041137295
CSNK1G3	1456	0.091734073444445	0.370712288928115
FSCN2	25794	0.10759888743651	0.370743640117045
KLF7	8609	-0.124906198365082	0.370795895956525
NEUROD6	63974	-0.0613789621587313	0.370850161167691
LIAS	11019	0.108578914563491	0.371003878440259
CRKL	1399	0.0660324753253985	0.371011379806239
C11orf54	28970	0.112639058404765	0.371086957664207
MYH2	4620	-0.0657290188888902	0.371094213334469
SLC22A31	146429	0.122572201515871	0.37116153006791
ZIC5	85416	0.0921968548492078	0.371176173358438
RPL7AP8	340749	0.0948152215555544	0.371209608007859
SLC25A41	284427	0.088611555603177	0.371385941539812
COL22A1	169044	0.0638153287619048	0.371528519141068
BICD2	23299	-0.0639365649761903	0.371556403673102
GMPPA	29926	-0.114357384738096	0.371592884603521
CHCHD10	400916	0.0886987557698458	0.371611795556431
CDC16	8881	0.0762919269285733	0.371647018368742
TRPC2	7221	0.0868743547698423	0.371737273226997
SAMD10	140700	0.0950255826031752	0.371894575648404
CHODL	140578	0.0649623038492062	0.371931826413639
LARP7	51574	0.0667387486428579	0.371948586914783
SCN11A	11280	0.0916267673968245	0.372035362286192
FGFR1OP	11116	-0.11447960576984	0.372086104422503
TSSK2	23617	0.0928587400079381	0.372190367746984
PTPRH	5794	0.156777260579367	0.372292451543807
ATP6V1D	51382	0.0952822693888873	0.372325312712297
ANP32C	23520	0.0757858820873025	0.372373454886439
TTBK1	84630	-0.0930636467460326	0.372379848877929
CCDC33	80125	0.0588900883492069	0.372435566376176
MZB1	51237	-0.105091747047619	0.372512161827203
LYZL4	131375	0.0961839770000004	0.37256577505306
LINC00268	441426	-0.125539327571429	0.372595491999024
C7orf69	80099	0.0760594720396823	0.372660882503614
EIF2D	1939	0.0589595913968237	0.372758397107733
ECHDC3	79746	-0.110505127095234	0.372760250118712
TRAPPC13	80006	0.0939044181031727	0.372854197502413
FLT3LG	2323	-0.078059891761904	0.372923246129125
ANKRD50	57182	-0.114279745285712	0.372955122396553
CDK18	5129	-0.12720404233333	0.372991716101984
HELZ	9931	-0.082270334738098	0.373051346430547
POU3F4	5456	0.0727921493730164	0.3730825293525
ZNF575	284346	-0.0986681170555554	0.37334058685724
GSC2	2928	0.104950283230158	0.373362093281695
HBQ1	3049	0.0994938985714269	0.373410594283571
SETD2	29072	0.0667354683412711	0.373416445358928
FOLR3	2352	0.0841736957380981	0.373416777543861
TTC6	319089	-0.144927051492064	0.373498967179825
RNU6-68P	100873772	-0.0719885086984124	0.373533824041524
KIAA1671	85379	-0.0751793141269843	0.373561446629695
ACR	49	0.12371922881746	0.373571793331249
GABRR3	200959	-0.0676222585873019	0.373598997177755
C7	730	-0.291245464873018	0.373600130624028
AXL	558	-0.205279896031747	0.37367336569175
SLC35A2	7355	-0.0810646849047618	0.37370735027291
DCX	1641	-0.0717041710000004	0.373843610753184
VSIG1	340547	0.0747205845476189	0.373876791104417
WNT9A	7483	0.112863991349207	0.373938389853229
MOGAT2	80168	-0.217772413706349	0.373964481939734
ANGPT2	285	0.269288469373017	0.373972944761634
FAM217A	222826	-0.061754762888889	0.374066882471081
MIPOL1	145282	-0.142166276761906	0.374154181910157
ZC3HAV1L	92092	0.0625092616904768	0.374176910772548
CHRD	8646	-0.193600325547619	0.374191968183826
LINC01547	84536	0.0710257958253964	0.374208261587443
TMEM169	92691	-0.108157416880952	0.374309078353038
MPZ	4359	0.101219589460317	0.374324480113835
OR51F2	119694	-0.0782832026984126	0.37436301774637
NUTF2	10204	-0.0545271263968257	0.374394693975341
CYP4F30P	100132708	-0.0601899612142844	0.374394739033061
ENPP6	133121	0.0709244273809522	0.374586633104162
EXPH5	23086	-0.164076711103171	0.374776082279657
LOC100506571	100506571	-0.175700036682538	0.374835694057217
MAMLD1	10046	-0.101205685793651	0.374879412843258
SAMD13	148418	-0.0801068348968248	0.37496471094421
HSPB9	94086	0.0985606675396826	0.37496806392955
NUAK1	9891	-0.108056755912696	0.374993410461855
PPP4R3CP	139420	-0.0717103309047622	0.375007487688274
CDCA7	83879	0.0666953688809517	0.375119542558448
ACOXL	55289	0.0611923997063495	0.375196977027287
PPP1R17	10842	-0.0726816660000003	0.375216313518552
DHDH	27294	-0.0775372660555558	0.375240429735562
MIR153-2	406945	0.0575561398730176	0.375296771358528
C9orf172	389813	-0.119240078595238	0.375361987055283
DIS3L	115752	-0.0861592050872995	0.37536328962752
PPIG	9360	0.0725645968888875	0.37536717261996
DLGAP2	9228	-0.0866961610634949	0.375482137407112
MAP6	4135	-0.0784307078174593	0.375484266534471
PSMB6	5694	0.0969315513412639	0.375502165330771
LOXL1	4016	-0.128625718730158	0.375570834610293
SUB1P1	728938	0.0696547435158736	0.375581220059334
CPSF6	11052	-0.132849620190479	0.375637614527711
TAS2R7	50837	-0.0767047694761902	0.375662268837549
LINC01128	643837	0.12830133013492	0.37578957787593
HES7	84667	0.0834690162063496	0.375801635611676
OR51B6	390058	-0.0750933260158724	0.376011033665185
NRSN1	140767	-0.0840747451190467	0.3760119707628
ZNF300	91975	0.0764481911428576	0.376083513552514
OR1F2P	26184	0.14141819420635	0.376133018763584
CUL3	8452	0.0679582832460319	0.37613515775702
FOXB2	442425	0.089700928849207	0.37616378836359
SMO	6608	-0.164879264285714	0.37619216921126
HIST3H2A	92815	-0.0759230616984121	0.376281584234972
LINC00482	284185	0.0906744188174606	0.376303256488912
MORF4L1	10933	0.0732251732777751	0.376379602214943
RBM41	55285	-0.100895469944441	0.376561644203181
ZNHIT3	9326	0.0860078524523793	0.376653714567307
ZMYND12	84217	0.104422616309524	0.376834369086681
RSPO2	340419	-0.0763410355079381	0.376854543213934
RYR2	6262	-0.0680540294603182	0.376901977698234
LOC105378913	105378913	0.0904940096507918	0.3770039549238
SNORA70B	100124537	-0.175153957000002	0.377060910976497
ATF7IP2	80063	0.130743094968253	0.377067284775505
NXPH4	11247	0.0933351518492076	0.377073030295737
PTPN18	26469	-0.067165606420633	0.377113413087745
MANBAL	63905	-0.0932711980158736	0.377117267445834
C2orf76	130355	-0.0949567239523841	0.377173425937125
MND1	84057	-0.136041001587301	0.377224751172274
UBE4B	10277	0.0489413876746063	0.377226727888447
CSRP3	8048	-0.0524374990317455	0.377288022579857
HLA-DPB1	3115	-0.222014144857143	0.377332693207364
RNVU1-6	101954276	0.1307274670873	0.377335212059712
IFT122	55764	-0.066517404111111	0.377377906586962
HAVCR2	84868	-0.20894266752381	0.377384282712654
TMBIM6	7009	0.0581463348412701	0.377394008379019
OR4C46	119749	-0.117306391222223	0.377398845468076
GLYATL2	219970	-0.0696795011984137	0.377506275437793
AP5S1	55317	0.0828184969444452	0.377574066290269
PI3	5266	-0.117852667896826	0.377875718576522
TADA2A	6871	0.079730028595236	0.377965338123502
CUTA	51596	0.09342422951587	0.378019392613217
HNRNPA0	10949	0.0995213322301582	0.378021097962293
SYT11	23208	-0.151405285888891	0.37803673028882
G6PC	2538	0.212083779992062	0.378106056689484
NUTM1	256646	0.0607926795	0.378118920293924
PRB3	5544	-0.0907108090158699	0.378168147484822
TMEM82	388595	0.151697254000001	0.378195699553856
ARFGEF3	57221	-0.0743596001428588	0.378209054132813
FAM136A	84908	0.0900176257460341	0.378365357311967
MRPL12	6182	0.116230184214286	0.378392946521896
TRMT61B	55006	0.102854683603176	0.378430151889254
RFC2	5982	-0.101232355563493	0.378471695843349
IRX6	79190	0.0998082059682552	0.378475864989229
KDM5C	8242	-0.102172512309528	0.37849282133577
C19orf73	55150	-0.0716703687857168	0.378495025032116
ODF3B	440836	-0.121752025031746	0.378502926943367
RBM28	55131	0.0898486233412683	0.378518615076098
BVES	11149	0.119439838126984	0.378569181673492
CPTP	80772	0.0944988027380935	0.378638140298223
ZBTB34	403341	-0.0965652039603162	0.378649416065394
HACD2	201562	-0.0991819755476211	0.378655343507071
ADCK1	57143	-0.0758356545238117	0.378774194582443
LOC105371409	105371409	0.0740964525634924	0.378781236746595
NOP16	51491	0.10693589781746	0.378817672580171
LRRC2	79442	0.0934606841031771	0.37902008973817
TMEM123	114908	0.0764278515079315	0.379043381595502
OR8D4	338662	-0.0666794181746009	0.379052465362448
SCARNA8	677776	-0.138966503412697	0.3790770119759
EVC	2121	-0.216953755341268	0.379169834981264
TMED8	283578	0.0804231733412708	0.37959205604979
ATL2	64225	0.083020703920635	0.37960067840176
ZMYM5	9205	-0.107667472000001	0.379668210175026
NTN5	126147	-0.0754070305714274	0.379738861148258
LINC01559	283422	-0.064345144071428	0.379752397517308
BCL2L15	440603	0.069873424420634	0.379827890691052
KCNH4	23415	0.0623335398809512	0.379927967555119
KCNJ16	3773	-0.238975637531747	0.380039280624962
CHIAP2	149620	0.0763359792142868	0.3800737501413
PSD2	84249	0.0682063118095244	0.380131487712127
RPS19	6223	-0.0834277992301562	0.380173843482849
BTK	695	-0.146467340373017	0.380245112323367
IDI2-AS1	55853	-0.0887658263174607	0.380309248560707
TEX13B	56156	0.0898720530158732	0.380346040385277
MFSD7	84179	-0.15682272785714	0.380368942289977
MPP6	51678	-0.0889205220555578	0.38038365073257
SCN10A	6336	-0.0780201149206352	0.380401086664838
FAM46D	169966	0.0540391921507941	0.380425764900982
METTL2B	55798	0.103746319325395	0.380460562642899
SOCS4	122809	0.117490109150794	0.380589993335358
CANX	821	0.0597103588095269	0.380643592533713
SGTA	6449	-0.0811553953809465	0.380716426159219
CXXC4	80319	0.120897237642859	0.380827731344481
PLAC8	51316	-0.223996700746032	0.380854516441465
RERE	473	-0.0574370389920578	0.380880680869884
C20orf78	100128496	0.0854598054047617	0.380914747540549
PPP1CA	5499	-0.0694847619603163	0.380917977109119
SIX5	147912	-0.0774584400396865	0.380932713439796
CCDC18	343099	0.164610468730158	0.380953189233806
FAM199X	139231	-0.0729632130158722	0.381020131089444
BANF2	140836	0.0754126646269841	0.381020712086968
MT2A	4502	0.0896018192857166	0.381060178156091
DHRS2	10202	0.290693353079365	0.381095313845259
TSNARE1	203062	-0.079376687222223	0.381131047060684
NACC2	138151	0.0961527762936534	0.381136357617949
MED29	55588	0.07041205613492	0.381138876042459
WDR83OS	51398	0.120853506269841	0.381177776989614
MROH2B	133558	0.0443619383253981	0.381182370730106
MTSS1L	92154	0.138727839007935	0.381197906770457
C11orf24	53838	0.085149149738097	0.381220373214006
AFMID	125061	-0.0969665133730135	0.381234556377126
TJP1	7082	-0.0841941314603183	0.381284070320226
RAB11FIP2	22841	0.0769951684047587	0.381343901833693
NXPE1	120400	-0.0576784093253964	0.381373543334351
DENND3	22898	-0.130420058539681	0.381376543227588
GCFC2	6936	-0.0917920990714292	0.38139149904244
GK	2710	0.195857495825392	0.381408619781405
TAT	6898	0.180925008412698	0.381450968593596
MIER2	54531	0.0650278578015877	0.381474460814102
SLC30A1	7779	0.0936981528253931	0.381606208280949
SNX25	83891	-0.0807186446666677	0.381638419676725
ZNF211	10520	0.0958108791428582	0.381660883966985
RANBP3L	202151	-0.269589079809523	0.38178452243033
MED4	29079	0.0943736636190469	0.381807066498713
FABP3	2170	-0.177078867357142	0.38182912286993
NUP107	57122	0.103595070952381	0.381953021046024
CLIC4	25932	0.0654176144126968	0.382011509142911
DMGDH	29958	0.095160128246027	0.382017479395763
ATL1	51062	-0.0769645960238092	0.382057882966844
IMPA1P	650747	0.151733517222226	0.38224725493032
LOC100129345	100129345	-0.0908895706428572	0.382265272522977
OR5B12	390191	0.0652198906269836	0.382279125424135
TAPT1-AS1	202020	-0.137797966619049	0.382436981676777
TLR5	7100	-0.115760987182538	0.382589195299682
MFSD12	126321	0.0805918742063483	0.382660755207221
PATE2	399967	-0.0689801623015871	0.382765995171987
C19orf44	84167	0.091688313031745	0.382928296504456
FAM99A	387742	-0.219058898119047	0.382929555733696
SV2B	9899	-0.171664200357144	0.38294158334183
HOXB3	3213	-0.0916845159682547	0.382955667897899
KCNE2	9992	0.0671895378015885	0.382970628532309
IFNA2	3440	0.0623150936666654	0.383016955493706
WNK2	65268	-0.0951338188253956	0.383096931824901
CDC42EP4	23580	0.0711556705317449	0.383213424336454
CHST9	83539	-0.255124604587305	0.383290781533523
NANS	54187	0.128162571198408	0.383304547916307
GAP43	2596	0.0939007121031747	0.383318148103047
EMC9	51016	-0.0803265297063493	0.383369525690831
NOV	4856	0.0810851004523823	0.383525985538414
SMIM4	440957	0.0910636967301581	0.383575521216636
SLC36A1	206358	-0.0895216053571408	0.383625304619993
NFAM1	150372	-0.117107639142858	0.383768513526215
SLC25A52	147407	0.0745471961587305	0.383810842814024
PRKD3	23683	-0.106295897182539	0.383865161546209
POLR2B	5431	0.0703142610238059	0.383868721229617
IDO1	3620	-0.203537270507939	0.383963026777778
ARMC7	79637	-0.0726551648492038	0.383995448135705
LUC7L	55692	-0.142126185698413	0.384253366339055
HCRTR1	3061	0.0691814520476193	0.384260127574814
RHOT2	89941	-0.0689112327539707	0.384318290022136
SLC26A11	284129	-0.0805526989285701	0.384346230865685
PPP1R3F	89801	0.0794325514206378	0.384415676439835
TMC4	147798	0.287759454587302	0.384458042712912
BRD8	10902	-0.0741352744920611	0.384489369505839
ZNF786	136051	0.0843057564603145	0.384557676402629
CBLB	868	0.10732328192064	0.384700250507663
HIST1H2AB	8335	0.10924858270635	0.384703634780579
OCA2	4948	-0.0943988316825406	0.384705015630819
NTNG2	84628	0.0983279989682506	0.384791160469944
NAT10	55226	0.0828775013492056	0.384795483912851
KAZN	23254	0.0827522680158728	0.384911624506197
IGKV1OR2-108	28862	-0.119717380960314	0.384959377977569
ATPIF1	93974	0.110226264611113	0.384985761649123
SUSD6	9766	0.0698790627777779	0.385017926456425
SCML2	10389	0.0677446081031761	0.385021261743042
SAMD5	389432	0.136307891619048	0.385051905524655
ZNF833P	401898	-0.111295002309522	0.385059292737549
MRPL18	29074	-0.0671157133174587	0.385233305479939
OR5L2	26338	0.0762217466587294	0.385267474368024
ORAI3	93129	0.126306841269842	0.385274926687693
TRIM26	7726	0.101002318896827	0.38528909131976
HEXIM2	124790	0.112840174444445	0.38542525680722
FIZ1	84922	0.10259330715873	0.385429070138332
PRRC2A	7916	0.0547585518492051	0.385436855368516
LOC102725253	102725253	-0.222213005888889	0.385469908523362
LOC102725253	102725253	-0.222213005888889	0.385469908523362
NVL	4931	-0.112646610087303	0.385507472215326
ATRX	546	-0.106217363	0.385568372256228
CEP162	22832	-0.102301547349208	0.385738296474475
OR2M1P	388762	0.0701539982063495	0.38576498455842
KRTAP6-1	337966	-0.0910883478650781	0.385771793654476
KCNK5	8645	0.218848379928573	0.385856485870438
GRK6	2870	-0.0619695418095239	0.385871464861122
HOXD8	3234	0.108916142761905	0.385926502231726
PI16	221476	0.0701851008571426	0.38594553891119
CLTCL1	8218	-0.135313463539684	0.38597707889754
RIMS4	140730	0.0745838270873023	0.385989934302182
SNX30	401548	-0.0525363330238093	0.38600597994959
DDX4	54514	0.0536806840714275	0.38603596917417
GPA33	10223	-0.0632064862539683	0.386040005642491
RGS17	26575	0.0758698878492088	0.386051314255006
UBN1	29855	-0.0627664583968253	0.386059974737568
TMEM243	79161	0.115894967063492	0.386060051452321
PDE5A	8654	-0.135955112809523	0.386118864136566
MED13L	23389	0.0712031701349183	0.386176111721031
ATG101	60673	0.0907112620873036	0.386225630377565
SLC1A2	6506	0.299368687619047	0.38626134483437
ETV6	2120	-0.117469065992063	0.386427651942776
NSAP11	100131275	-0.0881818914603167	0.386509865595785
GPR37	2861	0.220886183301588	0.386550877327127
RBL2	5934	0.0824517889047627	0.386610339644201
MIRLET7F2	406889	-0.124666910031745	0.386624250573711
C12orf60	144608	0.067455907587302	0.386689729095738
MEX3B	84206	-0.0763303645476174	0.386749761860428
DNAJA1P5	94236	0.0669757818174621	0.386770455981646
MTL5	9633	0.0800334549047612	0.386778096256296
GNAI1	2770	0.118447946039685	0.386911506408709
FCRL4	83417	0.0709288120873017	0.387007225595967
NUDT2	318	0.101199335563491	0.387355139335024
ACSBG1	23205	0.059742531769841	0.387368558084488
OR7A11P	26669	0.0597098531746041	0.387374788533447
RBPJ	3516	-0.0829210410000023	0.387481238581443
MIR142	406934	-0.154318612825397	0.387514144162631
MIR15B	406949	-0.0967523965000003	0.387547036470076
KLRF1	51348	-0.163263361198412	0.387576462664668
FMO8P	100129007	-0.127530659190476	0.38758309143715
CIAO1	9391	0.0588341324126933	0.387727109864894
OR2T6	254879	0.0889181387380944	0.387729477169309
ARHGAP28	79822	0.101972699904759	0.387779422951812
AARS	16	-0.072117387261903	0.387802045884211
UCHL3	7347	-0.0762523132142867	0.387938079510604
SCGB1D4	404552	0.0729247324285724	0.388153622788597
KEL	3792	-0.106185060222221	0.388247892744176
GEMIN2	8487	-0.0969300709523795	0.388307723002194
ZNF213	7760	-0.0684562500158732	0.388617998207233
GPHN	10243	0.127021113269841	0.3886387335858
LINC01551	387978	-0.0721800990634911	0.388651980680552
MTERF3	51001	0.0615054344047632	0.388662769190002
MDM4	4194	-0.151008219484126	0.388781325941579
KLHL1	57626	-0.0749952045555555	0.388822431441459
PYHIN1	149628	-0.15993527376984	0.388844798820659
RNU5F-1	26828	-0.0494689810158735	0.388853795879344
CFAP46	54777	-0.104609466523808	0.388885954970091
RAB41	347517	0.07445333063492	0.388892805085838
sep-04	5414	-0.132946614730159	0.389038316674652
SPATA19	219938	-0.0514553846984125	0.389038873587173
LTK	4058	-0.0785179704603172	0.389044777067766
KCNV1	27012	0.0833803173809518	0.389125570809735
MMP7	4316	-0.267235716865081	0.389256997655592
HARS	3035	0.0822330137619049	0.389295069328762
U2AF2	11338	0.0630630789603197	0.38934380992593
AADACL3	126767	0.0840830970952382	0.389481560883301
ADGRG6	57211	0.102319114761903	0.389534474352002
SLC38A6	145389	0.136327632968253	0.389595670727838
QRICH2	84074	-0.105351155714285	0.389625516674618
GYG2	8908	0.144230337174602	0.389673986082555
RCBTB2	1102	-0.0903377865238122	0.38972011716878
PRRC2A	7916	0.0544963251349193	0.389806499082499
SLC6A8	6535	0.110828154023811	0.389888091851278
EPHA10	284656	0.0615941530158746	0.389937769573859
SLC47A1	55244	-0.129279888928572	0.389941531895241
GJD3	125111	0.104058741087305	0.389997576268031
MNAT1	4331	0.0633385208492063	0.390036945630963
UBR1	197131	0.0891915318412719	0.390052082827551
FAM215A	23591	0.135889481674601	0.390082271983942
YBX3	8531	-0.165590858238098	0.390134498879801
LOC100419773	100419773	-0.129430305785711	0.390359439651602
ATP6V1C1	528	0.0934206577777736	0.390398710961105
RAB15	376267	0.140336039452383	0.390424113761513
EFNA4	1945	0.112085713809527	0.390427205349472
KLHL13	90293	-0.134178765849204	0.390471425125837
MTMR9LP	339483	-0.0759664311111115	0.390475339999027
ZNF610	162963	-0.0928377771269857	0.390517437149666
PTTG1	9232	0.072276392373019	0.39069037236669
FEM1B	10116	0.0742645955793657	0.390703254023246
IHH	3549	0.135912997801587	0.390711257624869
SNORA71D	677840	0.130578635857139	0.390720334449384
ZNF131	7690	0.0944639006269812	0.390797442587737
SLC26A3	1811	-0.10854318076984	0.390869054240538
FAM163A	148753	-0.0789281516111084	0.390899680364594
LECT2	3950	-0.123009116658734	0.391036687801395
OR6B1	135946	0.0730001644920621	0.39107327866012
SNRPG	6637	0.110056030769843	0.391118272631775
ZNF234	10780	-0.118628319396823	0.391189374370505
KLRC4-KLRK1	100528032	-0.183394329341268	0.391252047029264
PLET1	349633	0.0903690516031745	0.391360775632499
IGFBP4	3487	-0.0578287672222206	0.391546553495005
OSGIN2	734	0.098237411761902	0.391558403360265
TEX19	400629	-0.0696165002142863	0.391592279974096
PHLDB2	90102	-0.0903846878492018	0.391626157690556
HIST1H4B	8366	-0.135036079253966	0.391692189710372
CYB561D2	11068	0.103174338571429	0.39172477132017
VDAC2	7417	0.100487332103175	0.391856300102113
HVCN1	84329	-0.0900103218809489	0.391860613232129
RPL13	6137	0.141931267047616	0.391910273663229
IL15RA	3601	0.104008045992062	0.391933957831284
OPRD1	4985	0.104132932031747	0.391951473027418
SREK1	140890	-0.110728891103176	0.391971824480624
C3orf56	285311	0.0611035294920632	0.392095486919887
CLPSL2	389383	0.0787189860714279	0.392176471910207
TRAF2	7186	-0.0776147430634948	0.392208623087394
RIMS3	9783	-0.0805905314047646	0.392239038033799
NAPSB	256236	-0.135489915809525	0.392341260637096
MAGEB5	347541	0.0789213528095236	0.392434347626922
UBXN2A	165324	-0.0946373154761924	0.39244076704374
PRNT	149830	0.0811993430396831	0.392451129871591
SIMC1	375484	0.153441880801592	0.392537298502892
UEVLD	55293	-0.100246352349205	0.392628850046188
LPAR2	9170	-0.0822405056031741	0.392668037064022
ANKRD17	26057	-0.0601586599603134	0.392721408882052
B4GALT6	9331	-0.127279767936506	0.392746963767112
SRRM4	84530	-0.0743295793809513	0.392810096381167
PHACTR3	116154	0.0802794930873008	0.39282489759945
NSA2	10412	-0.101952073873017	0.392885266566845
C17orf77	146723	-0.0844232061111105	0.393197939227914
SMAD4	4089	0.0516799205079366	0.393207889540694
SNRPF	6636	0.0642175234444418	0.393240152870455
DSTNP2	171220	0.133792608642858	0.393279930257631
ADGRG3	222487	-0.149452514119045	0.39338424656376
WBP2P1	147468	-0.0956769426190469	0.393402373594929
SNRPE	6635	-0.0841278974285711	0.393428800299057
SLC35F5	80255	0.0727045348333313	0.393491608606465
CASS4	57091	-0.0752899818492043	0.393669439646477
PGAP1	80055	0.128143055492061	0.393706280152392
KSR2	283455	0.0677984258174602	0.393711003824713
PELI3	246330	-0.0760068286428579	0.393792531852554
GREB1L	80000	-0.115100263960318	0.393906232463136
FLI1	2313	-0.126474841904765	0.39391691290114
SLC47A2	146802	-0.0561525322380962	0.393922571225894
WDR6	11180	-0.0813552152380943	0.393975462046727
OR4D6	219983	-0.086203135031746	0.393990170859099
C19orf54	284325	-0.111128562857143	0.393991577653566
SLC36A3	285641	0.0549738237063484	0.394032465555441
RPP25	54913	-0.0820798211190485	0.394073676500106
PROKR2	128674	-0.0798425110238083	0.394152059238071
HMGN2P46	283651	-0.0664211068968248	0.394330166083032
PDRG1	81572	-0.0843866788333347	0.394421749695115
ARSG	22901	-0.0667757233412729	0.394432311142633
HSPB3	8988	0.0736905110714288	0.394446499710279
NKX2-2	4821	-0.0662613224206354	0.394459590864334
SPTB	6710	-0.0759511859603177	0.394534756032375
MBD3	53615	-0.0803814746031737	0.394635252427392
ARPC5L	81873	-0.0764945434285726	0.394635490468086
FAM219B	57184	0.0836035600396832	0.394636554399752
LOC105374290	105374290	0.0834797258650775	0.394640822262911
BCAP31	10134	-0.0828268674206392	0.394674592268026
ZNF45	7596	-0.100014007634919	0.394733296991969
DDIT4	54541	0.259782329722221	0.394741541074626
GLT8D1	55830	0.113951906206347	0.394751820783406
STAT6	6778	0.0629685381666665	0.394779089601491
OR5K3	403277	0.116216703214288	0.394793139978436
COL12A1	1303	-0.202786062825398	0.394857777145484
LURAP1	541468	-0.0857958555396814	0.394862928059753
SMAD5-AS1	9597	-0.0680300616190492	0.394889779385768
KANK2	25959	-0.0994452491746074	0.394893428626698
PPM1H	57460	-0.0596944137619042	0.394944791517398
OR56A1	120796	-0.0602761837698398	0.395136250947113
MARC2	54996	0.0773304730396731	0.39519424159207
CLCN5	1184	-0.105506416333332	0.395279761286241
PCIF1	63935	-0.0666933368174609	0.395322780737104
RNF32	140545	0.0606014564047612	0.395438409429307
RPP38	10557	0.0709416466745996	0.395455898956265
PLEKHM3	389072	0.0840055597142877	0.395494187544988
KLF16	83855	0.0944191510476191	0.395561265422873
HOGA1	112817	0.174020778992063	0.395632055837914
PLEKHM1	9842	-0.104749448507937	0.395633865588972
RRP8	23378	0.0879963345873049	0.395642075918165
NPR1	4881	0.117483846452379	0.39577758546098
MRGPRF	116535	-0.113532775722223	0.395810692793131
B3GALT2	8707	0.125082611460316	0.395857126192907
ING4	51147	-0.0935706429761902	0.395930183157552
COMMD2	51122	-0.0829554443015912	0.395942160565748
TMEM179B	374395	0.0842830752777797	0.396021154398564
FTSJ2	29960	-0.064846670714287	0.396077043430364
MAP1LC3B	81631	0.137302300944444	0.396077087094996
MIR412	574433	0.0510379437222213	0.396420647750052
UTS2	10911	-0.0909591455079366	0.396474711552699
PARP8	79668	-0.112223663349205	0.396656672395046
ZNF251	90987	-0.0752917678888876	0.396704819826598
VIPR1	7433	0.130445570269845	0.396934580047027
PCOLCE	5118	0.182929240523812	0.396945932648738
MYH1	4619	-0.0552767900634916	0.39698543101351
COL4A3	1285	-0.0900556471984144	0.396991941946641
RHCG	51458	-0.0936014659761901	0.397011825164972
TRIM16	10626	-0.116348067023812	0.397153095536962
PROK2	60675	-0.219384807999997	0.39718505233267
MAFK	7975	0.0992737401349215	0.39719458175529
THOP1	7064	0.104338311119046	0.39720026820492
CRYM-AS1	400508	-0.0882384901587301	0.397253614132783
TRPM5	29850	0.0997529652777773	0.397346850494651
DCAF13	25879	0.0923855730714305	0.397392447783765
ZNF542P	147947	0.0980181449444446	0.397444693567273
LY6E	4061	-0.165469286888891	0.397451184000307
UBE2E4P	286480	0.071959837833333	0.397518543614491
MEIS1	4211	-0.154379716047617	0.397519925638995
PNOC	5368	-0.0683179113571426	0.397530237911272
GTSCR1	220158	-0.0728148094682539	0.397568042947224
GSDMC	56169	-0.0622632161349208	0.397602525689477
TMEM81	388730	-0.0914082295317442	0.397737103667357
GZF1	64412	0.074234923674604	0.397861891670764
SRPK1	6732	-0.0853999396349261	0.397867690760254
NDST4	64579	-0.0763515880793655	0.397935507152881
CD55	1604	-0.169741006769843	0.397972019327563
INTS4	92105	-0.124553976619048	0.39803008023407
OR52E8	390079	-0.0589045841984128	0.398058384765885
GALM	130589	-0.100203829904761	0.398196757443403
