Ensembl_ID	HGNC_symbol	logFC	Fold.Change	P.Value	adj.P.Val
ENSG00000265107	GJA5	0.07250951	1.051544212	0.459541019	0.910175082
ENSG00000155660	PDIA4	0.08722182	1.06232251	0.459626319	0.910200598
ENSG00000064490	RFXANK	0.09531571	1.068299162	0.459660436	0.910220358
ENSG00000082258	CCNT2	0.08542166	1.060997796	0.459840251	0.910375117
ENSG00000283647		0.086142328	1.061527928	0.459971433	0.910501487
ENSG00000220161	LINC02076	-0.069363975	-1.049254009	0.460122144	0.910608601
ENSG00000189283	FHIT	0.091102564	1.065183927	0.460190128	0.910693808
ENSG00000166311	SMPD1	-0.10389482	-1.074670821	0.46021962	0.910693808
ENSG00000267680	ZNF224	-0.12429712	-1.089976568	0.460287309	0.910693808
ENSG00000047662	FAM184B	-0.094427168	-1.06764141	0.460367531	0.910693808
ENSG00000169750	RAC3	-0.27123502	-1.206840502	0.460411831	0.910693808
ENSG00000079313	REXO1	0.069563797	1.049399346	0.460419672	0.910693808
ENSG00000154553	PDLIM3	-0.190042538	-1.140797351	0.460439915	0.910693808
ENSG00000215567		-0.096008528	-1.068812309	0.46051874	0.910693808
ENSG00000187026	KRTAP21-2	-0.07169796	-1.050952861	0.460547457	0.910693808
ENSG00000238886	SNORD121A	-0.084049249	-1.059988967	0.460554081	0.910693808
ENSG00000247121		-0.072145184	-1.051278698	0.46064306	0.910729311
ENSG00000108639	SYNGR2	-0.057794796	-1.040873537	0.460717594	0.910729311
ENSG00000223403	MEG9	0.082678969	1.058982662	0.460747309	0.910729311
ENSG00000102575	ACP5	0.079413677	1.056588547	0.460784311	0.910729311
ENSG00000181097		0.068078373	1.048319423	0.460824394	0.910729311
ENSG00000131910	NR0B2	0.059070336	1.041794219	0.460859866	0.910729311
ENSG00000166743	ACSM1	0.08285684	1.059113233	0.461096587	0.910729311
ENSG00000159202	UBE2Z	0.097240453	1.069725364	0.461127114	0.910729311
ENSG00000139133	ALG10	-0.095582823	-1.068496974	0.461131321	0.910729311
ENSG00000137101	CD72	-0.072157514	-1.051287683	0.461202559	0.910729311
ENSG00000178038	ALS2CL	0.072501662	1.051538492	0.461229283	0.910729311
ENSG00000184724	KRTAP6-1	0.07729383	1.055037172	0.461236169	0.910729311
ENSG00000100410	PHF5A	-0.151059915	-1.110384947	0.461396059	0.910729311
ENSG00000189325	C6orf222	0.086460168	1.061761819	0.46141426	0.910729311
ENSG00000169594	BNC1	-0.073657984	-1.05238164	0.461504095	0.910729311
ENSG00000145386	CCNA2	0.072719192	1.051697055	0.461507782	0.910729311
ENSG00000225931		-0.067419283	-1.047840611	0.461531423	0.910729311
ENSG00000110060	PUS3	0.074445948	1.052956581	0.461603332	0.910729311
ENSG00000230769		-0.070551318	-1.050117903	0.461656519	0.910729311
ENSG00000172890	NADSYN1	0.16265974	1.119348859	0.461662423	0.910729311
ENSG00000161179	YDJC	-0.07009467	-1.049785568	0.461668616	0.910729311
ENSG00000175749	EIF3KP1	-0.074937975	-1.053315751	0.461711293	0.910729311
ENSG00000221464	MIR1271	-0.08018086	-1.057150559	0.461713017	0.910729311
ENSG00000134588	USP26	0.07447785	1.052979866	0.461768839	0.910729311
ENSG00000164751	PEX2	0.071126579	1.050536712	0.461816929	0.910729311
ENSG00000131686	CA6	-0.066211413	-1.046963693	0.461843457	0.910729311
ENSG00000258585	ZNF519P3	0.088011957	1.062904484	0.461926744	0.910729311
ENSG00000267340		-0.07161045	-1.050889115	0.462054079	0.910852681
ENSG00000204368		0.082773669	1.059052177	0.462177818	0.910904427
ENSG00000103175	WFDC1	-0.148329197	-1.10828521	0.462281059	0.910904427
ENSG00000242515	UGT1A10	-0.097825171	-1.070159006	0.4624331	0.910904427
ENSG00000197713	RPE	-0.069602938	-1.049427818	0.462437838	0.910904427
ENSG00000105186	ANKRD27	0.116672869	1.084231531	0.462456313	0.910904427
ENSG00000152133	GPATCH11	-0.075424857	-1.053671284	0.462488463	0.910904427
ENSG00000236018		-0.090167343	-1.06449365	0.462536379	0.910904427
ENSG00000109674	NEIL3	0.130292402	1.094515512	0.462540097	0.910904427
ENSG00000168246	UBTD2	-0.076112545	-1.054173657	0.462542874	0.910904427
ENSG00000147548	NSD3	-0.089033669	-1.063657496	0.462547859	0.910904427
ENSG00000275722	LYZL6	0.067185949	1.047671153	0.462663558	0.91095268
ENSG00000072786	STK10	0.087415515	1.062465146	0.46280673	0.911111662
ENSG00000112208	BAG2	-0.085035715	-1.060714	0.462926869	0.911111662
ENSG00000104970	KIR3DX1	-0.070900336	-1.05037198	0.462958329	0.911111662
ENSG00000130826	DKC1	-0.076953506	-1.054788324	0.462975294	0.911111662
ENSG00000198805	PNP	-0.133762283	-1.097151142	0.462987754	0.911111662
ENSG00000143387	CTSK	-0.132807809	-1.096425517	0.463024248	0.911111662
ENSG00000130173	ANGPTL8	-0.090084541	-1.064432556	0.463039817	0.911111662
ENSG00000204544	MUC21	-0.086703849	-1.061941173	0.463099287	0.911111662
ENSG00000187754	SSX7	0.078401738	1.055847692	0.463185034	0.911170602
ENSG00000165959	CLMN	-0.082823226	-1.059088556	0.463412944	0.911451433
ENSG00000100181	TPTEP1	-0.092084293	-1.065909013	0.463459647	0.911451433
ENSG00000236714	LINC01844	-0.081127345	-1.057844334	0.463460818	0.911451433
ENSG00000113088	GZMK	-0.101889143	-1.07317782	0.46352568	0.911482513
ENSG00000215486	ARL2BPP3	0.07138236	1.050722982	0.463574616	0.911482513
ENSG00000170484	KRT74	0.062616097	1.044357821	0.463672652	0.911511636
ENSG00000106261	ZKSCAN1	-0.120766285	-1.087312233	0.463714189	0.911545081
ENSG00000222020		0.111967944	1.080701389	0.463746661	0.911545081
ENSG00000147614	ATP6V0D2	0.082766505	1.059046918	0.463787631	0.911545081
ENSG00000236155		-0.095197977	-1.068211986	0.463810537	0.911545081
ENSG00000183960	KCNH8	0.27394866	1.209112647	0.463978944	0.911733496
ENSG00000252695	MIR2276	-0.069983768	-1.049704873	0.464073377	0.911871538
ENSG00000161634	DCD	-0.069991082	-1.049710195	0.464148422	0.911965147
ENSG00000162337	LRP5	-0.129132007	-1.093635521	0.464214742	0.912006737
ENSG00000229549	TSPY8	0.085596787	1.061126598	0.464347289	0.912084616
ENSG00000160182	TFF1	0.074907406	1.053293432	0.464351138	0.912084616
ENSG00000201405		0.078915156	1.056223508	0.464433067	0.912159084
ENSG00000172164	SNTB1	0.14264915	1.103930349	0.464499859	0.912186666
ENSG00000103710	RASL12	0.239276497	1.180400549	0.464600525	0.912241825
ENSG00000139354	GAS2L3	0.073593386	1.052334519	0.464802935	0.912496707
ENSG00000127366	TAS2R5	0.069115965	1.04907365	0.464846353	0.912510276
ENSG00000253309	SERPINE3	0.073012202	1.051910676	0.464945534	0.912539102
ENSG00000197696	NMB	-0.074401503	-1.052924143	0.465047271	0.912643772
ENSG00000091482	SMPX	-0.13490528	-1.098020721	0.465114408	0.912682052
ENSG00000100926	TM9SF1	-0.079681915	-1.056785015	0.465115186	0.912682052
ENSG00000110195	FOLR1	0.091541286	1.065507897	0.465257347	0.912821601
ENSG00000188368	PRR19	0.087536584	1.06255431	0.465328634	0.912871509
ENSG00000139725	RHOF	0.07078864	1.050290661	0.465369996	0.912871509
ENSG00000236362	GAGE12F	0.077555465	1.055228522	0.465406095	0.912871509
ENSG00000259887		0.069946617	1.049677843	0.465535988	0.912880449
ENSG00000236611	LINC02556	-0.083085977	-1.05928146	0.465715419	0.913089378
ENSG00000189319	FAM53B	0.060013992	1.042475871	0.465784222	0.913092054
ENSG00000197050	ZNF420	0.084980596	1.060673475	0.465821014	0.913116708
ENSG00000171487	NLRP5	-0.076809451	-1.054683007	0.465853467	0.913132852
ENSG00000174970	OR10AG1	0.090541736	1.064769931	0.465963398	0.913264836
ENSG00000254221	PCDHGB1	0.06457436	1.045776358	0.465969241	0.913264836
ENSG00000089472	HEPH	0.272884793	1.208221356	0.466028923	0.913301392
ENSG00000053524	MCF2L2	0.07688808	1.05474049	0.466115307	0.913301392
ENSG00000103355	PRSS33	-0.08011108	-1.057099428	0.466184196	0.913301392
ENSG00000186198	SLC51B	0.068682828	1.048758736	0.466252368	0.913301392
ENSG00000141738	GRB7	0.083450995	1.059549504	0.46625458	0.913301392
ENSG00000187766	KRTAP10-8	-0.060886446	-1.043106488	0.466278545	0.913301392
ENSG00000228610	PDCL2P1	-0.077393595	-1.055110132	0.466360021	0.913320923
ENSG00000266746		0.099897615	1.071697404	0.466373213	0.913320923
ENSG00000165383	LRRC18	-0.102084969	-1.073323499	0.466395789	0.913320923
ENSG00000109471	IL2	-0.088064854	-1.062943456	0.466409624	0.913320923
ENSG00000236816	ANKRD20A7P	0.100870128	1.072420073	0.466497649	0.913445855
ENSG00000157335	CLEC18C	0.087221557	1.062322316	0.466704444	0.913572034
ENSG00000057468	MSH4	0.061481929	1.043537127	0.466731685	0.913572034
ENSG00000175820	CCDC168	-0.085329665	-1.060930143	0.466847555	0.913703973
ENSG00000159111	MRPL10	0.113068952	1.081526452	0.467006446	0.913760273
ENSG00000101200	AVP	0.086657837	1.061907305	0.467036598	0.913760273
ENSG00000138468	SENP7	0.075138005	1.053461803	0.467052705	0.913760273
ENSG00000122432	SPATA1	-0.070544752	-1.050113124	0.46711657	0.913760273
ENSG00000146521	LINC01558	-0.065276477	-1.04628543	0.467147351	0.913760273
ENSG00000173452	TMEM196	-0.090619007	-1.064826962	0.467158568	0.913760273
ENSG00000179046	TRIML2	0.076287817	1.054301735	0.467252635	0.913760273
ENSG00000132749	TESMIN	-0.073556173	-1.052307376	0.467393667	0.913760273
ENSG00000179698	WDR97	0.068370647	1.048531822	0.467446889	0.913760273
ENSG00000150045	KLRF1	-0.077125848	-1.054914334	0.467447112	0.913760273
ENSG00000198843	SELENOT	-0.108998557	-1.078479353	0.467451665	0.913760273
ENSG00000208003	MIR549A	0.080186809	1.057154919	0.467485907	0.913760273
ENSG00000148483	TMEM236	0.06672801	1.047338654	0.467701108	0.91390401
ENSG00000174807	CD248	-0.090297151	-1.064589432	0.467784662	0.913973133
ENSG00000242247	ARFGAP3	0.080824089	1.057621997	0.46778496	0.913973133
ENSG00000261040	WFDC21P	-0.101698388	-1.073035932	0.467916603	0.914125468
ENSG00000152256	PDK1	0.065504904	1.046451105	0.46797836	0.91416153
ENSG00000213954	ATP5HP3	0.076871826	1.054728607	0.468154509	0.914324488
ENSG00000259295	CSPG4P12	-0.075283707	-1.053568201	0.468182997	0.914324488
ENSG00000198730	CTR9	-0.079822285	-1.056887842	0.468271607	0.914324488
ENSG00000184414	IRS3P	0.072461434	1.051509172	0.468347088	0.914324488
ENSG00000173614	NMNAT1	-0.068803723	-1.048846623	0.468354915	0.914324488
ENSG00000171819	ANGPTL7	0.062655784	1.04438655	0.468395846	0.914324488
ENSG00000182048	TRPC2	0.07611121	1.054172681	0.468398629	0.914324488
ENSG00000140519	RHCG	0.070993274	1.050439647	0.468413437	0.914324488
ENSG00000169047	IRS1	-0.097019942	-1.069561872	0.468621072	0.914324488
ENSG00000204897	KRT25	-0.078501626	-1.055920798	0.468623877	0.914324488
ENSG00000081148	IMPG2	0.067657027	1.048013301	0.468664619	0.914324488
ENSG00000265206		0.090556207	1.064780612	0.468689581	0.914324488
ENSG00000221698	MIR548H3	-0.081609119	-1.05819765	0.468697199	0.914324488
ENSG00000227262	HCG4B	-0.066481084	-1.047159412	0.468719756	0.914324488
ENSG00000221628	MIR1302-4	0.071465599	1.050783607	0.468748327	0.914324488
ENSG00000214553	LRRC37A11P	-0.070509631	-1.050087561	0.468783581	0.914324488
ENSG00000265296	FEM1AP2	0.089842359	1.064253886	0.468822814	0.914324488
ENSG00000099364	FBXL19	0.107048304	1.077022437	0.468827959	0.914324488
ENSG00000101811	CSTF2	0.073428485	1.052214244	0.468951771	0.914324488
ENSG00000145723	GIN1	-0.079063395	-1.056332042	0.469006944	0.914324488
ENSG00000100079	LGALS2	0.09216745	1.065970453	0.469030183	0.914324488
ENSG00000203722	RAET1G	0.063445776	1.044958593	0.469030578	0.914324488
ENSG00000282989		0.086637649	1.061892446	0.469137673	0.914324488
ENSG00000158786	PLA2G2F	-0.080648659	-1.0574934	0.469279338	0.914324488
ENSG00000130167	TSPAN16	-0.069938662	-1.049672054	0.469283528	0.914324488
ENSG00000196092	PAX5	-0.07120861	-1.050596446	0.469286803	0.914324488
ENSG00000102781	KATNAL1	-0.079997439	-1.057016164	0.469354954	0.914324488
ENSG00000010278	CD9	-0.307277228	-1.237370229	0.469411219	0.914324488
ENSG00000213066	FGFR1OP	0.056026213	1.039598324	0.46947363	0.914324488
ENSG00000168310	IRF2	0.07029613	1.049932172	0.46967357	0.914324488
ENSG00000229205	LINC00200	-0.081615438	-1.058202285	0.469713549	0.914324488
ENSG00000183474	GTF2H2C	-0.085955084	-1.061390164	0.469837882	0.914324488
ENSG00000163121	NEURL3	-0.07675309	-1.054641805	0.46987737	0.914324488
ENSG00000230562	FAM133DP	-0.062533912	-1.04429833	0.469923329	0.914324488
ENSG00000146666	LINC00525	0.062704697	1.04442196	0.469933181	0.914324488
ENSG00000173848	NET1	-0.119429176	-1.086304964	0.470004688	0.914324488
ENSG00000198033	TUBA3C	0.068678456	1.048755558	0.470144177	0.914324488
ENSG00000007038	PRSS21	0.083135984	1.059318178	0.470167839	0.914324488
ENSG00000268996	MAN1B1-AS1	0.065215205	1.046240995	0.47017576	0.914324488
ENSG00000230208	IFNNP1	-0.07582448	-1.053963189	0.470191326	0.914324488
ENSG00000148950	IMMP1L	0.077278032	1.055025619	0.470196036	0.914324488
ENSG00000138684	IL21	0.085036021	1.060714225	0.47019923	0.914324488
ENSG00000251000		0.094802164	1.067918955	0.470229352	0.914324488
ENSG00000259388		0.085251674	1.060872791	0.470333234	0.914324488
ENSG00000277494	GPIHBP1	-0.108257327	-1.077925393	0.470343443	0.914324488
ENSG00000134333	LDHA	0.071765645	1.051002168	0.470351906	0.914324488
ENSG00000108474	PIGL	0.086346547	1.061678202	0.470436721	0.914324488
ENSG00000118307	CASC1	0.102615192	1.073718042	0.470438099	0.914324488
ENSG00000187699	C2orf88	-0.078914337	-1.056222908	0.470593835	0.914349715
ENSG00000156282	CLDN17	-0.080180786	-1.057150506	0.47064537	0.914349715
ENSG00000176567	OR4X1	-0.088311482	-1.063125181	0.47066554	0.914349715
ENSG00000145217	SLC26A1	-0.073801265	-1.052486162	0.47068579	0.914349715
ENSG00000171109	MFN1	0.097760646	1.070111145	0.470816235	0.914349715
ENSG00000090512	FETUB	0.092571706	1.06626919	0.470864623	0.914349715
ENSG00000184856	LINC00308	0.070689832	1.050218731	0.470884552	0.914349715
ENSG00000232948	DEFB130A	-0.102709956	-1.073788572	0.470925972	0.914349715
ENSG00000196611	MMP1	0.080401	1.057311882	0.470936054	0.914349715
ENSG00000053918	KCNQ1	0.090746809	1.064921294	0.471019695	0.914381277
ENSG00000157613	CREB3L1	0.067735781	1.048070512	0.471071607	0.914388626
ENSG00000188425	NANOS2	0.077046117	1.054856036	0.471077345	0.914388626
ENSG00000207821	MIR640	-0.064081252	-1.045418976	0.471201378	0.914426287
ENSG00000146378	TAAR2	0.072553351	1.051576167	0.471218383	0.914426287
ENSG00000099617	EFNA2	-0.079085711	-1.056348382	0.471256856	0.914426287
ENSG00000267631	CGB1	-0.064985567	-1.046074474	0.471277101	0.914426287
ENSG00000117298	ECE1	-0.07896722	-1.056261626	0.471330395	0.914426287
ENSG00000142513	ACP4	0.091227497	1.065276172	0.471401459	0.914426287
ENSG00000154479	CCDC173	-0.067005785	-1.047540327	0.47152486	0.914426287
ENSG00000235615		-0.065185872	-1.046219723	0.471619991	0.914426287
ENSG00000165695	AK8	0.058575848	1.041437202	0.471654517	0.914426287
ENSG00000143398	PIP5K1A	0.095401135	1.068362421	0.471745168	0.914515895
ENSG00000244537	KRTAP4-2	0.078034437	1.055578914	0.471840327	0.914551415
ENSG00000120948	TARDBP	0.060594387	1.042895343	0.47188121	0.91457185
ENSG00000181961	OR4A16	0.075961758	1.054063482	0.472065489	0.914592813
ENSG00000199080	MIR133B	-0.069883345	-1.049631808	0.472107357	0.914592813
ENSG00000174944	P2RY14	0.092263685	1.066041561	0.472131009	0.914592813
ENSG00000134824	FADS2	0.086817635	1.062024932	0.472176862	0.914592813
ENSG00000250770		0.086021018	1.061438673	0.472235012	0.914592813
ENSG00000089639	GMIP	0.102371421	1.073536632	0.47224987	0.914592813
ENSG00000184292	TACSTD2	-0.121835281	-1.088118199	0.472517576	0.914592813
ENSG00000257221		-0.065693593	-1.046587978	0.472611113	0.914592813
ENSG00000255399	TBX5-AS1	0.075344627	1.05361269	0.472649147	0.914592813
ENSG00000166118	SPATA19	0.076291025	1.054304079	0.47274199	0.914592813
ENSG00000042088	TDP1	-0.068704862	-1.048774754	0.472812201	0.914592813
ENSG00000175336	APOF	-0.068659945	-1.048742102	0.472875357	0.914592813
ENSG00000261713	SSTR5-AS1	0.095887697	1.068722796	0.472889851	0.914592813
ENSG00000251209	LINC00923	0.080205593	1.057168683	0.472962017	0.914592813
ENSG00000187961	KLHL17	0.070903619	1.05037437	0.473033319	0.914592813
ENSG00000100490	CDKL1	-0.11456981	-1.082652167	0.473047271	0.914592813
ENSG00000266486	FAM106CP	-0.140639336	-1.102393538	0.473087759	0.914592813
ENSG00000270196		0.077728925	1.055355403	0.473133626	0.914592813
ENSG00000134201	GSTM5	0.238257929	1.17956746	0.473143752	0.914592813
ENSG00000197978	GOLGA6L9	-0.074255917	-1.052817896	0.473147214	0.914592813
ENSG00000201499	RNU6-312P	0.066869772	1.047441573	0.473346843	0.914791112
ENSG00000270816	LINC00221	-0.070264135	-1.049908888	0.47337779	0.914804036
ENSG00000249485	RBBP4P1	-0.079900336	-1.056945022	0.473483124	0.914878895
ENSG00000258920	FOXN3-AS1	-0.070978072	-1.050428578	0.473522233	0.914878895
ENSG00000129646	QRICH2	0.089499375	1.064000903	0.473598359	0.914878895
ENSG00000172244	C5orf34	-0.072560983	-1.05158173	0.473679402	0.914878895
ENSG00000111877	MCM9	-0.074572467	-1.053048926	0.473683894	0.914878895
ENSG00000177738		-0.064171374	-1.045484283	0.473696006	0.914878895
ENSG00000278619	MRM1	-0.078792086	-1.05613341	0.473828925	0.914878895
ENSG00000183655	KLHL25	0.082246356	1.058665158	0.473887319	0.914878895
ENSG00000166477	LEO1	-0.107756059	-1.077550929	0.473992655	0.914878895
ENSG00000264373		0.078582002	1.055979628	0.474009779	0.914878895
ENSG00000186930	KRTAP6-2	-0.078862803	-1.05618518	0.474030708	0.914878895
ENSG00000168273	SMIM4	0.066900386	1.0474638	0.474047848	0.914878895
ENSG00000179299	NSUN7	-0.087900262	-1.062822195	0.474093218	0.914878895
ENSG00000121381	TAS2R9	-0.069892776	-1.049638669	0.474142467	0.914878895
ENSG00000146013	GFRA3	-0.100227799	-1.071942707	0.474261609	0.915035496
ENSG00000135245	HILPDA	0.271723497	1.207249191	0.474274106	0.915035496
ENSG00000231901		-0.069863191	-1.049617145	0.474417753	0.915102116
ENSG00000167757	KLK11	-0.092147877	-1.065955991	0.474459306	0.915110232
ENSG00000250488	LINC02233	-0.074874869	-1.053269678	0.474482726	0.915110232
ENSG00000228517	CT47A7	-0.083594621	-1.059654992	0.474620098	0.915216979
ENSG00000272144		-0.071508655	-1.050814968	0.474749967	0.915216979
ENSG00000250378		-0.069014143	-1.048999611	0.47476203	0.915216979
ENSG00000062485	CS	0.069806083	1.049575597	0.47476818	0.915216979
ENSG00000268955		0.076958615	1.054792059	0.47489231	0.915247796
ENSG00000165997	ARL5B	0.067179266	1.047666299	0.474926948	0.915247796
ENSG00000148965	SAA4	0.057975845	1.041004168	0.474991368	0.915247796
ENSG00000196497	IPO4	0.073975469	1.052613256	0.475032152	0.915247796
ENSG00000107201	DDX58	0.092296044	1.066065472	0.475057347	0.915247796
ENSG00000207808	MIR27A	-0.070747958	-1.050261045	0.47506369	0.915247796
ENSG00000152484	USP12	-0.063279298	-1.044838018	0.475090992	0.915247796
ENSG00000187475	HIST1H1T	-0.070633321	-1.050177594	0.475253916	0.915258129
ENSG00000232797	FAM207CP	0.070709677	1.050233178	0.475342773	0.915305455
ENSG00000205086	C2orf91	0.079955667	1.05698556	0.475370881	0.915305455
ENSG00000170498	KISS1	-0.084983348	-1.060675499	0.475417451	0.915305455
ENSG00000136240	KDELR2	-0.108551585	-1.078145273	0.475433544	0.915305455
ENSG00000170454	KRT75	0.070552918	1.050119068	0.475584792	0.915421092
ENSG00000221176	MIR1207	0.084818828	1.06055455	0.475826161	0.915449383
ENSG00000135436	FAM186B	-0.065928224	-1.046758203	0.475828494	0.915449383
ENSG00000103534	TMC5	-0.094375173	-1.067602932	0.475835469	0.915449383
ENSG00000020426	MNAT1	0.059430472	1.042054311	0.475935949	0.915449383
ENSG00000257564		-0.076511498	-1.054465211	0.475937487	0.915449383
ENSG00000279355	AGPAT4-IT1	0.181048753	1.133707723	0.47599134	0.915449383
ENSG00000167644	C19orf33	0.079390104	1.056571283	0.475998225	0.915449383
ENSG00000134873	CLDN10	0.433225874	1.350249369	0.476034096	0.915449383
ENSG00000113812	ACTR8	-0.060373095	-1.042735388	0.476037731	0.915449383
ENSG00000126550	HTN1	0.065091245	1.046151102	0.476060646	0.915449383
ENSG00000179348	GATA2	-0.06394192	-1.045318017	0.476115627	0.915449383
ENSG00000049247	UTS2	-0.079758014	-1.05684076	0.476177743	0.915449383
ENSG00000207578	MIR583	-0.064109098	-1.045439154	0.476209988	0.915449383
ENSG00000131504	DIAPH1	0.107121598	1.077077154	0.476341557	0.915463541
ENSG00000230364	RPL4P3	-0.072198566	-1.051317598	0.476389295	0.915463541
ENSG00000111605	CPSF6	0.068859273	1.048887009	0.476460317	0.915463541
ENSG00000196455	PIK3R4	-0.086062219	-1.061468986	0.476626768	0.915470776
ENSG00000130052	STARD8	0.158647642	1.116240302	0.476634042	0.915470776
ENSG00000137648	TMPRSS4	-0.08443891	-1.060275301	0.47668711	0.915470776
ENSG00000205649	HTN3	0.075333364	1.053604464	0.476733409	0.915470903
ENSG00000162676	GFI1	-0.080806237	-1.057608911	0.476909747	0.915565844
ENSG00000197406	DIO3	-0.071992039	-1.051167108	0.476946699	0.915565844
ENSG00000152818	UTRN	-0.071229496	-1.050611656	0.476952817	0.915565844
ENSG00000234558	API5P1	-0.070403738	-1.050010488	0.477199895	0.915713814
ENSG00000259804		-0.076948028	-1.054784318	0.477255329	0.915730398
ENSG00000134644	PUM1	0.067459965	1.047870159	0.477433407	0.915882249
ENSG00000136141	LRCH1	0.115925052	1.083669669	0.477531181	0.915931246
ENSG00000257008	GPR142	-0.063893153	-1.045282683	0.477534334	0.915931246
ENSG00000187372	PCDHB13	0.064642237	1.045825561	0.477586404	0.915931246
ENSG00000115425	PECR	-0.084306843	-1.060178246	0.477608732	0.915931246
ENSG00000226777	FAM30A	0.073683575	1.052400308	0.477623429	0.915931246
ENSG00000203760	CENPW	-0.093397817	-1.066879928	0.477628984	0.915931246
ENSG00000203756	TMEM244	0.102401265	1.07355884	0.477872907	0.915987917
ENSG00000138675	FGF5	-0.068408157	-1.048559085	0.477921414	0.915987917
ENSG00000115325	DOK1	-0.1137904	-1.082067426	0.477961442	0.915987917
ENSG00000188992	LIPI	0.063631764	1.045093315	0.477961745	0.915987917
ENSG00000197241	SLC2A7	0.072775915	1.051738406	0.478073084	0.915987917
ENSG00000073536	NLE1	0.080253199	1.057203568	0.478083674	0.915987917
ENSG00000213445	SIPA1	0.094747077	1.067878179	0.478278831	0.915987917
ENSG00000141028	CDRT15P1	0.070869364	1.050349431	0.478361666	0.915987917
ENSG00000117501	MROH9	0.059350294	1.041996401	0.478383074	0.915987917
ENSG00000213326	RPS7P11	0.061933401	1.043863739	0.478462717	0.915987917
ENSG00000073598	FNDC8	-0.066999654	-1.047535876	0.478485835	0.915987917
ENSG00000213186	TRIM59	-0.0826617	-1.058969986	0.478509348	0.915987917
ENSG00000267279		-0.05951125	-1.042112658	0.478537641	0.915987917
ENSG00000148704	VAX1	0.087244225	1.062339008	0.478633018	0.915987917
ENSG00000120526	NUDCD1	-0.071709611	-1.050961348	0.478669348	0.915987917
ENSG00000155249	OR4K1	0.072681896	1.051669868	0.478687315	0.915987917
ENSG00000237691	IFNWP2	0.070667347	1.050202363	0.478718127	0.915987917
ENSG00000113916	BCL6	0.082687922	1.058989233	0.478726117	0.915987917
ENSG00000132478	UNK	-0.064603082	-1.045797178	0.478799162	0.915987917
ENSG00000225889		-0.064852167	-1.045977753	0.478821487	0.915987917
ENSG00000229699		-0.074064786	-1.052678425	0.478851647	0.915987917
ENSG00000230665	THAP12P1	-0.079763448	-1.05684474	0.478897441	0.915987917
ENSG00000235884	LINC00941	0.076255034	1.054277778	0.478954063	0.916049752
ENSG00000076716	GPC4	0.138690136	1.100905119	0.479025477	0.916093404
ENSG00000227195	MIR663AHG	0.072417921	1.051477458	0.479158518	0.9161165
ENSG00000101425	BPI	0.074273225	1.052830526	0.479183327	0.9161165
ENSG00000241313	WWTR1-AS1	-0.074297728	-1.052848408	0.479217965	0.916136271
ENSG00000135698	MPHOSPH6	0.097763886	1.070113548	0.479263487	0.916139338
ENSG00000170458	CD14	-0.243147286	-1.183571847	0.479279781	0.916139338
ENSG00000248821		0.078497564	1.055917825	0.479292458	0.916139338
ENSG00000233225		0.078916157	1.05622424	0.479471564	0.916197838
ENSG00000206181	ELOA2	-0.069040327	-1.04901865	0.479481117	0.916197838
ENSG00000228215		-0.084063046	-1.059999104	0.479526726	0.916197838
ENSG00000163354	DCST2	-0.061915402	-1.043850715	0.479553685	0.916197838
ENSG00000134323	MYCN	-0.081132598	-1.057848186	0.479754097	0.916208156
ENSG00000109171	SLAIN2	0.079616951	1.05673743	0.479767384	0.916208156
ENSG00000125508	SRMS	-0.059184009	-1.041876307	0.479937321	0.916420023
ENSG00000141556	TBCD	0.108405743	1.078036289	0.479965531	0.916420023
ENSG00000054938	CHRDL2	0.075409551	1.053660105	0.479974827	0.916420023
ENSG00000221953	C1orf229	0.097982548	1.070275751	0.480089961	0.916420023
ENSG00000164134	NAA15	0.081318309	1.057984366	0.480137683	0.916420023
ENSG00000101076	HNF4A	-0.069976397	-1.04969951	0.480360333	0.916472949
ENSG00000119698	PPP4R4	-0.087039508	-1.062188274	0.480375114	0.916472949
ENSG00000105722	ERF	0.132075105	1.095868815	0.480450247	0.916472949
ENSG00000187151	ANGPTL5	-0.070888426	-1.050363309	0.48048562	0.916472949
ENSG00000198390	KRTAP13-1	-0.067036971	-1.047562972	0.480546742	0.916472949
ENSG00000152086	TUBA3E	-0.079361539	-1.056550363	0.480548749	0.916472949
ENSG00000156049	GNA14	0.095655092	1.0685505	0.480553688	0.916472949
ENSG00000107036	RIC1	-0.07601809	-1.054104641	0.480599443	0.916490483
ENSG00000078898	BPIFB2	-0.075091078	-1.053427537	0.480635853	0.916490483
ENSG00000186230	ZNF749	-0.066460261	-1.047144297	0.480642833	0.916490483
ENSG00000125744	RTN2	0.088497913	1.063262571	0.480765504	0.916611211
ENSG00000113263	ITK	0.06191276	1.043848804	0.480792959	0.916611211
ENSG00000120708	TGFBI	-0.233006334	-1.175281488	0.480886633	0.916617989
ENSG00000136052	SLC41A2	-0.082890641	-1.059138047	0.480963328	0.916617989
ENSG00000237567		0.066763761	1.047364609	0.480977101	0.916617989
ENSG00000082175	PGR	0.066728911	1.047339309	0.481068452	0.916669269
ENSG00000187516	HYPM	0.069441524	1.04931041	0.481207315	0.916678926
ENSG00000251680		-0.079596025	-1.056722102	0.481214713	0.916678926
ENSG00000237118	CYP2F2P	0.089260145	1.063824483	0.48124749	0.916678926
ENSG00000215182	MUC5AC	0.074573481	1.053049666	0.48126935	0.916678926
