GeneID	logFC	Fold.Change	P.Value	adj.P.val	hgnc_symbol
16835592	0.034284319	1.024048695	0.461511019	0.767874555	NGFR
16792409	-0.017351424	-1.012099707	0.461546531	0.767874555	LOC105370479
16726533	0.022504536	1.015721255	0.46154776	0.767874555	SLC22A11
16700627	-0.032470703	-1.022762169	0.461551119	0.767874555	LOC101927765
16958427	-0.014439173	-1.010058725	0.461580138	0.767874555	---
17004578	-0.017865861	-1.012460667	0.461586122	0.767874555	LOC105374905
16783299	0.032174246	1.022552025	0.461590457	0.767874555	LOC102723306 /// LOC102723319
16960876	-0.014892579	-1.010376213	0.461596992	0.767874555	NA
17124844	-0.126534599	-1.091668326	0.4616156	0.767879031	---
16920869	-0.019243513	-1.013427942	0.46168648	0.767933953	LOC101928048
17094417	-0.039193289	-1.027539097	0.461710474	0.767933953	LOC105379812 /// LOC101927602
16802677	-0.014264788	-1.009936642	0.461726012	0.767933953	NA
16725095	-0.011605397	-1.00807669	0.461727991	0.767933953	NA
17086265	0.013802666	1.009613191	0.461728209	0.767933953	SPATA31D5P
16792420	0.016348703	1.011396509	0.461782564	0.767949357	MDGA2
16673307	-0.010585239	-1.007364111	0.461801952	0.767949357	FMO9P
16792340	0.021004812	1.014665931	0.461830994	0.767949357	---
17122866	0.010890419	1.007577226	0.461832551	0.767949357	---
16719292	0.036028181	1.025287265	0.461833077	0.767949357	CTBP2
16750837	-0.018624443	-1.012993167	0.461869384	0.767949357	KCNH3
16967348	0.018371582	1.012815635	0.46190897	0.767949357	UGT2B7
16696867	0.019653323	1.013715856	0.4619146	0.767949357	---
16845278	0.024039131	1.016802252	0.461922839	0.767949357	LINC00671
16725393	-0.06337193	-1.044905107	0.461924967	0.767949357	TMEM109
16837803	-0.053222656	-1.037580058	0.461978765	0.767949357	TSEN54
16960114	-0.088030129	-1.062917872	0.461992997	0.767949357	PLOD2
16703150	0.015005928	1.010455599	0.461995557	0.767949357	SPAG6 /// LOC105376449
16950133	-0.032069614	-1.022477867	0.46200254	0.767949357	RPL35A
16924759	0.022800993	1.015929995	0.462009119	0.767949357	NA
17091495	0.044747489	1.031502622	0.462015981	0.767949357	PRR31
17114239	0.020438056	1.014267402	0.462018716	0.767949357	---
17014439	0.008884974	1.006177598	0.462037689	0.767949357	LOC105379711 /// LOC105378088
16781384	0.017621721	1.012289347	0.462039926	0.767949357	---
16973127	0.012259346	1.008533738	0.462082284	0.767981543	LOC105377602
17011157	-0.012058804	-1.008393556	0.462103461	0.767981543	LOC101927335
16992051	-0.043204172	-1.030399767	0.462112863	0.767981543	FBLL1
16679938	0.021458216	1.014984866	0.46212824	0.767981543	OR4F29 /// OR4F16 /// OR4F3
17111055	0.034380229	1.024116776	0.462138887	0.767981543	NA
17117549	-0.051112582	-1.036063611	0.462162683	0.767994631	NTM-AS1
16907720	-0.035618375	-1.024996067	0.462180432	0.767994946	---
17087888	-0.015433176	-1.010754885	0.462194712	0.767994946	LINC01505
17063194	-0.020446778	-1.014273534	0.462211417	0.767996252	SLC13A4
16742228	-0.09854562	-1.070693553	0.462256784	0.768031057	MIR326
17057683	-0.013078962	-1.009106863	0.462264205	0.768031057	ZPBP
16664599	0.056396484	1.039865174	0.462282704	0.768035341	RNF11
17122950	0.015799386	1.011011485	0.46233311	0.768092633	---
16778413	-0.028730119	-1.020113812	0.46237825	0.768118538	TPTE2P5 /// SUGT1P3
17014009	-0.020874024	-1.01457395	0.462380547	0.768118538	LOC105378068
16988629	0.179556709	1.132535842	0.46241657	0.768151928	LOC101927421
16678937	-0.011134555	-1.007747745	0.46248216	0.768152364	---
17076984	-0.012765066	-1.008887329	0.462489082	0.768152364	EFCAB1
16976900	0.010297503	1.007163219	0.462521379	0.768152364	---
16732842	-0.013262065	-1.009234945	0.462532609	0.768152364	OR8G1 /// OR8G5
16842991	-0.033708848	-1.023640297	0.462570871	0.768152364	---
17117891	-0.025905064	-1.018118201	0.462574475	0.768152364	---
16859338	-0.021013532	-1.014672064	0.462594106	0.768152364	NWD1
16886675	-0.013323106	-1.009277646	0.46259427	0.768152364	NA
16696809	-0.0075422	-1.005241544	0.462597294	0.768152364	---
17011919	-0.024039133	-1.016802254	0.462599457	0.768152364	DSE
17125184	0.074183873	1.052765322	0.46260467	0.768152364	---
16734836	-0.021650042	-1.015119831	0.462607906	0.768152364	OR51V1
16912302	-0.013645717	-1.009503363	0.462629219	0.768161313	---
17022961	0.013706754	1.009546074	0.462650619	0.768170407	NA
16827227	0.026567732	1.018585957	0.46267737	0.768181843	RRAD
16982180	-0.017604283	-1.012277111	0.462689354	0.768181843	LOC105377624
16721228	-0.018990651	-1.013250334	0.462750833	0.76822849	OR51B6
17090786	0.024858746	1.017380076	0.462769295	0.76822849	ADAMTS13
16817784	0.019766671	1.013795504	0.462770908	0.76822849	C16orf92
16667291	0.016479492	1.011488202	0.462781148	0.76822849	NA
17114270	-0.009495328	-1.006603366	0.462832628	0.768261607	---
17126000	0.188528878	1.139601068	0.462832948	0.768261607	---
16986501	-0.186889649	-1.138306957	0.462888091	0.768268448	PDE8B
16850360	-0.302777971	-1.233517319	0.462898569	0.768268448	LOC644172
16802515	0.009800503	1.006816317	0.462934915	0.768268448	---
16815855	-0.039393834	-1.027681943	0.462948449	0.768268448	CLEC16A /// LOC100132071
16732196	-0.032226562	-1.022589107	0.462965288	0.768268448	HINFP
17050645	-0.036655972	-1.025733518	0.462965792	0.768268448	ST7 /// ST7-OT3
16661323	0.035679409	1.025039432	0.46298568	0.768268448	NUDC
16732891	0.044904437	1.031614844	0.463005719	0.768268448	NRGN
16850328	-0.302708217	-1.23345768	0.463010718	0.768268448	LOC644172
16850334	-0.302708217	-1.23345768	0.463010718	0.768268448	LOC644172 /// LOC101929775
16854268	-0.085937499	-1.061377227	0.46301785	0.768268448	NPC1
16984932	0.030081613	1.021069886	0.463029316	0.768268448	FLJ31104
16732363	0.020002091	1.013960949	0.463044098	0.768268448	NA
17105614	-0.028529576	-1.01997202	0.463066223	0.768278733	ARMCX5 /// ARMCX5-GPRASP2 /// GPRASP2
16671494	0.031084332	1.021779808	0.463087221	0.768287149	CHRNB2
17067502	0.017700194	1.012344411	0.463106581	0.768292846	LOC105379348
16935646	-0.140398296	-1.102209369	0.463136679	0.768316357	NA
17020317	-0.069178988	-1.049119478	0.463164332	0.768316646	DST
17117977	0.032828196	1.023015636	0.463177742	0.768316646	TBC1D22A-AS1
17082829	0.02621896	1.018339743	0.463184632	0.768316646	ARHGAP39
17095095	-0.026323592	-1.018413601	0.46323233	0.768343228	VPS13A-AS1
17099141	-0.023498536	-1.016421315	0.46325772	0.768343228	LOC401554
16664550	0.011256629	1.007833019	0.463264932	0.768343228	LOC105378710
16807678	-0.012956891	-1.009021483	0.463270688	0.768343228	LOC105370791
16909914	0.010489329	1.007297144	0.463280291	0.768343228	---
17120152	-0.044939312	-1.031639782	0.463322946	0.768387554	---
17020118	-0.090209963	-1.064525097	0.46336961	0.768417909	ICK
17073325	0.020019531	1.013973206	0.463373106	0.768417909	ZNF696
16714939	-0.024318149	-1.016998921	0.463415869	0.768418985	---
16796204	-0.017735073	-1.012368886	0.46342896	0.768418985	NA
16807452	-0.015363422	-1.010706016	0.463433467	0.768418985	NA
17124220	0.015319823	1.010675473	0.463458255	0.768418985	---
16702652	0.014944893	1.010412851	0.463461892	0.768418985	LOC105376429
16899982	0.027701241	1.019386562	0.463469326	0.768418985	LOC101928173
16990401	0.034737725	1.024370581	0.46352979	0.768486629	KIAA0141
16725134	-0.01477051	-1.010290726	0.463541984	0.768486629	NA
16682691	0.055925639	1.039525854	0.46356823	0.768499319	AKR7A2
16940657	0.086111888	1.061505531	0.463600589	0.768499319	KLHDC8B
16780047	-0.012651718	-1.008808068	0.463609039	0.768499319	LOC105370274
17122348	-0.01297433	-1.00903368	0.46361336	0.768499319	---
16724346	0.059640069	1.042205713	0.46364335	0.768522626	MDK
16974524	0.012023928	1.008369179	0.463671949	0.768543624	FGFBP1
16760380	0.023210798	1.016218616	0.463708496	0.768577794	CD27-AS1
16929454	-0.020935061	-1.014616875	0.463791909	0.768689637	LOC105373006
16978995	-0.241106304	-1.181898631	0.463845938	0.768752773	ELOVL6
16927172	0.058175222	1.041148042	0.463956497	0.768907465	MIR185
16705474	0.088623048	1.0633548	0.463978584	0.768907465	DDX21
16904315	-0.013314384	-1.009271545	0.46398709	0.768907465	GCG
16866838	0.060442243	1.042785367	0.464019228	0.768934308	BTBD2
16679618	-0.014971053	-1.010431173	0.464080265	0.769009039	---
17057016	-0.134756906	-1.097907801	0.464163781	0.769095914	LOC105375249
16763467	-0.113525391	-1.08186868	0.464164577	0.769095914	PLEKHA8P1
16873811	0.016244071	1.011323159	0.464217684	0.769157492	BSPH1
17080595	0.022103444	1.015438908	0.464246555	0.769169505	DSCC1
16719200	-0.146092007	-1.106567921	0.464280549	0.769169505	---
17009971	0.011178154	1.007778201	0.464309988	0.769169505	---
16788701	-0.017325266	-1.012081357	0.46431205	0.769169505	SNORD114-30
16709951	0.031537737	1.02210098	0.464357584	0.769169505	LINC01561
16982775	-0.047450476	-1.033437024	0.46437208	0.769169505	C5orf38
16943145	0.009242469	1.006426956	0.464372414	0.769169505	OR5H1
16881063	0.012381417	1.008619077	0.46437317	0.769169505	---
16853817	0.019967215	1.013936438	0.464377984	0.769169505	LOC102724397
17084549	-0.015598845	-1.01087096	0.464384375	0.769169505	PHF24
16715707	0.011980329	1.008338706	0.46446357	0.769256097	NA
16672975	-0.02685547	-1.018789128	0.464468546	0.769256097	DUSP12
16949008	-0.025085452	-1.01753996	0.464565813	0.769390777	NA
17118317	-0.024649483	-1.017232515	0.464637164	0.769456892	LOC401442
16846587	0.121930805	1.088190249	0.464650257	0.769456892	COL1A1
16890559	0.015145439	1.010553316	0.464667067	0.769456892	---
16873258	-0.052106586	-1.036777695	0.464676944	0.769456892	CKM
16880939	0.011797222	1.008210736	0.464702755	0.769456892	NA
17117882	-0.02568708	-1.01796438	0.464718731	0.769456892	LOC151121
16670918	0.025416783	1.017773676	0.464734981	0.769456892	MIR554
16911261	-0.151227676	-1.110514073	0.464747874	0.769456892	BMP2
16780920	0.020429339	1.014261274	0.464749283	0.769456892	LOC101927646
16908770	-0.010585241	-1.007364112	0.464803379	0.76947598	MIR153-1
17104995	0.013227189	1.009210547	0.464809822	0.76947598	MAGEE1
17127329	-0.011178153	-1.0077782	0.464819096	0.76947598	---
17005916	-0.028782438	-1.020150806	0.464824614	0.76947598	ZNF192P1
16839104	0.024318151	1.016998922	0.464859031	0.76950655	NA
17097240	-0.011779785	-1.00819855	0.46489021	0.769515611	C9orf84
16905998	0.068376812	1.048536303	0.464903474	0.769515611	---
17118820	0.059186662	1.041878223	0.464912359	0.769515611	---
16703058	-0.00931222	-1.006475616	0.464934882	0.76952649	LOC105376442
16777295	-0.020621166	-1.014396143	0.464986655	0.769585776	LINC00539
17103505	0.015938894	1.011109254	0.465028779	0.769629091	ERAS
16984029	-0.012093679	-1.008417933	0.465053764	0.769644036	LOC100506406
16698975	0.022007532	1.015371402	0.465103801	0.769700441	RD3
17036208	-0.013436453	-1.009356945	0.465126526	0.769711645	---
17122132	0.018572128	1.012956435	0.465212122	0.769783195	---
17065347	-0.027579172	-1.019300314	0.465226126	0.769783195	---
17065357	-0.027579172	-1.019300314	0.465226126	0.769783195	FAM90A15P
16834747	-0.008387974	-1.005831035	0.46523359	0.769783195	---
16959503	0.011954171	1.008320424	0.46525259	0.769788231	---
16689944	-0.009486606	-1.006597281	0.465282907	0.76981199	LOC100996630 /// LOC105378864
17124340	0.032174246	1.022552025	0.465375684	0.769921441	---
16835356	0.042271207	1.029733641	0.46538098	0.769921441	CDK5RAP3
16993164	0.018153598	1.012662616	0.465442315	0.769953307	---
16798262	-0.008344376	-1.00580064	0.465473447	0.769953307	SNORD115-3
16916070	0.051688057	1.036476967	0.465476326	0.769953307	ZGPAT
16938427	0.034380231	1.024116777	0.465488746	0.769953307	---
16807337	-0.045514787	-1.032051374	0.465494214	0.769953307	C15orf56
16677808	-0.020856588	-1.014561688	0.465496002	0.769953307	FAM177B
16997853	-0.017028809	-1.011873407	0.465613331	0.770106928	LOC55338
16897519	-0.026166642	-1.018302814	0.465620805	0.770106928	ASB3 /// GPR75 /// GPR75-ASB3 /// LOC105374601 /// LOC105374603
16813342	0.026184082	1.018315124	0.465661063	0.770147109	PRC1
16910514	-0.017107282	-1.011928448	0.465687534	0.770151793	---
17037884	0.061096191	1.04325815	0.465695824	0.770151793	---
17056281	-0.057931081	-1.040971868	0.465724077	0.770170024	---
16775236	-0.013523645	-1.009417949	0.465741946	0.770170024	LOC102723968
17015987	-0.049665177	-1.035024686	0.465757836	0.770170024	DEK
17067888	-0.014979771	-1.010437278	0.465814318	0.770170024	---
16796626	0.035348075	1.024804045	0.465817318	0.770170024	CCDC85C
16706347	-0.018423897	-1.012852363	0.46582498	0.770170024	NA
17122384	0.019374302	1.01351982	0.465832353	0.770170024	---
16775392	-0.011308945	-1.007869567	0.465834566	0.770170024	LINC00381
16798018	-0.032924108	-1.02308365	0.465884257	0.770225782	NA
16854397	-0.045584541	-1.032101274	0.465926061	0.770244627	KCTD1
17066018	0.08227539	1.058686464	0.465945068	0.770244627	ZDHHC2
17086762	-0.014665877	-1.010217457	0.46595899	0.770244627	LINC00475 /// LINC00475
17117750	0.016915456	1.011793907	0.465959521	0.770244627	LOC105371736
16761128	0.008832661	1.006141114	0.465986772	0.77026328	---
16913305	-0.021658763	-1.015125967	0.46602486	0.770299846	AAR2
17040321	0.028050013	1.019633029	0.466051456	0.77030812	---
17123910	-0.009486607	-1.006597282	0.466118887	0.77030812	---
16814060	-0.012302946	-1.008564217	0.466134654	0.77030812	MIR1302-2 /// MIR1302-11 /// MIR1302-9 /// MIR1302-10 /// LOC102723600
16734967	-0.016305102	-1.011365942	0.466181989	0.77030812	OR52L1
16844088	0.021432061	1.014966465	0.466182729	0.77030812	ARL5C
16850944	0.045235768	1.031851793	0.466183825	0.77030812	VAPA
17125344	-0.048671175	-1.03431181	0.466186691	0.77030812	---
16756111	-0.040928435	-1.028775674	0.466186843	0.77030812	TDG
17074284	0.023219519	1.016224759	0.466226564	0.77030812	XKR5
17106677	-0.007952009	-1.005527131	0.466232298	0.77030812	MIR3672
16826412	0.0564488	1.039902882	0.466234917	0.77030812	---
17047397	0.058872767	1.041651561	0.466244936	0.77030812	RHBDD2
17086742	-0.023550854	-1.016458176	0.466249394	0.77030812	LOC105376146
17117724	-0.070373533	-1.049988505	0.466253412	0.77030812	PSMD3 /// LOC100505620
17084365	-0.016418458	-1.011445411	0.466274406	0.770316424	TRBV21OR9-2
17052603	0.038138253	1.026787938	0.466315321	0.770344918	TRBV6-1 /// IFI6
16870808	-0.026689801	-1.018672145	0.46632359	0.770344918	LOC105372321
16700934	-0.044276646	-1.031166032	0.466340455	0.770346399	HEATR1
16946817	0.027439662	1.019201752	0.466472968	0.770386177	---
16809584	0.022277835	1.015561659	0.466481383	0.770386177	NA
16869067	0.0269601	1.018863018	0.466505767	0.770386177	ZNF20 /// ZNF625-ZNF20 /// ZNF625
17123826	0.021309992	1.014880591	0.466526283	0.770386177	---
17124548	0.023175921	1.016194049	0.466530885	0.770386177	---
16755056	0.010035924	1.006980624	0.466547841	0.770386177	PLEKHG7
16677574	0.015616281	1.010883177	0.466548073	0.770386177	NA
16791873	0.040283203	1.028315667	0.466556129	0.770386177	SNX6
16748358	0.028067454	1.019645356	0.466567557	0.770386177	LOC101060038
17121970	0.017168319	1.011971261	0.466578391	0.770386177	---
16781233	0.019147599	1.01336057	0.466595559	0.770386177	LOC101928841
16731858	-0.066336496	-1.04705447	0.466598297	0.770386177	KMT2A
17115039	0.017656597	1.012313819	0.466602692	0.770386177	CSAG3 /// CSAG2
17065352	-0.030936106	-1.021674834	0.466623256	0.770386177	LOC101929927
16968098	0.014944894	1.010412852	0.46663929	0.770386177	CXCL13
16964142	0.033569338	1.023541315	0.466649388	0.770386177	RNF4
16696591	-0.017081123	-1.011910099	0.466656526	0.770386177	LOC101928696
16757248	-0.010724751	-1.007461531	0.466662979	0.770386177	NA
16777307	-0.021719796	-1.015168913	0.46666795	0.770386177	---
16896905	0.015032087	1.01047392	0.466694921	0.770404338	KCNG3
16954641	0.043178016	1.030381086	0.466736926	0.77040987	PCBP4
16658987	0.026262557	1.018370517	0.466737216	0.77040987	LOC105376740
16708293	-0.028189523	-1.019731633	0.466755357	0.77040987	PAX2
16780189	-0.017421178	-1.012148643	0.466770599	0.77040987	GPC5-AS1
16743657	0.019217355	1.013409568	0.466815037	0.77040987	MMP20
16875034	-0.064104352	-1.045435715	0.466815547	0.77040987	ZNF836
16856153	0.07723563	1.054994611	0.466823028	0.77040987	TXNL4A
16999074	0.015258789	1.010632717	0.466826029	0.77040987	---
16820528	-0.02417864	-1.016900582	0.466842131	0.770410088	HAS3
16692426	-0.028276714	-1.019793264	0.466869946	0.770426947	LOC105371225
16802713	0.011221748	1.007808653	0.466884288	0.770426947	TMEM202
16935020	0.074794227	1.053210805	0.466962482	0.770520688	LOC400927
17121996	0.065743584	1.046624245	0.466973039	0.770520688	---
17078694	-0.014674595	-1.010223561	0.467009436	0.770552381	NA
17084603	-0.036507744	-1.025628135	0.467024192	0.770552381	---
17025747	0.018022808	1.012570816	0.467047836	0.770553199	LINC01558
17124590	-0.034589495	-1.024265336	0.467056945	0.770553199	---
16942042	-0.046822685	-1.03298742	0.467127069	0.770553199	PDE12
16914875	-0.037702289	-1.026477703	0.467132931	0.770553199	BCAS4
16939524	-0.019400459	-1.013538196	0.467161982	0.770553199	ZNF620
16946611	-0.01071603	-1.00745544	0.467178178	0.770553199	---
16697927	-0.103759766	-1.074570223	0.4671852	0.770553199	PHLDA3
16887044	-0.011509486	-1.008009675	0.467209901	0.770553199	---
16871495	0.020647319	1.014414532	0.467226084	0.770553199	NPHS1
16890122	0.01953997	1.013636211	0.467232883	0.770553199	IDH1-AS1
16886306	0.007725305	1.005369136	0.467242154	0.770553199	---
16668712	-0.051374164	-1.036251482	0.467260269	0.770553199	RAP1A
17000066	-0.043605258	-1.03068627	0.46726161	0.770553199	CDKN2AIPNL
16812381	-0.008065359	-1.005606137	0.467267651	0.770553199	MIR549A
16873313	0.048845564	1.034436843	0.467271276	0.770553199	ERCC1
17078280	-0.020167759	-1.014077392	0.46728025	0.770553199	RDH10-AS1
16813590	0.042733329	1.030063536	0.467347081	0.770637062	LOC100130976
16820076	0.06162807	1.043642839	0.467398484	0.770657194	TMEM208
17025249	-0.010637554	-1.007400641	0.467418789	0.770657194	---
16732960	-0.023402624	-1.016353745	0.467424997	0.770657194	CCDC15
16704909	0.072806224	1.051760502	0.467447928	0.770657194	AGAP6 /// TIMM23B
17091928	-0.045636857	-1.032138702	0.467450107	0.770657194	FOXD4
16953123	-0.038835797	-1.02728451	0.467470266	0.770657194	SCAP
16755221	-0.013314381	-1.009271543	0.467471114	0.770657194	CEP83-AS1
16726880	0.112095416	1.080796881	0.467510465	0.770679848	NEAT1
17074907	0.010995047	1.007650301	0.467516806	0.770679848	---
17042883	-0.033333915	-1.023374304	0.467535628	0.77068454	UNCX
16769082	-0.015851702	-1.011048148	0.467578229	0.770720792	---
16738058	0.014709473	1.010247985	0.467589572	0.770720792	NA
16866324	-0.027378628	-1.019158635	0.467621986	0.770723684	ZNF446
17080234	-0.012904574	-1.008984893	0.467623279	0.770723684	LINC01608
16989410	-0.01635742	-1.01140262	0.467666225	0.770768134	CATSPER3 /// PCBD2
17038835	-0.020961218	-1.014635271	0.467695159	0.770779997	---
16724847	-0.066615513	-1.047256989	0.467724086	0.770779997	NA
16898339	0.009390695	1.006530364	0.467726979	0.770779997	LINC00309
16955194	-0.01149205	-1.007997493	0.467737333	0.770779997	---
16850841	0.016845702	1.011744988	0.467771618	0.770810165	NA
16869496	-0.036969867	-1.025956716	0.467807406	0.770842808	C19orf57
16746477	-0.032932826	-1.023089832	0.467858721	0.770899584	FAM138D /// FAM138C
16935533	-0.026846752	-1.018782972	0.467886273	0.770899584	---
16857744	0.065011158	1.046093031	0.467889802	0.770899584	TRAPPC5
16855244	-0.009922571	-1.006901509	0.467931528	0.77093299	MIR4320
16770618	0.01727295	1.012044656	0.467953873	0.77093299	LINC01234
16785897	-0.128356934	-1.093048135	0.467958019	0.77093299	SMOC1
17118142	-0.038164409	-1.026806553	0.467989339	0.770943129	LOC105379177
16855256	-0.067626953	-1.047991455	0.467996135	0.770943129	MBD1
17034528	0.147112166	1.107350675	0.468102244	0.771091596	---
16769264	0.035635811	1.025008456	0.468156408	0.771154461	LINC00485
16805781	-0.010559082	-1.007345847	0.468172378	0.771154461	PCSK6-AS1
16670844	-0.014369421	-1.010009891	0.468345299	0.771376559	---
16818883	-0.032575337	-1.022836349	0.46835444	0.771376559	NA
16784143	-0.018110006	-1.012632018	0.468360172	0.771376559	LOC101927598
16852537	0.028843471	1.020193965	0.46839724	0.771376559	---
17124716	-0.017560685	-1.012246522	0.468415964	0.771376559	---
17111783	-0.019932336	-1.013911925	0.468448638	0.771376559	---
16805787	-0.020778111	-1.014506502	0.468449504	0.771376559	LOC105371030
16846539	-0.021972658	-1.015346857	0.468450025	0.771376559	LOC284080
17124380	0.020342146	1.014199976	0.468457673	0.771376559	---
16737839	0.026201519	1.018327432	0.468475149	0.771376559	---
16939365	0.020717076	1.014463583	0.468521544	0.771376559	LOC105377035
17122872	-0.011509486	-1.008009675	0.468522813	0.771376559	---
17112656	-0.010157993	-1.00706583	0.468523233	0.771376559	NOX1
16755022	0.014151438	1.009857295	0.468531071	0.771376559	LOC105369900
16777682	0.192810057	1.142987842	0.46856041	0.771379709	URAD
16781729	0.044233051	1.031134874	0.46858518	0.771379709	---
16898452	-0.014508929	-1.010107563	0.468594989	0.771379709	MEIS1-AS2 /// LOC105374784
16926402	0.025966099	1.018161274	0.468607132	0.771379709	KRTAP12-2
16898440	0.01399449	1.009747441	0.468612934	0.771379709	LOC105374782
17085383	0.072021482	1.051188561	0.468631786	0.771384421	NA
16672500	-0.030299594	-1.021224174	0.468670865	0.771422425	KCNJ9
16739752	-0.054896764	-1.038784767	0.468687041	0.77142273	PLA2G16
16799277	-0.019321989	-1.01348307	0.468708108	0.771431085	LOC105370781
17117609	0.027997699	1.019596057	0.468770722	0.771507818	LOC101927016
16718072	0.012721473	1.008856845	0.469009573	0.77185748	NEURL1-AS1
16847393	0.05163574	1.036439382	0.469015177	0.77185748	SCARNA20
16982413	0.012904578	1.008984896	0.469153218	0.772051826	---
16936306	-0.023925779	-1.016722366	0.469165617	0.772051826	MLC1
16874360	0.015328545	1.010681583	0.469181281	0.772051826	TSKS
16708757	-0.121285576	-1.087703676	0.469207062	0.772067914	AS3MT /// BORCS7-ASMT /// BORCS7
16942715	-0.01195417	-1.008320423	0.469261794	0.772109271	---
17123624	0.01599993	1.011152032	0.469264206	0.772109271	---
16690919	-0.019967218	-1.01393644	0.469313306	0.772148932	KCND3-IT1
16972553	0.030753	1.021545172	0.469320709	0.772148932	WDR17
16657473	0.021135599	1.01475792	0.469343066	0.772148932	OR4F29 /// OR4F16 /// OR4F3
17009563	-0.023594447	-1.01648889	0.469366086	0.772148932	MIR206
16913664	0.062064033	1.043958262	0.469368339	0.772148932	ACTR5
16959382	0.019967216	1.013936439	0.469440436	0.772223238	C3orf36
16979843	-0.007629392	-1.0053023	0.469455775	0.772223238	---
16814389	0.02301897	1.016083504	0.469493463	0.772223238	WDR90
16861553	-0.034336635	-1.02408583	0.469493465	0.772223238	ZNF570
16920147	-0.026942661	-1.018850702	0.469500717	0.772223238	NA
16704120	0.031066894	1.021767459	0.469509552	0.772223238	LOC105378269
16783901	-0.011744909	-1.008174179	0.469554865	0.772250465	---
16780108	-0.024239675	-1.016943604	0.46956931	0.772250465	LOC105370290
16691155	0.017124722	1.01194068	0.469588775	0.772250465	HIPK1-AS1
17103372	-0.034005299	-1.023850661	0.469605003	0.772250465	WDR13
16927633	0.035164966	1.024673983	0.469606145	0.772250465	SDF2L1
16885509	-0.049787249	-1.035112267	0.469635169	0.772271869	MED15P9
16927261	0.031476705	1.022057742	0.469712042	0.772357485	TMEM191B
16902123	-0.012433733	-1.008655653	0.469719254	0.772357485	---
16951859	-0.014020647	-1.009765749	0.469761944	0.77239814	LOC105377014
16672306	0.044032507	1.030991549	0.469776	0.77239814	CD1D
16672457	0.056274413	1.039777191	0.469820544	0.772429024	DUSP23
16849098	-0.035644531	-1.025014651	0.469826807	0.772429024	EXOC7
16763097	0.018624442	1.012993166	0.469856335	0.77243504	NA
16789883	0.017281668	1.012050772	0.46986249	0.77243504	---
16922424	-0.018702915	-1.013048268	0.469967255	0.772544871	KCNE2
16897797	0.043962752	1.030941701	0.469981397	0.772544871	PNPT1
17042060	0.047206334	1.033262154	0.469991325	0.772544871	---
17091815	-0.041625979	-1.029273208	0.469999153	0.772544871	EHMT1-IT1
16928293	0.048583984	1.034249302	0.470024165	0.772544871	GGT1 /// SNRPD3
17016506	0.108851843	1.078369684	0.470025383	0.772544871	HIST1H4L
17102826	0.022443499	1.015678283	0.470116116	0.772667677	NA
16926188	0.036342078	1.025510369	0.470185863	0.772715647	TCONS_00029157
17115162	-0.045131138	-1.031776961	0.470187522	0.772715647	FAM58A
16957038	-0.011840822	-1.008241206	0.470193354	0.772715647	---
17102272	-0.021353584	-1.014911256	0.470264182	0.772805718	SCARNA23
16699560	0.022678916	1.015844033	0.470320165	0.77287139	---
16875991	-0.01225063	-1.008527644	0.47035959	0.772909849	---
16664218	0.013950893	1.009716928	0.470392433	0.77293749	TSPAN1
16720115	-0.016008648	-1.011158142	0.47044617	0.77299946	B4GALNT4
16684277	0.02213832	1.015463455	0.470495031	0.773053413	---
16700507	0.017168317	1.01197126	0.470576277	0.773160574	LINC00582
17070705	-0.017203194	-1.011995724	0.470597081	0.773168422	LOC102724670
16779759	-0.010628834	-1.007394552	0.47063178	0.773191192	---
16748683	0.01878139	1.013103374	0.470642995	0.773191192	C12orf60
17059289	0.012023925	1.008369177	0.470694145	0.773204398	LOC105375377
16938151	0.10068185	1.072280126	0.470697745	0.773204398	NA
16775839	-0.037728446	-1.026496313	0.470699116	0.773204398	NA
16873104	-0.029506139	-1.020662674	0.470729116	0.773227349	LYPD5
16871290	0.057965961	1.040997036	0.47077263	0.773238286	LOC102723540
17079997	0.025678362	1.017958228	0.470791065	0.773238286	NA
17094159	-0.015206473	-1.010596069	0.470808488	0.773238286	---
17094220	-0.015206473	-1.010596069	0.470808488	0.773238286	---
17124254	-0.018083846	-1.012613657	0.470833256	0.773238286	---
17028655	-0.037902833	-1.026620399	0.470836995	0.773238286	---
16855350	-0.014439175	-1.010058725	0.470847972	0.773238286	STARD6
17031720	0.018083847	1.012613657	0.470981537	0.773404973	---
17034172	0.018083847	1.012613657	0.470981537	0.773404973	---
16763928	0.020089288	1.014022235	0.471080246	0.773514766	---
16705379	-0.101562502	-1.072934869	0.471081245	0.773514766	NA
17116920	-0.012076242	-1.008405744	0.471101882	0.773514766	RBMY3AP
16987830	-0.097821918	-1.070156593	0.471112534	0.773514766	NA
17120074	-0.041059222	-1.028868941	0.47113393	0.773523569	---
17121678	-0.13734654	-1.099880313	0.471225172	0.77361035	---
16933760	0.019165039	1.013372819	0.471243567	0.77361035	LIF
17109883	0.029331752	1.020539308	0.471244138	0.77361035	---
16930675	0.038940431	1.027359019	0.471279093	0.77361035	NA
16763095	-0.023001535	-1.016071224	0.471294688	0.77361035	---
16754935	-0.050327847	-1.035500211	0.471295753	0.77361035	TMTC3
16730366	-0.01926967	-1.013446317	0.471299038	0.77361035	MIR1260B
16994693	-0.010219032	-1.007108439	0.471325123	0.773626845	---
