Ensembl_ID	HGNC_symbol	logFC	Fold.Change	P.Value	adj.P.Val
ENSG00000207559	MIR578	0.072299712	1.051391307	0.40344193	0.923151249
ENSG00000262539		-0.090410315	-1.064672942	0.403677392	0.923184513
ENSG00000162814	SPATA17	-0.083685983	-1.059722099	0.403726211	0.923184513
ENSG00000154553	PDLIM3	0.178357387	1.131594748	0.403799557	0.923184513
ENSG00000242114	MTFP1	-0.116619707	-1.08419158	0.403845565	0.923184513
ENSG00000172766	NAA16	0.085501054	1.061056186	0.403867456	0.923184513
ENSG00000197275	RAD54B	-0.107271315	-1.077188935	0.403910628	0.923184513
ENSG00000104228	TRIM35	0.107707437	1.077514615	0.403929448	0.923184513
ENSG00000266932		-0.094990293	-1.068058222	0.403934311	0.923184513
ENSG00000174695	TMEM167A	0.120487909	1.087102451	0.403947506	0.923184513
ENSG00000250326		0.095007727	1.068071129	0.404003349	0.923184513
ENSG00000131153	GINS2	0.136347615	1.099119017	0.404120211	0.923184513
ENSG00000197487	GALP	0.076560889	1.054501311	0.404129046	0.923184513
ENSG00000283164		-0.119472823	-1.08633783	0.404137475	0.923184513
ENSG00000183763	TRAIP	-0.073974352	-1.052612441	0.404145966	0.923184513
ENSG00000111319	SCNN1A	0.088020164	1.06291053	0.404263098	0.923184513
ENSG00000214544	GTF2IRD2P1	0.079854985	1.056911798	0.4043994	0.923184513
ENSG00000134698	AGO4	0.105525349	1.075886097	0.404403099	0.923184513
ENSG00000180787	ZFP3	0.134425942	1.097655963	0.404557337	0.923184513
ENSG00000213211	KRT18P64	0.085535082	1.061081214	0.404561146	0.923184513
ENSG00000257818	C1GALT1P1	0.084547778	1.060355314	0.404593659	0.923184513
ENSG00000211707	TRBV7-1	-0.114971564	-1.0829537	0.404634358	0.923184513
ENSG00000231649	SPATA31B1P	0.109926817	1.079173492	0.404664198	0.923184513
ENSG00000197857	ZNF44	0.080296101	1.057235007	0.40470441	0.923184513
ENSG00000166024	R3HCC1L	-0.119593347	-1.086428587	0.404762843	0.923184513
ENSG00000259283		-0.077783294	-1.055395175	0.404808546	0.923184513
ENSG00000231588	SHQ1P1	0.084219149	1.060113805	0.404833304	0.923184513
ENSG00000140326	CDAN1	0.147689458	1.107793868	0.404877383	0.923184513
ENSG00000130997	POLN	-0.132085871	-1.095876992	0.404948533	0.923184513
ENSG00000116668	SWT1	0.091089551	1.065174319	0.404954362	0.923184513
ENSG00000207976	MIR607	-0.073347264	-1.052155008	0.404991608	0.923184513
ENSG00000259384	GH1	0.081819359	1.058351869	0.405027147	0.923184513
ENSG00000205628	LINC01446	0.095796723	1.068655406	0.405061216	0.923184513
ENSG00000223547	ZNF844	0.089094091	1.063702044	0.405084238	0.923184513
ENSG00000146592	CREB5	0.090916275	1.065046393	0.405217103	0.923184513
ENSG00000231305		-0.077894877	-1.055476807	0.405239865	0.923184513
ENSG00000277535		0.103785239	1.074589196	0.405271655	0.923184513
ENSG00000168878	SFTPB	0.072180021	1.051304084	0.405285384	0.923184513
ENSG00000111046	MYF6	-0.096049732	-1.068842835	0.405334182	0.923184513
ENSG00000145675	PIK3R1	0.089542342	1.064032592	0.405373949	0.923184513
ENSG00000078699	CBFA2T2	-0.077286625	-1.055031903	0.405382859	0.923184513
ENSG00000172239	PAIP1	0.133815766	1.097191816	0.405385171	0.923184513
ENSG00000250423	KIAA1210	0.086838759	1.062040482	0.405404463	0.923184513
ENSG00000116748	AMPD1	-0.075351315	-1.053617574	0.405413702	0.923184513
ENSG00000233220	LINC00167	-0.098476385	-1.070642172	0.405542601	0.923184513
ENSG00000121104	FAM117A	0.092526735	1.066235953	0.405570479	0.923184513
ENSG00000141096	DPEP3	-0.103866343	-1.074649609	0.405583909	0.923184513
ENSG00000182325	FBXL6	0.095840722	1.068687998	0.405634096	0.923184513
ENSG00000204928	GRXCR2	0.072718335	1.051696431	0.40565212	0.923184513
ENSG00000197653	DNAH10	0.10156722	1.072938377	0.405680177	0.923184513
ENSG00000100106	TRIOBP	-0.102918967	-1.073944149	0.405697203	0.923184513
ENSG00000182752	PAPPA	0.103913542	1.074684767	0.405748594	0.923184513
ENSG00000196539	OR2T3	-0.069247623	-1.049169391	0.405801012	0.923184513
ENSG00000232593	KANTR	0.073575613	1.052321556	0.405887886	0.923200296
ENSG00000145198	VWA5B2	0.145279827	1.105945143	0.405988576	0.923293668
ENSG00000163666	HESX1	0.096364711	1.069076218	0.406029207	0.923293668
ENSG00000131019	ULBP3	-0.06952359	-1.049370101	0.406140901	0.923293668
ENSG00000245017	LINC02453	0.090174249	1.064498745	0.406155094	0.923293668
ENSG00000231788	RPL31P50	0.121797803	1.088089933	0.406212529	0.923293668
ENSG00000225871		0.079831847	1.056894847	0.4062309	0.923293668
ENSG00000125779	PANK2	-0.078201246	-1.055700971	0.406294531	0.923293668
ENSG00000275038		-0.094034939	-1.067351187	0.40634239	0.923293668
ENSG00000135083	CCNJL	0.096907789	1.069478729	0.406357695	0.923293668
ENSG00000174599	TRAM1L1	0.110037922	1.079256605	0.40638029	0.923293668
ENSG00000231987	LINC01787	0.086754199	1.061978235	0.406534291	0.923293668
ENSG00000267710	EDDM13	0.089493394	1.063996492	0.406617605	0.923293668
ENSG00000167216	KATNAL2	0.207102611	1.154367518	0.406626933	0.923293668
ENSG00000229086	LINC01548	-0.102093756	-1.073330036	0.406713248	0.923293668
ENSG00000113580	NR3C1	0.094558274	1.067738436	0.406773227	0.923293668
ENSG00000227268	KLLN	0.08453099	1.060342975	0.406781153	0.923293668
ENSG00000267102		0.082539175	1.058880053	0.406801883	0.923293668
ENSG00000164530	PI16	0.264470401	1.201195022	0.406908715	0.923293668
ENSG00000142273	CBLC	-0.097308647	-1.069775929	0.406966253	0.923293668
ENSG00000108018	SORCS1	-0.138219684	-1.10054618	0.406968473	0.923293668
ENSG00000230450	NEK2P4	0.07228897	1.051383479	0.407055212	0.923293668
ENSG00000258977	LINC01467	-0.066302696	-1.047029939	0.407220395	0.923293668
ENSG00000138813	C4orf17	0.10887041	1.078383561	0.40726996	0.923293668
ENSG00000120068	HOXB8	0.136506074	1.099239746	0.4074648	0.923293668
ENSG00000176390	CRLF3	-0.118217564	-1.085393041	0.407510914	0.923293668
ENSG00000186118	TEX38	-0.095768411	-1.068634434	0.407540651	0.923293668
ENSG00000170542	SERPINB9	-0.098100206	-1.070363041	0.407560887	0.923293668
ENSG00000281832	LINC00602	0.093859262	1.067221223	0.407603334	0.923293668
ENSG00000178750	STX19	0.082218021	1.058644366	0.407659964	0.923293668
ENSG00000134369	NAV1	-0.083806675	-1.059810756	0.407676582	0.923293668
ENSG00000165392	WRN	-0.098023759	-1.070306324	0.40774084	0.923293668
ENSG00000260852	FBXL19-AS1	-0.115381893	-1.083261755	0.408042767	0.923293668
ENSG00000091656	ZFHX4	-0.10053691	-1.072172406	0.408046674	0.923293668
ENSG00000254986	DPP3	0.145352208	1.10600063	0.408196226	0.923293668
ENSG00000112394	SLC16A10	0.08765836	1.062644003	0.408216703	0.923293668
ENSG00000162004	CCDC78	0.07379318	1.052480264	0.408238194	0.923293668
ENSG00000237706	TRIM51EP	0.103013114	1.074014235	0.408307228	0.923293668
ENSG00000204922	UQCC3	0.134999241	1.098092236	0.408320987	0.923293668
ENSG00000262048		0.080548714	1.057420143	0.408328714	0.923293668
ENSG00000198900	TOP1	-0.10045144	-1.072108888	0.408455094	0.923293668
ENSG00000186226	LCE1E	-0.079122522	-1.056375335	0.408495333	0.923293668
ENSG00000260549	MT1L	0.075179296	1.053491954	0.408513367	0.923293668
ENSG00000273611	ZNHIT3	0.074445864	1.05295652	0.408540827	0.923293668
ENSG00000162365	CYP4A22	-0.107147475	-1.077096473	0.408545826	0.923293668
ENSG00000207735	MIR520D	0.066735327	1.047343967	0.408662019	0.923293668
ENSG00000197935	ZNF311	0.125462654	1.090857501	0.408679792	0.923293668
ENSG00000237897		-0.070069462	-1.049767226	0.408709564	0.923293668
ENSG00000173809	TDRD12	-0.088171689	-1.063022173	0.408709677	0.923293668
ENSG00000215873	FEN1P1	0.110227864	1.079398707	0.408742433	0.923293668
ENSG00000254656	RTL1	-0.081218968	-1.057911518	0.408797006	0.923293668
ENSG00000160199	PKNOX1	-0.106962678	-1.076958515	0.4088963	0.923293668
ENSG00000235034	C19orf81	0.114535035	1.082626071	0.408935534	0.923293668
ENSG00000087128	TMPRSS11E	0.087957296	1.062864213	0.408969932	0.923293668
ENSG00000140406	TLNRD1	0.16679159	1.122559247	0.408978312	0.923293668
ENSG00000185633	NDUFA4L2	0.109298731	1.07870377	0.408983329	0.923293668
ENSG00000170373	CST1	0.081126401	1.057843642	0.408990522	0.923293668
ENSG00000128342	LIF	0.086269522	1.061621521	0.408997412	0.923293668
ENSG00000154102	C16orf74	0.120327465	1.086981559	0.409038743	0.923293668
ENSG00000215244		0.096356563	1.06907018	0.409209387	0.923293668
ENSG00000228384		0.0918502	1.065736071	0.409226583	0.923293668
ENSG00000178919	FOXE1	0.09042909	1.064686797	0.409249811	0.923293668
ENSG00000170054	SERPINA9	0.066296975	1.047025788	0.409305865	0.923293668
ENSG00000004766	VPS50	-0.133019618	-1.0965865	0.409426517	0.923293668
ENSG00000143512	HHIPL2	0.122722438	1.088787522	0.40944843	0.923293668
ENSG00000232824	PRR13P1	-0.083974946	-1.059934376	0.409497058	0.923293668
ENSG00000122304	PRM2	0.086509331	1.061798001	0.409503277	0.923293668
ENSG00000128815	WDFY4	-0.114586179	-1.082664451	0.409546737	0.923293668
ENSG00000226789		0.072626415	1.051629425	0.40957166	0.923293668
ENSG00000122507	BBS9	0.091792346	1.065693334	0.40965243	0.923293668
ENSG00000180053	NKX2-6	-0.085427723	-1.061002255	0.409746095	0.923293668
ENSG00000162733	DDR2	0.173014351	1.127411627	0.409746338	0.923293668
ENSG00000197582	GPX1P1	0.097915412	1.070225947	0.409810373	0.923293668
ENSG00000184108	TRIML1	0.074034332	1.052656205	0.40985046	0.923293668
ENSG00000183935	HTR7P1	0.092599063	1.066289409	0.409956921	0.923293668
ENSG00000114473	IQCG	0.095365782	1.068336241	0.409966173	0.923293668
ENSG00000077420	APBB1IP	-0.178422689	-1.131645971	0.410002382	0.923293668
ENSG00000248781	PSMC1P4	-0.091729969	-1.065647259	0.410033485	0.923293668
ENSG00000197956	S100A6	-0.101087536	-1.072581694	0.410169138	0.923293668
ENSG00000217680	UBE2V1P15	0.095074178	1.068120325	0.410239412	0.923293668
ENSG00000231841	FAM192BP	0.069035752	1.049015323	0.410273542	0.923293668
ENSG00000204663	CST13P	0.081414974	1.058055257	0.410300709	0.923293668
ENSG00000255094		-0.079158294	-1.056401529	0.410323662	0.923293668
ENSG00000005249	PRKAR2B	0.091632157	1.065575013	0.410329275	0.923293668
ENSG00000198087	CD2AP	-0.082358439	-1.058747409	0.410351262	0.923293668
ENSG00000120685	PROSER1	0.072007694	1.051178515	0.410424362	0.923293668
ENSG00000214243		-0.101319488	-1.072754155	0.410492179	0.923293668
ENSG00000186150	UBL4B	0.083252908	1.059404034	0.410515356	0.923293668
ENSG00000169203	NPIPB12	0.077598085	1.055259696	0.410528891	0.923293668
ENSG00000112115	IL17A	-0.10527409	-1.075698738	0.410630987	0.923293668
ENSG00000260984	FGFR3P5	-0.097061358	-1.069592577	0.410638606	0.923293668
ENSG00000162777	DENND2D	0.096761762	1.069370484	0.410651841	0.923293668
ENSG00000223779		-0.106462905	-1.076585504	0.410718833	0.923293668
ENSG00000173769	TOPAZ1	-0.099388276	-1.071319111	0.410822604	0.923293668
ENSG00000182400	TRAPPC6B	0.122219825	1.088408271	0.410855094	0.923293668
ENSG00000200792	SNORA80A	-0.070892277	-1.050366112	0.410855228	0.923293668
ENSG00000159882	ZNF230	-0.083757321	-1.059774501	0.411001716	0.923293668
ENSG00000110841	PPFIBP1	0.094916235	1.068003396	0.411019755	0.923293668
ENSG00000080910	CFHR2	0.074559884	1.053039741	0.411075071	0.923293668
ENSG00000132518	GUCY2D	-0.092689246	-1.066356065	0.411119557	0.923293668
ENSG00000179902	C1orf194	0.13289016	1.096488104	0.411132596	0.923293668
ENSG00000170790	OR10A2	-0.07622665	-1.054257036	0.411137726	0.923293668
ENSG00000149716	ORAOV1	-0.074496967	-1.052993818	0.411144456	0.923293668
ENSG00000177875	CCDC184	-0.098711942	-1.070816995	0.411371783	0.923386962
ENSG00000137574	TGS1	-0.072445496	-1.051497556	0.411388068	0.923386962
ENSG00000109991	P2RX3	0.08742945	1.062475409	0.411687073	0.923386962
ENSG00000232994	RPL7P14	0.079188721	1.056423808	0.411705862	0.923386962
ENSG00000240590	RPSAP48	-0.072004213	-1.051175979	0.411746364	0.923386962
ENSG00000124198	ARFGEF2	-0.085026656	-1.06070734	0.411767119	0.923386962
ENSG00000181019	NQO1	-0.093032089	-1.066609504	0.411811045	0.923386962
ENSG00000160111	CPAMD8	-0.097751558	-1.070104403	0.411824114	0.923386962
ENSG00000197461	PDGFA	0.073024045	1.051919311	0.411958251	0.923386962
ENSG00000166634	SERPINB12	0.097985688	1.070278081	0.412114958	0.923548004
ENSG00000111269	CREBL2	-0.111810404	-1.080583384	0.412178492	0.923580603
ENSG00000204659	CBY3	-0.099371352	-1.071306544	0.412207216	0.923590082
ENSG00000157021	FAM92A1P1	0.068782104	1.048830906	0.412396162	0.923712875
ENSG00000080166	DCT	0.083340716	1.059468516	0.412397231	0.923712875
ENSG00000169314	C22orf15	0.06583051	1.046687308	0.4124058	0.923712875
ENSG00000247317	LY6E-DT	0.110395886	1.079524425	0.412409003	0.923712875
ENSG00000108384	RAD51C	0.078470371	1.055897923	0.412498977	0.92372222
ENSG00000281741		-0.137586442	-1.100063224	0.412531309	0.92372222
ENSG00000165325	DEUP1	0.076034729	1.054116798	0.412539392	0.92372222
ENSG00000204092	LINC00951	-0.097298287	-1.069768247	0.412555362	0.92372222
ENSG00000243316	GUCY2GP	-0.08016144	-1.05713633	0.41280882	0.923754419
ENSG00000249106		0.086106372	1.061501472	0.412823974	0.923754419
ENSG00000006453	BAIAP2L1	-0.074327695	-1.052870277	0.412860315	0.923754419
ENSG00000164778	EN2	-0.071286203	-1.050652953	0.412880337	0.923754419
ENSG00000229360	PPP1R2P5	-0.076016869	-1.054103749	0.412930124	0.923754419
ENSG00000124207	CSE1L	0.110997053	1.079974354	0.412968661	0.923754419
ENSG00000128641	MYO1B	-0.190360284	-1.141048634	0.413003581	0.923754419
ENSG00000184599	FAM19A3	0.116311358	1.083959878	0.413040538	0.923754419
ENSG00000110723	EXPH5	0.112955361	1.081441301	0.413285583	0.923754419
ENSG00000189139	FSCB	0.083676925	1.059715446	0.413295671	0.923754419
ENSG00000175970	UNC119B	-0.117396488	-1.084775491	0.413306461	0.923754419
ENSG00000276747	PADI6	0.098909156	1.070963384	0.413313049	0.923754419
ENSG00000119321	FKBP15	-0.087535252	-1.062553329	0.413354198	0.923754419
ENSG00000139187	KLRG1	-0.076706376	-1.054607657	0.413411452	0.923754419
ENSG00000232080		0.086460803	1.061762286	0.413431944	0.923754419
ENSG00000235109	ZSCAN31	-0.137371617	-1.099899431	0.4134543	0.923754419
ENSG00000260386	LINC01225	0.084715994	1.060478957	0.413487353	0.923754419
ENSG00000186092	OR4F5	-0.072742316	-1.051713913	0.413511157	0.923754419
ENSG00000176692	FOXC2	0.091225423	1.065274641	0.413538917	0.923754419
ENSG00000272398	CD24	0.076964996	1.054796724	0.41355325	0.923754419
ENSG00000149635	OCSTAMP	-0.071428012	-1.050756231	0.413586753	0.923754419
ENSG00000113249	HAVCR1	-0.079257094	-1.056473877	0.413627963	0.923754419
ENSG00000177182	CLVS1	-0.088605002	-1.063341499	0.413956353	0.924029869
ENSG00000232685	LINC00442	-0.091349366	-1.065366163	0.414040177	0.924029869
ENSG00000130518	KIAA1683	0.136168358	1.098982458	0.414062592	0.924029869
ENSG00000174970	OR10AG1	0.101678993	1.073021507	0.414082836	0.924029869
ENSG00000172752	COL6A5	-0.085045825	-1.060721433	0.414141845	0.924029869
ENSG00000147606	SLC26A7	-0.07759394	-1.055256664	0.41416051	0.924029869
ENSG00000272514	CFAP206	0.075138451	1.053462129	0.414227368	0.924029869
ENSG00000266486	FAM106CP	-0.160484738	-1.117662604	0.414242657	0.924029869
ENSG00000223945		-0.093609147	-1.067036219	0.41425669	0.924029869
ENSG00000163328	GPR155	-0.07956657	-1.056700528	0.414327264	0.924029869
ENSG00000090382	LYZ	-0.088190477	-1.063036016	0.414416399	0.924029869
ENSG00000280279		0.089014556	1.063643404	0.414433768	0.924029869
ENSG00000172361	CFAP53	0.082183518	1.058619048	0.414441298	0.924029869
ENSG00000184523	PTGER4P2	-0.114304218	-1.082452875	0.414470951	0.924029869
ENSG00000144648	ACKR2	-0.093051586	-1.066623919	0.414484357	0.924029869
ENSG00000122136	OBP2A	-0.121292004	-1.087708522	0.414507274	0.924029869
ENSG00000229359	PIN1P1	0.108944083	1.078438632	0.414689072	0.924029869
ENSG00000120334	CENPL	0.093008685	1.066592202	0.414691552	0.924029869
ENSG00000084710	EFR3B	0.11512233	1.083066878	0.414764123	0.924029869
ENSG00000261239	ANKRD26P1	0.07392164	1.052573983	0.414875595	0.924029869
ENSG00000162664	ZNF326	-0.075076072	-1.05341658	0.414953083	0.924029869
ENSG00000188175	HEPACAM2	0.07960498	1.056728661	0.414982822	0.924029869
ENSG00000167904	TMEM68	0.095477092	1.06841867	0.414998803	0.924029869
ENSG00000183715	OPCML	-0.080434603	-1.057336509	0.415087585	0.924029869
ENSG00000125375	ATP5S	0.086002876	1.061425325	0.415091001	0.924029869
ENSG00000228030		-0.087895281	-1.062818526	0.415092473	0.924029869
ENSG00000104529	EEF1D	-0.088883851	-1.063547045	0.415105984	0.924029869
ENSG00000185960	SHOX	0.082205189	1.05863495	0.415137784	0.924029869
ENSG00000188163	FAM166A	0.126116416	1.091351938	0.415217551	0.924029869
ENSG00000115652	UXS1	-0.09740993	-1.069851034	0.415307211	0.924029869
ENSG00000071282	LMCD1	0.084679646	1.060452239	0.41535878	0.924029869
ENSG00000177721	ANXA2R	-0.07965265	-1.056763578	0.415481207	0.924029869
ENSG00000176136	MC5R	-0.204654557	-1.152410377	0.415549827	0.924029869
ENSG00000137819	PAQR5	0.083456615	1.059553632	0.415672045	0.924029869
ENSG00000109158	GABRA4	-0.110856046	-1.079868804	0.415676728	0.924029869
ENSG00000104412	EMC2	0.08608359	1.06148471	0.41571197	0.924029869
ENSG00000148377	IDI2	0.088038141	1.062923775	0.415754742	0.924029869
ENSG00000232237	ASCL5	-0.087512142	-1.062536309	0.415806371	0.924029869
ENSG00000168496	FEN1	-0.132403591	-1.09611836	0.415807362	0.924029869
ENSG00000273756		-0.089999328	-1.064369687	0.415809765	0.924029869
ENSG00000253591		0.075704347	1.05387543	0.415852468	0.924070305
ENSG00000270790		-0.081262837	-1.057943687	0.415896288	0.924113219
ENSG00000160471	COX6B2	0.089828319	1.06424353	0.415964004	0.924206624
ENSG00000228211	HYALP1	0.097539184	1.069946889	0.415987345	0.924206624
ENSG00000121741	ZMYM2	-0.097360484	-1.069814367	0.416094743	0.924390766
ENSG00000166484	MAPK7	-0.083170076	-1.059343211	0.416167272	0.924456049
ENSG00000234284	ZNF879	0.100727556	1.072314098	0.416190951	0.924456049
ENSG00000205663	FAM239B	-0.107252276	-1.077174719	0.416244656	0.924456049
ENSG00000204677	FAM153C	0.082617969	1.058937887	0.416259489	0.924456049
ENSG00000188199	NUTM2B	0.078109554	1.055633876	0.416292199	0.924456049
ENSG00000169442	CD52	-0.10094467	-1.072475484	0.416401311	0.924532982
ENSG00000134588	USP26	0.082421651	1.058793799	0.41640354	0.924532982
ENSG00000145975	FAM217A	0.075204	1.053509994	0.41640646	0.924532982
ENSG00000225614	ZNF469	0.086447878	1.061752774	0.416428466	0.924532982
ENSG00000179630	LACC1	0.151104028	1.110418899	0.41646858	0.924567604
ENSG00000113272	THG1L	0.07142822	1.050756382	0.416552265	0.924698943
ENSG00000280670	CCDC163	0.076057658	1.054133551	0.416637918	0.924708505
ENSG00000211801	TRAV21	0.078064684	1.055601045	0.416654666	0.924708505
ENSG00000128881	TTBK2	-0.101131874	-1.072614658	0.416729782	0.924766355
ENSG00000176200	OR4D11	0.089756077	1.06419024	0.416894345	0.924789786
ENSG00000276116	FUT8-AS1	-0.106340392	-1.076494085	0.416912021	0.924789786
ENSG00000167981	ZNF597	0.107546515	1.077394433	0.416990094	0.924798593
ENSG00000157388	CACNA1D	0.114397933	1.082523191	0.416994179	0.924798593
ENSG00000205209	SCGB2B2	0.097507385	1.069923305	0.417042362	0.924798593
ENSG00000170498	KISS1	0.096881479	1.069459225	0.417127711	0.924798593
ENSG00000055950	MRPL43	-0.08939475	-1.063923744	0.41715889	0.924798593
ENSG00000141295	SCRN2	-0.077997693	-1.05555203	0.417322993	0.924798593
ENSG00000152475	ZNF837	0.114299964	1.082449683	0.417333806	0.924798593
ENSG00000267132	HMGB3P27	-0.091527601	-1.06549779	0.417402386	0.924798593
ENSG00000197385	ZNF860	0.146974361	1.107244907	0.417624763	0.924798593
ENSG00000147121	KRBOX4	0.086038848	1.06145179	0.417655585	0.924798593
ENSG00000253330		0.086220776	1.061585651	0.4176891	0.924798593
ENSG00000130283	GDF1	0.09191294	1.065782419	0.41770835	0.924798593
ENSG00000254912		0.079908974	1.056951351	0.417728201	0.924798593
ENSG00000100253	MIOX	-0.105468787	-1.075843917	0.417920368	0.924798593
ENSG00000197208	SLC22A4	0.132182657	1.095950514	0.417936483	0.924798593
ENSG00000163347	CLDN1	-0.12758651	-1.092464583	0.417942023	0.924798593
ENSG00000278558	TMEM191B	-0.099736795	-1.071577946	0.418201807	0.924798593
ENSG00000152457	DCLRE1C	0.134948974	1.098053976	0.418239374	0.924798593
ENSG00000007129	CEACAM21	0.100654028	1.072259448	0.418271338	0.924798593
ENSG00000158089	GALNT14	-0.114256365	-1.082416972	0.418344682	0.924798593
ENSG00000135722	FBXL8	0.074983336	1.053348869	0.418369511	0.924798593
ENSG00000004846	ABCB5	-0.101265756	-1.072714201	0.418402938	0.924798593
ENSG00000198788	MUC2	0.082268762	1.0586816	0.418439207	0.924798593
ENSG00000254245	PCDHGA3	-0.069537671	-1.049380343	0.418448764	0.924798593
ENSG00000251218		0.077151809	1.054933317	0.41846125	0.924798593
ENSG00000176853	FAM91A1	0.073732591	1.052436064	0.418476541	0.924798593
ENSG00000117400	MPL	-0.147543933	-1.10768213	0.418479133	0.924798593
ENSG00000236256	DIAPH2-AS1	-0.084608368	-1.060399848	0.418663842	0.924956265
ENSG00000177425	PAWR	-0.106823203	-1.076854403	0.418783004	0.924956265
ENSG00000163154	TNFAIP8L2	-0.07820341	-1.055702554	0.418801936	0.924956265
ENSG00000151962	RBM46	-0.083017437	-1.059231137	0.418899129	0.924956265
ENSG00000250378		-0.087848926	-1.062784378	0.418965408	0.924956265
ENSG00000162994	CLHC1	-0.10214813	-1.07337049	0.419074208	0.924956265
ENSG00000248870		-0.070497132	-1.050078464	0.419085155	0.924956265
ENSG00000188157	AGRN	0.087726979	1.062694547	0.419096661	0.924956265
ENSG00000275302	CCL4	-0.107828397	-1.077604961	0.419190892	0.924986902
ENSG00000148773	MKI67	0.076805908	1.054680417	0.419349595	0.924986902
ENSG00000092054	MYH7	0.077362516	1.055087403	0.419363919	0.924986902
ENSG00000204481	PRAMEF14	-0.066779254	-1.047375856	0.419372409	0.924986902
ENSG00000092978	GPATCH2	-0.081232724	-1.057921605	0.419454846	0.924986902
ENSG00000171804	WDR87	-0.093322167	-1.066823986	0.419491847	0.924986902
ENSG00000161609	CCDC155	0.071460887	1.050780175	0.419601916	0.924986902
ENSG00000102038	SMARCA1	-0.075690176	-1.053865078	0.419614572	0.924986902
ENSG00000232260	BTF3L4P1	0.096251704	1.06899248	0.419648595	0.924986902
ENSG00000173376	NDNF	0.11078977	1.079819197	0.419664062	0.924986902
ENSG00000136104	RNASEH2B	-0.166630322	-1.122433772	0.419674753	0.924986902
ENSG00000203756	TMEM244	0.116733036	1.08427675	0.419725584	0.925016791
ENSG00000257616		-0.088502717	-1.063266113	0.419838867	0.925016791
ENSG00000145949	MYLK4	0.124863408	1.09040449	0.41993138	0.925016791
ENSG00000146910	CNPY1	0.109679116	1.078988221	0.419938705	0.925016791
ENSG00000260389		-0.082291955	-1.05869862	0.419970329	0.925016791
ENSG00000113163	COL4A3BP	-0.257070327	-1.195049459	0.419996388	0.925016791
ENSG00000258404	LINC02320	-0.088249792	-1.063079723	0.420068246	0.925016791
ENSG00000158683	PKD1L1	0.079804471	1.056874792	0.420083862	0.925016791
ENSG00000231043		-0.093991128	-1.067318775	0.420094979	0.925016791
ENSG00000171606	ZNF274	-0.082717477	-1.059010928	0.4202468	0.925016791
ENSG00000058335	RASGRF1	0.070788219	1.050290355	0.420248796	0.925016791
ENSG00000120519	SLC10A7	-0.133401587	-1.096876871	0.420277828	0.925016791
ENSG00000175325	PROP1	-0.110525562	-1.079621462	0.420316947	0.925016791
ENSG00000160703	NLRX1	0.12045926	1.087080863	0.420349642	0.925016791
ENSG00000172081	MOB3A	0.095109178	1.068146239	0.420373013	0.925016791
ENSG00000267978	MAGEA9B	-0.106494589	-1.076609148	0.420527647	0.925016791
ENSG00000204414	CSHL1	-0.075324857	-1.053598252	0.420539097	0.925016791
ENSG00000141161	UNC45B	0.117409314	1.084785135	0.420590951	0.925016791
ENSG00000251059		0.07436377	1.052896605	0.420642382	0.925016791
ENSG00000048649	RSF1	0.093226005	1.06675288	0.420661888	0.925016791
ENSG00000235010		-0.098333683	-1.070536276	0.420782938	0.925016791
ENSG00000101972	STAG2	-0.074785218	-1.053204228	0.420787189	0.925016791
ENSG00000175336	APOF	0.077173891	1.054949464	0.420890005	0.925016791
ENSG00000127325	BEST3	0.068453106	1.048591754	0.420900246	0.925016791
ENSG00000220960		-0.086486803	-1.061781421	0.420911964	0.925016791
ENSG00000179002	TAS1R2	0.091311789	1.065338415	0.420948794	0.925016791
ENSG00000226396		0.090334751	1.064617179	0.421016291	0.925016791
ENSG00000241469	LINC00635	0.082627248	1.058944698	0.421121829	0.925016791
ENSG00000199158	MIR96	0.080824266	1.057622128	0.421137682	0.925016791
ENSG00000255769	GOLGA2P10	-0.133972429	-1.097310967	0.421195358	0.925016791
ENSG00000184470	TXNRD2	-0.106425738	-1.076557769	0.421240512	0.925016791
ENSG00000215339	ZNF705CP	0.082368142	1.05875453	0.421263361	0.925016791
ENSG00000105556	MIER2	-0.099344431	-1.071286553	0.421274694	0.925016791
ENSG00000168502	MTCL1	-0.099764801	-1.071598748	0.421291283	0.925016791
ENSG00000186162	CIDECP	-0.079899894	-1.056944699	0.421397919	0.925016791
ENSG00000136273	HUS1	0.089060078	1.063676967	0.421573834	0.925016791
ENSG00000171596	NMUR1	-0.089008539	-1.063638968	0.421579548	0.925016791
ENSG00000174527	MYO1H	-0.076765368	-1.054650781	0.421620032	0.925016791
ENSG00000227148		0.080196828	1.057162261	0.421648195	0.925016791
ENSG00000145309	CABS1	0.092394958	1.066138566	0.421733604	0.925016791
ENSG00000142798	HSPG2	-0.075184356	-1.053495649	0.421761731	0.925016791
ENSG00000231084		-0.077296395	-1.055039048	0.421772869	0.925016791
ENSG00000197008	ZNF138	-0.067545293	-1.047932138	0.42187378	0.925016791
ENSG00000196431	CRYBA4	-0.095432083	-1.068385338	0.421893325	0.925016791
ENSG00000159314	ARHGAP27	0.08368277	1.059719739	0.422000139	0.925016791
ENSG00000284428		-0.073094319	-1.051970551	0.422018685	0.925016791
ENSG00000214796		0.081388536	1.058035868	0.422085532	0.925016791
ENSG00000183844	FAM3B	-0.089838526	-1.064251059	0.422106296	0.925016791
ENSG00000152977	ZIC1	-0.078087573	-1.055617793	0.422151327	0.925016791
