entrezgene	hgnc_symbol	logFC_BC	PValue_BC	logFC_MUO	PValue_MUO	logFC_RA	PValue_RA	logFC_DCM	PValue_DCM
254050	LRRC43	0.297061589680597	0.0990567824597274	-0.002537317	0.929122636	NA	NA	0.769075557672262	0.247531909154765
195827	PRXL2C	-0.693656744279879	8.86802604998359e-13	NA	NA	NA	NA	-0.456532907095985	0.0325573992035362
7498	XDH	-1.5363627215697	1.51402082646724e-07	-0.025599889	0.173814109	0.0252324999675095	0.787005925020536	-0.129340196853425	0.843646052706059
55113	XKR8	0.217081860287824	0.00590655488998594	-0.056352888	0.337702273	NA	NA	0.00676822486095367	0.969540005355035
26504	CNNM4	0.640101400398794	9.31713123636775e-07	0.085239956	0.080937471	0.0957891237305466	0.212709582995944	0.382696495338382	0.209164244766593
2140	EYA3	0.299659471670844	5.96985670899401e-06	0.095040458	0.068586181	-0.00797710727667322	0.899994535794676	0.0634213456507616	0.69103682845739
199221	DZIP1L	-0.764106037163504	9.5963355640057e-08	0.343453543	0.000970208	NA	NA	-0.340359565326828	0.192360447642278
11013	TMSB15A	1.05313065954747	5.96488016901618e-05	-0.024597168	0.182583629	-0.0336410629425679	0.651324455612044	NA	NA
2176	FANCC	0.587388896143672	5.35438639040579e-09	0.011666432	0.84186902	0.0316966797556018	0.692769899796431	0.244694053917602	0.412856238604379
22808	MRAS	-2.23780051499343	8.38487928854994e-40	-0.036167689	0.711703088	0.423769705246993	0.00135230774829976	0.186997072599676	0.267572733094393
10163	WASF2	-0.669975736281177	7.50568469000027e-19	-0.014927455	0.777586241	0.272340047127629	0.388878457263071	-0.0514482945408061	0.693421375556681
171586	ABHD3	0.67498454086829	1.52784747479385e-10	-0.183959963	0.059594664	1.52651064796284	9.14210941200825e-05	0.297530770834679	0.245382049856343
83850	ESYT3	-0.508533808048483	0.0401829928459672	-0.019409181	0.305660703	NA	NA	0.434664670076851	0.142235556320064
55179	FAIM	0.0809314671319205	0.398114405769053	0.053118025	0.266596487	-0.263603140685523	0.319884996959774	-0.279627802223187	0.430810553516811
115572	TENT5B	-0.715773784839959	0.00138265253377277	NA	NA	NA	NA	-1.29649791785409	0.00768896563789064
64084	CLSTN2	0.128992992097334	0.650824914227929	0.031058176	0.898816969	-0.561497817612219	8.51446238099958e-05	1.08246912161525	0.00388145992173358
81035	COLEC12	-0.615335252785207	0.00114853968110887	0.71650042	0.005798897	-0.542597089903822	0.0220097229682137	-0.575566559708167	0.0957011263707989
388591	RNF207	-0.0743191243801606	0.645345976676713	-0.026872907	0.732833356	NA	NA	0.00275970555884804	0.993618057801456
8450	CUL4B	0.0219811610643894	0.742476692215394	0.066859654	0.175951609	-0.264947283439319	0.193204310262993	0.0380959716886939	0.781808203204838
387509	GPR153	-0.183413808624664	0.197045997606684	-0.254638674	0.249577368	-0.355379082522912	0.150329206568454	0.1186488137915	0.712464292919504
64849	SLC13A3	0.454167689272019	0.00877182984464784	0.041390552	0.083169418	-0.127388160212852	0.119999552588269	-0.687446372637666	0.138831479815322
114928	GPRASP2	-1.11598837639701	1.17819681981552e-36	NA	NA	NA	NA	0.191332183783971	0.416931431868728
100528062	GPRASP2	-1.11598837639701	1.17819681981552e-36	NA	NA	NA	NA	0.191332183783971	0.416931431868728
100528062		-1.11598837639701	1.17819681981552e-36	NA	NA	NA	NA	0.191332183783971	0.416931431868728
54933	RHBDL2	0.911460864001379	1.08766242796737e-09	NA	NA	NA	NA	NA	NA
26053	AUTS2	0.0940474227992687	0.461797639020842	-0.092965258	0.075497185	-0.410988153881941	0.022052891297057	-0.247774540035673	0.260915986327904
57477	SHROOM4	-1.13734388998783	6.69719438972035e-17	0.000714985	0.985882326	NA	NA	-0.364430369812376	0.0856263066460652
3017	HIST1H2BD	2.60621231004939	1.74647689794607e-35	-0.019104006	0.318371751	0.23176218846308	0.0183329920293453	-0.331883338392344	0.118060027281905
995	CDC25C	3.53803308234131	4.75532554751469e-79	0.011962891	0.347241991	0.0424264179779041	0.348514673691329	0.663605166499873	0.384402611738573
8365	HIST1H4H	2.62808252527567	1.75954922185385e-17	NA	NA	0.0546126253511381	0.402934568708341	0.109217882432264	0.634441569960097
129531	MITD1	0.000355458145100797	0.994956859757019	-0.078238352	0.040530776	NA	NA	0.126799322821053	0.599799321570984
9669	EIF5B	0.181713405012194	0.0331081462859871	-0.097063337	0.124313797	-0.441661627556392	0.0136274316355502	-0.425055758057746	0.144025532420936
158787	RIBC1	0.864904575157521	6.65787197652233e-10	-0.005231584	0.863054194	NA	NA	0.0498363851209546	0.902576436756269
286527	TMSB15B	0.739973783841815	0.000368640213728017	-0.059238978	0.006350277	NA	NA	-0.1711060878241	0.687354966019566
286527		0.739973783841815	0.000368640213728017	-0.059238978	0.006350277	NA	NA	-0.1711060878241	0.687354966019566
286527	TMSB15B	-0.108496387882448	0.610073505424755	-0.059238978	0.006350277	NA	NA	-0.1711060878241	0.687354966019566
286527		-0.108496387882448	0.610073505424755	-0.059238978	0.006350277	NA	NA	-0.1711060878241	0.687354966019566
375307	CATIP	1.42651064320456	4.08250671073672e-10	0.016183037	0.656569588	NA	NA	NA	NA
55571	CNOT11	0.578109189086124	1.5643050528314e-20	-0.045078824	0.201497202	NA	NA	-0.0307712235868226	0.869218324245848
3745	KCNB1	-2.72866677227122	1.81491895963123e-20	0.286969864	0.102699817	-0.079652706889437	0.299522330161842	0.346113004990559	0.298321940809711
340348	TSPAN33	0.654946886106252	6.44907529514737e-05	0.446358816	0.003079034	NA	NA	-0.0118209199958296	0.952616340990657
9542	NRG2	-1.98034927296642	1.01844369996824e-15	-0.086539131	0.024714443	-0.393210630452864	0.000166294053403642	0.926246359965116	0.0132820438208805
23382	AHCYL2	0.176561623357593	0.136093355814953	NA	NA	0.131576103987277	0.0577672198909171	0.209449790298812	0.278418021415696
9334	B4GALT5	-0.176882277282764	0.0724099886669666	0.533150807	0.000784109	-1.05802738086281	0.0092610561789488	-0.570504236393302	0.0185400397812335
912	CD1D	0.0624708118887858	0.692596766988749	0.044032507	0.469776	-0.0800431653174587	0.506502121777985	0.0381061330031449	0.89894500487838
909	CD1A	2.13158491640119	7.03433911325403e-11	0.052664622	0.099187241	0.0736342266239598	0.404463875965948	NA	NA
9825	SPATA2	0.278893861751103	0.00108683409797266	-0.128095352	0.022857577	-0.161435495580661	0.0191676835132583	0.222593903077611	0.160036103928615
911	CD1C	-0.352300068259598	0.127337144539437	0.104309083	0.055678471	0.185024423329983	0.152882090324252	0.445058802325021	0.323145812403621
55199	FAM86C1	0.754182563312752	7.78830637055077e-18	0.033578052	0.441297188	NA	NA	1.12996138320202	0.0225231122379553
910	CD1B	0.819269414040639	0.00907742019029835	0.013288225	0.430192013	-0.15471727196851	0.0816999560465802	NA	NA
55567	DNAH3	0.627333019886836	0.0120455508422411	0.017054968	0.229685295	0.013831986565207	0.910452258171376	-1.40538423307234	0.0155672232033308
913	CD1E	0.750511271408462	0.00133456563273938	0.067975726	0.092286462	0.141482576512383	0.203588224502228	NA	NA
57824	HMHB1	0.213295266429062	0.587298077953293	0.014151437	0.692278642	NA	NA	NA	NA
1358	CPA2	-2.6170964588098	5.11645448681228e-15	-0.008841378	0.63422727	0.166669436763757	0.0454624285586866	NA	NA
653361	NCF1	0.57661989509065	0.00333986447038747	0.133457731	0.007181576	NA	NA	0.642313797193261	0.30183587524102
93979	CPA5	0.373615101478614	0.0883028159148106	-0.016183036	0.27049694	NA	NA	NA	NA
90121	TSR2	0.208607712205767	0.0114270236953296	0.017037528	0.85220702	-0.285263989609558	0.0620105742027544	0.0946663570365418	0.529063343742731
55607	PPP1R9A	-0.0123989358848736	0.938604166889419	0.280866348	0.029345593	-0.0685349414784646	0.293611189589513	0.207691081019189	0.260856819793536
124245	ZC3H18	0.0330337782851677	0.682657394564372	-0.115408764	0.054935215	NA	NA	-0.240859585235651	0.317551705633323
130617	ZFAND2B	-0.00189072939645853	0.981824846983429	0.03125	0.263193291	NA	NA	0.0484001819126651	0.758289905591309
94026	POM121L2	-0.248039945811334	0.525909497060842	0.02405657	0.44005238	0.013902280493197	0.810579303086977	NA	NA
81544	GDPD5	-1.53533759288598	2.4983454476834e-14	-0.14576939	0.243303486	-0.0775276792441151	0.600275718007744	0.104057197888788	0.692534836781789
1780	DYNC1I1	-0.955044678863421	8.44627958413603e-09	0.166006906	0.020023513	-0.331513942989493	0.000881324266121279	-0.190044417067282	0.43349433280768
5207	PFKFB1	-3.63696052168636	5.91779737455768e-39	-0.435407365	0.008909811	0.0267949707628872	0.749869336568809	0.627080475226698	0.354770978618891
212	ALAS2	-3.65345868247741	1.27773968205941e-20	0.167890277	0.218668326	0.0892724659148021	0.328124808895422	2.19834632390457	0.0032021569286769
222068	TMED4	0.594667133384686	5.27005279529895e-22	-0.091012138	0.082986152	NA	NA	0.0794190303474181	0.57816772196419
84919	PPP1R15B	-0.248479099790213	0.0065780423019184	-0.219325474	0.017120175	NA	NA	-0.54337649013045	0.0416190783848349
26958	COPG2	0.28885659123703	0.00212231047923513	NA	NA	NA	NA	0.0134020972470347	0.951167945650439
56946	EMSY	-0.0254586988726066	0.753460189004843	0.089442661	0.271428107	-0.109007562273095	0.245911897840637	0.0378500830325762	0.805459216362906
90737	PAGE5	0.376387536243846	0.391503901781595	-0.039986745	0.40047269	NA	NA	NA	NA
137964	GPAT4	0.659523743499787	4.51131208889001e-09	0.025495256	0.729451781	NA	NA	-0.129367329578575	0.249711686535151
168507	PKD1L1	-0.978690947143693	4.14629163503814e-07	-0.174926758	0.106450689	NA	NA	-0.464353078439486	0.147711998039562
9753	ZSCAN12	-0.574346005515346	1.23708821348538e-07	-0.012799943	0.673015929	-0.0470265950898616	0.468961492891123	0.0403698944445565	0.906606174023035
8407	TAGLN2	0.832881837046751	2.96278117541723e-13	0.353533062	0.000506827	0.993998282568739	0.0116167409444835	0.239661287560347	0.238558821704707
2005	ELK4	-0.0245358212050934	0.775081655010119	0.011762345	0.734137412	-0.0999416618709974	0.077642896168581	-0.255546822433533	0.0666755702979446
56833	SLAMF8	1.39126740437221	1.19618235698469e-10	1.359218052	6.06e-07	3.08314995039263	4.46646606348901e-09	1.08347032883497	0.0984276226760227
85414	SLC45A3	0.485829188288078	0.00171612569760517	0.067888531	0.070753549	NA	NA	0.17330676655108	0.611084703796885
54935	DUSP23	0.613964605807946	9.09212420548098e-06	0.056274413	0.469820544	NA	NA	-0.255051942364706	0.340605113815707
115992	RNF166	0.0268603608580595	0.798290297413256	0.303833009	0.002239088	NA	NA	-0.0250829590640246	0.905212695532007
4681	NBL1	0.547219499573339	0.000598694549468939	NA	NA	0.8049595930668	0.0182825752871856	0.391587366396494	0.0670901227503252
100532736	NBL1	0.547219499573339	0.000598694549468939	NA	NA	0.8049595930668	0.0182825752871856	0.391587366396494	0.0670901227503252
3362	HTR6	0.944690511717862	0.00461806958156337	0.02808489	0.42858373	NA	NA	NA	NA
142683	ITLN2	1.78308008749567	0.00112105168504379	-0.054268969	0.022101033	NA	NA	NA	NA
50848	F11R	0.884173954571893	2.43081184790583e-20	0.186732702	0.027580517	0.0649637732112023	0.383040442248409	-0.251923293157282	0.206443760042915
7391	USF1	0.56252544396349	1.59062243337816e-11	0.12533133	0.192101427	NA	NA	-0.129742023548916	0.414074828924506
64600	PLA2G2F	1.62333360697245	0.000128065446933064	0.060930525	0.03519135	0.146333853567401	0.0584905819107418	-3.16590365365724	0.0028419142504405
124044	SPATA2L	0.397331604908502	0.00643160181237212	0.029209683	0.495541166	-0.197019481447687	0.107951606031415	0.266857798447045	0.516477072877911
4817	NIT1	0.184960841448343	0.00578311158801564	-0.253086634	0.007812483	0.163254082692603	0.193059642486223	0.194251222569613	0.235610684190402
9191	DEDD	0.274055195490745	0.000464830226990613	-0.104893275	0.107693041	-0.152936385110353	0.0190135414388545	-0.248624290281843	0.122427572483639
92822	ZNF276	-0.169600963325744	0.126861592792143	0.064557756	0.121967631	0.0230578470578258	0.711924691429124	0.146319321654884	0.506986762528629
10361	NPM2	-1.23007973620049	7.07365250509218e-07	0.025381907	0.428790835	NA	NA	0.33842158010465	0.527169828634068
1896	EDA	-1.13090453998564	1.93637074258373e-13	0.080017089	0.26354862	-0.0216802555193554	0.623974474698492	-0.0677706707198783	0.786610950224147
8822	FGF17	-1.4326364601894	5.93184397242502e-08	-0.018981935	0.561415453	-0.0586843109114787	0.439538718879491	0.797070434763995	0.279883038561452
127731	VWA5B1	-0.348852312029584	0.255395675804432	-0.016427173	0.541077906	NA	NA	-0.57919585198879	0.3647422848336
978	CDA	0.19978447240311	0.320603982130237	0.126700266	0.002944802	-0.264495108269355	0.0280794098917583	0.679500356083109	0.064288753013474
65018	PINK1	-0.803325694212176	2.01295660772048e-09	0.019531247	0.745813822	-0.427995147844524	0.0146159457260989	0.0330658916524153	0.852189969584472
8703	B4GALT3	1.05129302146945	2.0189874081114e-32	-0.09034947	0.101076826	-0.0345336820526212	0.718697695703792	0.155940371685119	0.442095825295071
2039	DMTN	-1.23395069358843	3.73320465829357e-12	0.359183173	0.028282571	-0.128811129351563	0.0757687684253381	0.406653576369182	0.052842140700595
9507	ADAMTS4	0.792757905497161	0.0015185644126678	-0.056152344	0.573893212	NA	NA	-1.69773499031429	0.0094136078660183
64760	FAM160B2	-0.203078590715965	0.0391497288342554	-0.223859514	0.002717187	-0.124712450995279	0.285564415607847	0.281170453157828	0.10440933363606
4720	NDUFS2	0.531735346373161	2.03175071391016e-06	-0.25354004	0.001104678	-0.507255974347969	0.0159831713055051	-0.181979369239417	0.360889009702045
115584	SLC5A11	-0.227453395007051	0.478451503599758	-0.017508371	0.507097132	NA	NA	1.25251173506978	0.116906897983774
2207	FCER1G	0.3426713270173	0.0519226841250616	1.946881976	5.28e-08	1.57381941691851	0.00358858895648033	0.11953157101093	0.811354256053869
336	APOA2	0.389170760173486	0.300852716125941	0.000122071	0.997662767	0.0754175882092456	0.20962147933371	NA	NA
84134	TOMM40L	0.523431104437733	2.9976934166372e-06	0.132873537	0.03147546	NA	NA	-0.101833371112846	0.62371872994833
4359	MPZ	-2.25624444868899	7.18154221239459e-17	0.073067802	0.297981992	-0.0657365448920646	0.392323723387155	-0.138760449545411	0.751941406226451
90199	WFDC8	-1.25165428499713	0.0173153424060979	-0.006914413	0.691435079	NA	NA	NA	NA
57805	CCAR2	0.106404446509506	0.155413523311823	-0.066632949	0.304594258	NA	NA	0.0122665674245364	0.937311783488782
7484	WNT9B	-0.774915641747719	0.00125630694112849	0.034005301	0.309947707	NA	NA	-1.37854102618719	0.0288480853078714
57685	CACHD1	-1.99147101050929	2.35722252213883e-55	-0.146187917	0.042980502	NA	NA	-0.57802769740638	0.0506323076060049
56990	CDC42SE2	-0.0654515712065175	0.36375857973644	0.028956824	0.251048273	NA	NA	-0.222924555820313	0.415417691479174
51735	RAPGEF6	0.387106487258279	3.99711615715761e-05	0.092790875	0.03829702	NA	NA	-0.0574128961677869	0.825930119187689
2035	EPB41	0.0703199002941646	0.463849828196061	-0.023001536	0.733544418	0.0650181251607518	0.318108632722599	-0.105524585423165	0.529681746251124
54069	MIS18A	0.920453100415931	2.89411368407591e-24	-0.021187917	0.713977549	0.130072431911713	0.0669423398674648	0.244052866333566	0.378763963889069
79053	ALG8	0.514280000080418	6.90416824348647e-09	-0.035714284	0.685447182	-0.0567487405611944	0.735670408836776	0.286225787126371	0.0507396207403962
54461	FBXW5	0.0846079411869125	0.451816573320797	-0.142194477	0.177780891	NA	NA	0.431740852729168	0.00627830130691725
56683	CFAP298	0.707757361686757	1.3088138494845e-15	NA	NA	NA	NA	-0.196185462679571	0.538559505694589
8867	SYNJ1	-0.222870077603952	0.0173473739174208	0.180018833	0.003127443	-0.0116573303566136	0.926680299303906	-0.120207636580309	0.529492188906055
94104	PAXBP1	-0.159409457116129	0.0774945933150745	-0.08579799	0.320069088	-0.0661764915250309	0.47977672789738	0.115440588091024	0.599403499264838
3455	IFNAR2	-0.146197343703287	0.121264387142748	0.064836773	0.437740583	NA	NA	-0.355912703379071	0.110553446785378
124995	MRPL10	-0.196760717282268	0.0096264840712077	-0.263514927	2.68e-06	NA	NA	0.181892426516347	0.217155997218618
3460	IFNGR2	0.10287790896895	0.157418677660671	-0.073172431	0.390262795	0.34201207390274	0.0259860375756816	0.0194729054177273	0.903542099509139
2618	GART	0.456976877432528	4.87240085159853e-09	-0.205392021	5.54e-06	-0.167842425287891	0.181642799130976	-0.356485214399164	0.0767234189825905
6651	SON	-0.17294835836968	0.0238256095494533	-0.178170339	0.000844854	-0.492497032376002	0.00096463357215798	-0.225864561070134	0.262064311340823
29980	DONSON	1.22923751384964	6.33934745119335e-27	-0.154122489	0.006645491	-0.214397655043305	0.323443228195491	0.137371197583001	0.467282472394538
9900	SV2A	-0.222420636067905	0.241471636721279	0.012320381	0.550193878	-0.112263387075214	0.344345573900833	0.10220878366098	0.789804057344768
3898	LAD1	1.20467571830281	4.65831938890836e-06	0.033142087	0.316276197	0.0337221143423454	0.562702271476512	-0.379469927229629	0.457937900639247
6781	STC1	0.960210223956671	8.60301530086808e-05	0.415108821	0.02400592	-0.793740159106942	0.00100341576300448	-1.08227419172059	0.0780513107309328
7135	TNNI1	0.0463803124627956	0.853339272786927	NA	NA	0.630167347466771	0.140976279174685	1.16148827772712	0.0966409682498659
1465	CSRP1	-1.21473179957286	8.8067333457537e-20	-0.224138534	0.006699766	-0.304983386175641	0.258534582590534	0.2515906413659	0.153420868872069
10481	HOXB13	6.21169326123992	9.03053419806149e-22	0.014526367	0.706425972	0.00756471176237961	0.901581980462022	NA	NA
714	C1QC	-0.00693711071948667	0.971685957736602	1.298409601	1.81e-06	NA	NA	0.500778759840623	0.300074111129626
9992	KCNE2	-0.0798735269381976	0.535777377360276	-0.018702915	0.469967255	0.0650075581249183	0.423712315289998	-0.142428594093869	0.860316241113714
516	ATP5MC1	0.450851935491482	0.000237170451245045	NA	NA	0.13482753407702	0.378314620379816	0.107381500632884	0.636714686657345
1827	RCAN1	-1.63733199104505	9.24958657159067e-21	0.05404227	0.280470857	0.0120402460418445	0.956528059472873	-0.908304600099311	0.00905795719085606
65264	UBE2Z	0.49293294592656	4.87384116912503e-16	0.044311524	0.408502492	0.625407550806444	0.0017213183236853	0.0310452093407215	0.830212458093293
148523	CIART	0.368048295064476	0.0325506838507749	-0.435564313	0.007359689	NA	NA	-0.942273393816112	0.0720290861010782
11267	SNF8	0.271414760627855	0.000203238548003938	0.011919292	0.763143653	0.0977357167178923	0.603811816577842	0.132262614098363	0.337207877052353
54102	CLIC6	2.43979487905705	6.47778250659712e-13	1.064923971	2.01e-05	NA	NA	0.17941699971952	0.643871630371872
149473	CCDC24	1.24082902265146	2.58018214857021e-16	0.015267508	0.563921375	NA	NA	0.656654580212616	0.147632062628242
861	RUNX1	0.58325667330241	2.66635000247651e-05	NA	NA	-0.203180175123861	0.168420198420448	-0.135279868221535	0.73939542896067
10642	IGF2BP1	3.50760103360368	4.89177505116848e-20	-0.000619069	0.98150144	NA	NA	0.124452963322993	0.822838805550923
2695	GIP	1.54992038248576	0.0186820528574189	0.039864677	0.205718812	-0.120759380217295	0.140039964592068	NA	NA
873	CBR1	0.275241379637463	0.0356891221832905	0.234392439	0.00020958	0.789859748641199	1.95834758057845e-05	0.111398661210361	0.555741638956944
874	CBR3	0.088164883925898	0.594759455256102	0.143955778	0.064221633	0.483378426607035	0.082292502824627	0.368404750395597	0.229822607493403
70	ACTC1	-2.2625271082553	8.51131389342143e-09	0.031241281	0.220475502	0.404757297532484	0.462555397365428	-0.131705836382228	0.621520086818601
23515	MORC3	-0.319182243661702	7.27408947565346e-05	-0.178274973	0.024048283	0.159865544580923	0.525585514692954	-0.118028618288199	0.507441682652886
8208	CHAF1B	1.28774931128711	1.0894459733171e-16	NA	NA	-0.109918649578992	0.0923321776401859	-0.131961918259166	0.791231981434699
23562	CLDN14	1.05659847511057	0.000320064336509578	0.019234794	0.391171274	-0.156377223759706	0.0551376213413594	NA	NA
6493	SIM2	1.62891483900276	4.1648261877191e-12	-0.022530695	0.590835693	-0.118174145936742	0.0636688410473423	1.62702287212131	0.0321191545150225
3141	HLCS	0.444864799277449	3.31230697638283e-06	0.022827148	0.61516695	-0.0105789523808579	0.844151029604586	-0.351883355520482	0.12544301225545
342096	GOLGA6A	0.347100986872728	0.479663725434507	NA	NA	NA	NA	NA	NA
80274	SCUBE1	0.165682898653654	0.543780661454264	-0.241908479	0.019928308	NA	NA	-0.672944948355729	0.173750859207819
80274	SCUBE1	0.165682898653654	0.543780661454264	-0.022033688	0.386745597	NA	NA	-0.672944948355729	0.173750859207819
201176	ARHGAP27	-0.142181966301079	0.139674833652181	0.169067379	0.00055424	NA	NA	0.238850896734893	0.241667625108912
83440	ADPGK	0.41192538928168	9.59142891130985e-09	0.113943919	0.143677599	0.408919897113754	0.0263273753215358	0.126605223604394	0.550615276902583
5763	PTMS	0.979320823873879	7.35322930751155e-15	0.086861746	0.109878012	-0.588824600085888	0.14979407474249	0.346949229500877	0.22715777997393
283748	PLA2G4D	2.83899614512642	1.93095548290445e-17	0.017272946	0.651733695	NA	NA	NA	NA
23569	PADI4	-0.51283551041136	0.0884431379019773	0.004289901	0.837975153	-0.0783567993778371	0.259967191925311	0.121733569873278	0.874262649618611
51094	ADIPOR1	0.762580068848598	6.91730663514242e-23	-0.128348215	0.008870099	0.533864827778403	0.00706840469328931	0.0103925221138556	0.941930508646775
51706	CYB5R1	0.533935200484241	8.44758325452335e-11	0.014299664	0.762659326	-0.127112727346427	0.653616737815109	0.222769827390515	0.258296607132057
5710	PSMD4	0.541722511555944	3.24011974004775e-09	-0.029479979	0.252996201	-0.126312637943896	0.465017752275663	0.130266454250578	0.259733761021467
23400	ATP13A2	1.06017322613313	4.32317871337841e-18	0.140345979	0.126146326	0.281501581882311	0.00881624101895879	0.252590014418757	0.216033982007167
130951	M1AP	0.134100615980156	0.586668910712199	-0.106750488	0.068445504	NA	NA	-0.35835204999439	0.646478468878441
5692	PSMB4	0.701908328621176	4.95520597589341e-14	-0.127859933	0.023715941	0.271972054278576	0.114688954378602	0.0108571596194307	0.9497840106168
79190	IRX6	-2.15860804789665	1.64969421692655e-11	-0.261056086	0.113122023	NA	NA	0.51334973528913	0.284033037022439
7832	BTG2	-0.477299054019016	0.0149552307052538	-0.761021206	0.00052465	-2.22048044548915	1.56991132936034e-08	-1.19487342469067	0.00374034006508375
221223	CES5A	0.618758860237255	0.293940064179864	-0.01814488	0.404944805	NA	NA	NA	NA
3099	HK2	-0.306464771403911	0.0893765100083401	-0.639787949	0.000106406	-0.253040116297234	0.563534885379729	-1.23908428101652	0.0164998070240884
715	C1R	-0.859339030339461	1.89829029461326e-08	NA	NA	-0.320197986905821	0.0205002861725566	-0.236098268340867	0.534450128407643
11189	CELF3	3.67885136967109	5.04278974873e-16	-0.04674421	0.152592566	-0.077264621147024	0.180251685737363	NA	NA
8659	ALDH4A1	-1.08754572916463	8.41854860016952e-10	NA	NA	NA	NA	0.369192184365787	0.154470446341335
57519	STARD9	-2.07226285421253	4.22443484288642e-50	0.175868442	0.271548825	NA	NA	-0.0446424655608615	0.808831391778003
117145	THEM4	0.167759439182348	0.0353701866899477	-0.017752511	0.833277862	NA	NA	-0.096520363996129	0.653236989212676
7062	TCHH	0.386619407407008	0.0777466485086468	0.034284321	0.181433691	-0.271176982011049	0.0738018969429836	0.142506922154481	0.817137009084498
197131	UBR1	-0.238955866306239	0.0125597545432429	0.053030831	0.356334957	NA	NA	0.198336859843407	0.26292767567381
267	AMFR	0.560959218847642	3.20081586106988e-07	0.005440847	0.91532877	0.325470980923414	0.176470136984901	-0.147272734557637	0.453930931134833
112950	MED8	0.317163997328617	2.61833414754405e-06	0.015136721	0.838333592	0.146513971992408	0.125122335167942	-0.118743468003721	0.623059991792698
116179	TGM7	-0.166377027141265	0.659341554799934	0.002144949	0.931237175	NA	NA	NA	NA
266747	RGL4	-0.262607717974702	0.0607794312908118	0.006984166	0.868102316	NA	NA	NA	NA
6706	SPRR2G	-0.274764458745024	0.68206916081115	-0.012163433	0.653004436	NA	NA	NA	NA
114771	PGLYRP3	0.789008363893008	0.22819945141134	-0.112234936	0.002228919	NA	NA	NA	NA
64843	ISL2	0.642496519320564	0.0881750430946345	0.012756347	0.639127435	NA	NA	NA	NA
89970	RSPRY1	0.390057724727066	2.71024828445381e-09	-0.248866491	0.000534224	NA	NA	-0.386055499814803	0.029541442357182
149483	CCDC17	-0.324656606162735	0.029121434444078	0.070774624	0.182778913	NA	NA	-0.216886491491699	0.611847666586427
60313	GPBP1L1	0.0132256704969149	0.762763757143283	-0.227085656	0.00058995	0.195283684108856	0.34566007412204	-0.0787587708360605	0.609696389261743
8883	NAE1	-0.0421854440251594	0.550286846455128	-0.21125139	3.03e-05	-0.501204605801115	0.0169391963070052	-0.235884957314873	0.127582542152179
51249	TMEM69	0.305024662428911	6.90173842503726e-07	-0.050659182	0.590432423	NA	NA	-0.0714424550483921	0.666373441778059
221188	ADGRG5	0.116282124113124	0.609325787498052	0.023071289	0.485995699	NA	NA	0.24403699085405	0.710974256090215
84229	DRC7	1.60588422166881	3.26202429174239e-08	0.026864186	0.381932554	NA	NA	NA	NA
1636	ACE	-0.187949504059555	0.220899077791265	0.131713867	0.0718862	NA	NA	0.0361276779750397	0.905306366311204
374739	TEPP	-2.06111192453327	7.31508367299687e-13	-0.036132811	0.251832891	NA	NA	NA	NA
131669	UROC1	1.5694818649382	5.11151446108204e-05	0.027029856	0.299887744	NA	NA	NA	NA
9813	EFCAB14	-0.504057895646682	5.48863153924115e-14	NA	NA	0.143864664631618	0.342758981420813	-0.173767604223075	0.319111266771528
10417	SPON2	0.430243269678421	0.00867275376703458	NA	NA	0.683599352995126	0.245251686962807	0.452521750940614	0.144487297925097
84303	CHCHD6	0.292553740985517	0.0038357277831583	NA	NA	NA	NA	-0.104466272750433	0.635913568192983
1487	CTBP1	0.281323539382197	2.33923924013517e-05	NA	NA	0.347819946646741	0.115952004724218	0.245627223029661	0.0426592177900857
55282	LRRC36	0.495817969624866	0.00449916623058398	-0.007995604	0.697129841	-0.151850632271219	0.0260089431283446	-0.791371992540458	0.281634804930999
51673	TPPP3	-1.18720535516933	3.29764892975742e-07	-0.011980332	0.543681395	1.63249535643889	0.00165083723078451	0.7200432402411	0.00730890548232704
51673	TPPP3	-1.18720535516933	3.29764892975742e-07	0.020577567	0.939857261	1.63249535643889	0.00165083723078451	0.7200432402411	0.00730890548232704
29800	ZDHHC1	-0.2823685442048	0.0136028768511884	0.259870259	0.002347667	NA	NA	0.283394205812445	0.415072140062715
9114	ATP6V0D1	0.199782026897133	0.0146177480308183	0.363333567	1.02e-05	0.891435865270665	0.00213694129839283	0.0904232311907231	0.728972928056565
181	AGRP	1.27163779243026	8.18676602307825e-07	-0.005702428	0.874293623	-0.0933594629483978	0.0957319273555104	NA	NA
57732	ZFYVE28	-0.0157034862223645	0.889760365482271	-0.023664201	0.556832599	NA	NA	0.185548175949742	0.519746023709695
146206	CARMIL2	1.50494495896201	2.48327549638525e-12	NA	NA	NA	NA	0.927143435034381	0.119939434396839
388284	C16orf86	-0.988985310802411	5.1025330913423e-12	-0.015093122	0.678849792	NA	NA	-0.00850824486641887	0.983801378259692
5304	PIP	-0.659873585473133	0.156839232329612	-0.52130127	0.147192907	-0.104548330398637	0.236600734245902	NA	NA
9715	FAM131B	0.249707725142825	0.162120735630139	-0.041224889	0.076610547	0.00355396303250988	0.961546674983934	-0.320251568092551	0.50704564896269
6002	RGS12	0.0033936152783415	0.969125897669981	-0.047215054	0.251506732	0.00384261216563919	0.939711418173853	0.138721348840979	0.463344056803839
